state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(lineage_level0_A)	tmrca(lineage_level0_B)	tmrca(lineage_level0_C)	tmrca(lineage_level0_D)	tmrca(lineage_level0_E)	tmrca(lineage_level0_F)	tmrca(lineage_level0_G)	age(lineage_level0_A)	age(lineage_level0_B)	age(lineage_level0_C)	age(lineage_level0_D)	age(lineage_level0_E)	age(lineage_level0_F)	age(lineage_level0_G)	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(KU573070|216606/2013|culex_pipiens|IT|2013)	age(KX816647|208576-8/2011|culex_pipiens|IT|2011-08)	age(KX816651|211204-8/2012|culex_pipiens|IT|2012-08)	age(KX816650|211984-4/2012|culex_pipiens|IT|2012-08)	age(KU573075|201602-24/2014|culex_pipiens|IT|2014)	age(KX816652|211204-7/2012|culex_pipiens|IT|2012-08)	age(ON032479|ITA2010_12543|turdus_merula|IT|2010)	age(KX555625|NA|turdus_merula|IT|2010)	age(KX555627|NA|turdus_merula|IT|2010)	age(KX555628|NA|turdus_merula|IT|2010)	age(KU573072|221034-3/2013|culex_pipiens|IT|2013)	age(JF266698|NA|turdus_merula|IT|2009)	age(EF206350|Budapest|turdus_merula|HU|2005)	age(AY453411|NA|NA|AT|2001)	age(MT784898|NA|turdus_iliacus|IT|2017)	age(MT784899|NA|turdus_merula|IT|2017)	age(ON032485|ITA2021_302331|turdus_merula|IT|2021)	age(ON032474|ITA2020_115108|culex_pipiens|IT|2020)	age(ON032476|ITA2020_155885|turdus_merula|IT|2020)	age(ON032486|ITA2021_310782|turdus_merula|IT|2021)	age(KX977447|NA|turdus_merula|BE|2016-09)	age(MK230890|Villers/2017|turdus_merula|BE|2017-08)	age(KY263624|NA|turdus_merula|BE|2016-10)	age(KY199558|NA|turdus_merula|DE|2016)	age(MK230892|Richelle/2017|turdus_merula|BE|2017-08)	age(MT580899|NA|strix_nebulosa|DE|2018)	age(KX816653|206795-3/2012|culex_pipiens|IT|2012-09)	age(KU573073|229615-1/2013|culex_pipiens|IT|2013)	age(KX555629|NA|turdus_merula|IT|2015)	age(MG888044|NA|culex_pipiens|RS|2014-08)	age(KC754957|ArD192495|culex_neavei|SN|2007)	age(MN813491|UG09615|culex_univittatus|UG|2012)	age(KC754955|HB81P08|homo_sapiens|CF|1981)	age(KC754956|ArD101291|culex_univittatus|SN|1993)	age(ON813227|SN2005_ArD_171185|culex_neavei|SN|2005)	age(MN813492|SARR1776|culex_neavei|ZA|1959)	age(MN813488|DakPM173701|culex_neavei|SN|2003)	age(KC754954|ArD19848|culex_perfuscus|SN|1974)	age(KX268472|HU10279_09|culex_perexiguus|ES|2009)	age(MN813489|HU10279-09|culex_perexiguus|ES|2009)	age(KY199556|NA|strix_nebulosa|DE|2016)	age(KY294723|S-1238|turdus_merula|DE|2016)	age(KY294722|S-1232|turdus_merula|DE|2016)	age(KY199557|NA|turdus_merula|DE|2016)	age(MK419834|USU-BE-Scoter/2018|melanitta_nigra|BE|2018-08)	age(PQ041659|USUV_TM_Netherlands_2016|NA|NL|2020)	age(OM202464|Greater_London_2021|turdus_merula|UK|2021-09)	age(MW001216|NA|turdus_merula|UK|2020-07)	age(NA|Blackbird_London_2022_b|turdus_merula|UK|2022-09)	age(NA|Blackbird_London_2022_a|turdus_merula|UK|2022-09)	age(NA|Blackbird_Cambridgeshire_2023_a|turdus_merula|UK|2023-08)	age(NA|AS201600289_BEC009|strix_nebulosa|NL|2016)	age(KY128482|Snebulosa-6004/NL/2016|strix_nebulosa|NL|2016-09)	age(KY263625|NA|turdus_merula|BE|2016-10)	age(MK230891|Seraing/2017|turdus_merula|BE|2017-08)	age(ON755215|Turdusmerula13_feather_3W1L_Day0|turdus_merula|NL|2016)	age(OU674388|NA|turdus_merula|LU|2020-09)	age(ON755209|Turdusmerula14_feather_WLC_Day43|turdus_merula|NL|2016)	age(ON755217|Turdusmerula15_feather_WLC_Day0|turdus_merula|NL|2016)	age(ON755210|Turdusmerula17_feather_WLC_Day43|turdus_merula|NL|2016)	age(ON755211|Turdusmerula19_feather_WLC_Day43|turdus_merula|NL|2016)	age(ON755221|Turdusmerula20_feather_WLC_Day0|turdus_merula|NL|2016)	age(ON755219|Turdusmerula18_feather_WLC_Day0|turdus_merula|NL|2016)	age(ON813235|ITA2021_300240|turdus_merula|IT|2021)	age(KU573074|245735-8/2013|culex_pipiens|IT|2013)	age(ON813229|SN2005_ArD_173133|culex_neavei|SN|2005)	age(KX816646|200092/2010|turdus_merula|IT|2010-08)	age(ON813225|SN2013_260237|culex_neavei|SN|2013)	age(ON813220|SN2016_286066|culex_neavei|SN|2016)	age(ON813224|SN2016_286099|culex_poicilipes|SN|2016)	age(ON813223|SN2016_286125|culex_neavei|SN|2016)	age(ON813222|SN2016_288158|culex_neavei|SN|2016)	age(ON813221|SN2016_288129|culex_neavei|SN|2016)	age(ON813236|305920/2021|culex_pipiens|IT|2021)	treeLikelihood	branchRates	coalescent
92700000	-72720.33020204408	-9873.03946112816	-62847.290740915916	130.39203552685825	1894.3866529977317	2343.8423700172616	28.652038795127925	23.91198764285844	40.926598859142864	21.362581222165186	26.084333567572422	26.75858260879884	50.774049383512555	1996.126649729462	2000.8667008817315	1983.8520896654472	2003.416107302425	1998.6943549570176	1998.0201059157912	1974.0046391410774	192.28767599878185	18.89902536662287	22.011052258902144	0.24284792769891098	0.24679898127984803	0.24895545434400626	0.2613976366772355	0.05752638153951653	1.3209753165532885	0.34119743398800445	2.3176051320240396	3.4772510604275656E-4	1.9709090625595223E-4	2.902399682560112E-4	0.5244153595299405	0.0315566640696981	10.837770460921746	13.117776752136361	12.154887535064468	12.154952548886506	10.010360977326702	12.12308239586498	14.333473994481349	14.044246740827052	13.904100227310359	14.043337081004722	10.80350065465802	15.12294540780575	18.868668830731426	22.845850200819285	7.6681509939914845	6.865410676138564	3.2988933108713154	4.339948940429251	4.204605201506576	3.6332408605085895	8.10608064016673	7.187747772932612	7.985932571886491	8.77801813222742	7.1489070339784755	5.8001248665852225	12.107200262852576	11.299901187621268	9.013239188480572	10.196090872598154	17.288837109063465	12.224481225958254	43.10824715009256	31.30783611247593	19.11979024117116	65.26812222316305	21.180682379734343	49.81647615662923	14.969917422684597	15.614495503340375	8.022809423950125	8.506686414659777	8.157031274410514	8.41586225581635	6.185601499317621	4.636286896244214	3.1035833950797396	4.220383492443138	2.0690177840449837	2.030167428668007	1.1964689298518723	8.712898830145596	8.033199138761338	8.00343179596215	7.182145341710725	8.628749633378693	4.09140202568919	8.029858176119749	8.311147339942588	7.918666069185	8.2147999465715	8.17648456374386	8.48465148625118	3.4233118301822416	11.73891764638273	19.589953108642764	14.169787898561747	10.954102707808058	8.017516204059849	8.569797587511538	8.642835480297341	8.719076715316344	8.316021206040476	2.8940109851725877	-62847.290740915916	-6781.3598826994175	-3069.374724531324
92925000	-72710.47845323822	-9839.660458947741	-62870.817994290475	127.4721908357017	1897.3064976888884	2270.7023133348584	29.832226987974163	17.209669978705165	44.40743330924908	21.033555551575603	26.29993111089763	29.55108263074502	50.71165485774689	1994.946461536616	2007.5690185458848	1980.371255215341	2003.7451329730145	1998.4787574136924	1995.227605893845	1974.0670336668431	176.25955411519578	17.477699452603787	22.617715341201105	0.229117159971164	0.25179226045531045	0.24970925715397818	0.26938132241954815	0.008732108078773108	1.4393716577036477	0.3487597347491074	2.3024805305018323	3.424177102573561E-4	1.9435183671495803E-4	2.9842441030190984E-4	0.5329845510234372	0.03359326617293621	10.944244413454896	13.120017673264051	12.179718892449358	12.185726353025267	10.353203254823601	12.116812956119507	14.201911844434957	13.986365459234992	14.498254041613455	14.541327229782688	11.570036086795467	15.198347689004276	18.85613970706041	23.09355386448492	7.251292323783964	7.206605044644809	3.7298223661060224	4.412313032216379	4.0458773150925165	3.692738234471428	8.046657908896442	7.167518169363263	7.960097332407641	8.355295805083053	7.145345517951922	6.3265264721612215	12.074329455391492	11.748803542790577	9.755530579094744	10.180844535354424	17.333461152026725	12.198233643272271	43.696364459719966	30.848840695479826	18.831543855983536	65.52170044945942	21.434392771946534	50.66960021482266	15.356444513294893	15.74653679999706	7.8751679676824216	8.49137807030866	7.966701113856503	7.8180909753464745	6.115503001717123	4.595852676573547	3.087629499273386	4.209947870214599	2.0401916437237015	2.0854568369756903	1.14538755328083	8.087189235136526	8.088457332166334	8.00123552331227	7.161120248590061	8.404686273994463	4.100725426489878	8.019866851511173	8.438667292788384	8.21326889209731	8.309064468316178	7.972867498959935	8.056982933141377	3.622098769453845	11.689610324554668	19.633652294124904	14.186384480021342	11.586743277356646	8.021223559440722	7.845481235382902	8.042371858049677	8.176875669609899	7.877067524495926	3.220612314680901	-62870.817994290475	-6781.3598826994175	-3036.1566630418642
93150000	-72736.50626887567	-9863.030043004026	-62873.47622587165	129.27543634596344	1895.5032521786266	2330.6715684748488	29.262978030051208	17.026632428329513	42.96202287799833	19.59106873026385	25.76843195534852	30.523583857384327	51.678841310479555	1995.5157104945388	2007.7520560962605	1981.8166656465917	2005.187619794326	1999.0102565692416	1994.2551046672056	1973.0998472141105	174.34220676374926	15.967340710015486	21.90452836352304	0.23102829335248465	0.25820299833571647	0.24234613595018112	0.2684225723616185	0.023520263015113674	1.543870501604832	0.3369657245849308	2.3260685508301835	3.138396008817119E-4	1.6886307523552885E-4	2.804761435998717E-4	0.5044343851567678	4.985631356366623E-4	11.202089626332596	13.117668753667166	12.180867670253026	12.124913979270842	10.061504961282852	12.15404003330317	14.4191910682525	13.96486883994818	14.484783476190458	13.874250843148696	11.35812989255896	15.32762599886575	19.67475739052818	23.21432881843464	6.824485826043221	6.807926864248462	3.405628644807631	4.420945849542046	4.121112627023769	2.8469101734453353	8.078140681372657	7.1723657114055	8.01874265082992	8.346041609717371	7.189258793330397	5.797612812015351	12.099595170689263	11.477611503166735	9.389485634334608	10.154107637748913	17.122873463792715	12.760713927410258	43.34866314976672	31.069974421701815	19.5348242099499	65.23978623303675	21.125159287522962	50.36338563632782	15.1738881081281	15.410066721123993	7.836354927212675	7.978497826319881	8.435546025100638	7.957874364076552	6.156665109763313	4.22581951127016	3.047530140864421	4.222401480458101	2.0725317639332936	2.034196010042633	1.1805108508523772	8.54213424772368	8.09537177500118	7.9850198603297455	7.159014956795306	8.394153222968043	4.058963429531913	7.798752841097533	8.536920118410109	7.92746085322879	8.004724782172952	8.409814871717147	8.48309885235247	3.733801154508235	11.059739540295364	18.998439689421662	14.144578942230227	11.569578548199122	8.707696867166927	8.75747168842889	8.083442806275144	8.073303292270815	8.606222258420399	2.958704737037186	-62873.47622587165	-6781.3598826994175	-3059.609106324042
93375000	-72688.42969913468	-9816.168466569321	-62872.26123256535	126.50926902222206	1898.269419502368	2248.94897337676	28.981763661656903	16.93089983882621	41.09756154868751	19.429872537260493	28.357196598627212	34.67540780237442	50.06702669827634	1995.796924862933	2007.8477886857638	1983.6811269759025	2005.3488159873295	1996.4214919259628	1990.1032807222157	1974.7116618263137	172.16336715894548	18.560097873900382	22.16548002389053	0.23951835570511903	0.24443551877164738	0.2498700320412811	0.2661760934819536	0.06721701968970288	1.2792067450272744	0.3348055365674665	2.330388926865118	3.297620387484295E-4	1.8655358479979675E-4	2.890710641520098E-4	0.5420603488977412	-0.0014534754577938517	11.229349406078198	13.130743208453241	12.178315259102222	12.180471960234753	10.58124706369621	12.122781121198244	14.1209853485921	14.017682754594915	14.202586108103663	13.919026049754716	11.309643561433536	14.904486310124303	19.301429651138278	23.138092046439816	7.142230375895904	6.872399913000848	3.7460930594003354	4.364398891541134	4.338481585133749	2.810464756457217	8.03702757307017	7.119334678919388	8.023352195546451	8.750631729611051	7.16878935539939	6.050777178360554	12.038243331189706	10.93688314598693	9.043441998416686	10.162651628224086	17.020120520816985	12.507469715753123	42.903558753275675	30.85139727214743	18.998601728719933	64.88916460396909	21.2919283853641	50.05241579627523	15.211093933644875	15.040707872971836	8.109495421378956	8.04245535151282	8.683775983336833	8.080673902112292	6.132679046088825	4.676087383224845	3.0621218358947395	4.217788912360591	2.050809164588239	2.0610455848448552	1.1458826191134168	8.117812841956635	8.059213704535058	8.020527373508555	7.142429547883798	8.214347472524807	4.071276975464211	7.915322387195388	8.755245552599847	8.271028873062082	8.766518288493174	8.482781640704975	8.279592236096432	2.96123321015052	11.731676389792968	19.503700828611414	14.120704972211248	11.51925756827479	7.8462889303388454	8.088312511116737	8.754016515604473	8.695754053465599	7.872613220839658	3.139346754134886	-62872.26123256535	-6781.3598826994175	-3012.8448602997414
93600000	-72733.78467377038	-9848.258364209365	-62885.52630956101	114.39085588286962	1910.3878326417205	2289.3172489892395	31.112338871654593	15.076741922589768	44.08466134332711	19.658273079865776	29.495395478773833	32.1824266585139	50.623645842780334	1993.6663496529354	2009.7019466020004	1980.694027181263	2005.1204154447244	1995.2832930458162	1992.5962618660762	1974.1550426818096	188.2926620247933	17.69567177559823	22.664456288009962	0.23896548823759273	0.24233726295220778	0.24688617549204073	0.27181107331815996	0.02988029351094122	1.3198200710331476	0.3433120458926099	2.31337590821483	3.163195349983079E-4	1.7446947370345972E-4	2.9072515958116765E-4	0.5105098249982218	-0.03905275319495984	10.902128413612399	13.175062747245706	12.137805907541198	12.135574880503375	10.747209152716069	12.128163066517553	14.56524487221643	14.473769485466503	14.721246906983211	14.759565988343507	11.19979202287877	15.100571232852742	19.36378416653794	23.152660311521235	7.26407733196276	7.095454084182984	3.628110913140569	4.606915326240557	3.9763539258486618	3.3297701969590188	8.082449412431606	7.165202162334689	8.024712119978332	8.503662198391098	7.189369616152517	5.792873364609798	12.054185426655389	11.15186268018297	9.003526857524411	10.170318872199687	17.128544545667495	12.607535247902822	43.637145747425635	31.49086207638758	19.299579604747567	65.4618093281023	21.249829383253072	50.47832493294773	15.674662877432244	15.667756353123284	7.845990933129547	8.284762335182432	8.108078347362872	7.876859064770124	6.172640344180707	4.691174157559662	3.0848966249916367	4.231840199462959	2.0359133796896742	2.0848640673867953	1.1197758743524409	8.240100756527626	8.083085784549965	8.011580540023369	7.130068416280872	8.576101581732727	4.056965298595776	7.932965452777254	7.864420114303704	7.836307498800243	8.689908191366968	8.658837083788372	8.039124844858112	3.450546245241209	11.19741271045866	19.493869401130354	14.119479779454343	11.40875846534376	8.361394398356179	8.66571714489817	8.141620683518548	8.454198537032033	8.660242569347016	2.8388745701816824	-62885.52630956101	-6781.3598826994175	-3044.8040132012425
93825000	-72701.31440073735	-9830.032281663815	-62871.28211907353	123.61091165036241	1901.1677768742277	2268.6373611786703	30.547323808568905	15.497169249574302	41.6590132832881	20.445155396977846	30.124244351075244	30.837157957940146	50.17344235197019	1994.231364716021	2009.2815192750159	1983.119675241302	2004.333533127612	1994.6544441735148	1993.9415305666498	1974.60524617262	177.7283495547389	17.415704929863665	23.397841826894062	0.23891450644398043	0.24728356960972717	0.24674381182525493	0.26705811212103875	0.05650310177254979	1.390616269610753	0.3478333441212359	2.3043333117575777	3.454600978224189E-4	2.0361991352316138E-4	2.932035924416462E-4	0.5723066730593392	0.04085021788116033	11.714862316799653	13.125863343522722	12.194398962647137	12.131893581258467	10.547673798123661	12.171368311525983	14.223020524246103	14.353358563965262	14.52439799967053	14.20783154490232	11.729246799175948	15.516348614117259	19.60175261908567	22.904672949790438	6.911970150451286	7.609482567316482	3.0840731860822013	4.357358223145588	3.8935591115284796	2.8372537367788353	8.063385812793108	7.176860950043503	8.003671565931072	8.446494753723023	7.141752650522715	6.394170975363821	12.073333614327124	11.571557273651859	8.99527554661866	10.134521206255995	17.718203742731447	11.862181555429704	43.24967108675622	30.817038321545592	19.557658356437692	64.77924081478928	20.810868189623537	50.15018055172218	15.182088245898653	15.695306591546789	7.780695787230273	8.523835118768002	8.717362222878926	8.091232090211015	6.191637148316714	4.733313705607938	3.086358958120497	4.2200701898046	2.0446000425443276	2.039189740344985	1.1581785579989956	7.814309707783563	8.110081641226765	7.948620221904503	7.141108177552633	8.025085394318877	4.0805637969684305	8.31895781142098	8.309003556242406	7.857347417520698	7.890095950499247	8.695006118770623	7.909253944678847	2.9443767987256337	11.745151746178442	19.776371304842556	14.188548561480733	11.429369442196073	7.979903662498269	8.547798513214687	7.948574135431453	8.444539254997142	8.717723168933997	3.386669994222281	-62871.28211907353	-6781.3598826994175	-3026.437347362677
94050000	-72690.18344078747	-9853.705791248402	-62836.47764953907	126.47085347946765	1898.3078350451224	2373.6463206561302	34.98952195332185	18.647346747751556	44.13126410760213	21.101627097658252	26.91113936876922	37.3090562835685	50.42999665896882	1989.7891665712682	2006.1313417768386	1980.6474244169879	2003.6770614269317	1997.8675491558208	1987.4696322410216	1974.3486918656213	185.79627571870986	17.58255527010656	22.40124167508526	0.24110476624840585	0.2500598245900336	0.2414354007806443	0.2674000083809174	0.020425993557329537	1.2976130961391423	0.34776529141818874	2.3044694171636766	3.199477469408062E-4	1.807559031990745E-4	2.8671974297404075E-4	0.5436885122039696	0.007802450670462042	11.505881564383143	13.18947452601188	12.167262106246655	12.116897550061326	10.267805935757915	12.130457046673028	14.042671503316441	14.556287066949679	14.02620586012686	14.48362922280365	11.5389006665083	15.14253562994508	18.904322103055	23.60411380079291	6.861445329866729	6.904907084447774	3.4829782291297424	4.3366325038617966	4.348504396256127	3.617508728767957	8.056964611154662	7.115245845310701	8.027922354973555	8.019974278347132	7.162895826784895	6.037974806445005	12.040913112991232	11.60077283842856	9.647703246485499	10.178763882785335	17.603007357692416	12.514346807403424	43.297200748173495	30.926980449137467	19.69382889579734	65.58043717446665	21.643252148289214	50.37887322281663	15.336841811135894	15.618182191775851	8.112228272043083	8.430886158881416	8.543305468050258	8.131086540754781	6.141034295108209	3.9449031064356554	3.038233954444234	4.265980296074103	2.1048215498703273	2.0984062183082037	1.1614969862378257	8.18649539453989	8.04852716841067	7.986323250950986	7.177717063871903	8.68063294531754	4.11042590423929	8.11952463955427	7.927873501439794	7.809200507252134	8.097738840569777	7.992956801253079	8.561064343686137	3.207545554420786	11.641753716478451	19.333448548019028	14.16390156001322	10.983729448960748	8.275170656235058	8.290958623905592	8.725155132215397	8.491428051234772	7.810291670147419	3.5286908454676733	-62836.47764953907	-6781.3598826994175	-3050.3813523201907
94275000	-72644.23910042686	-9828.520675697762	-62815.7184247291	138.8146220811975	1885.9640664433925	2357.3949885701063	32.35504525992323	18.642833613614105	40.839809933306874	20.42962408821527	28.992872500141598	35.669989495998784	50.679597802406505	1992.423643264667	2006.135854910976	1983.9388785912831	2004.3490644363749	1995.7858160244484	1989.1086990285912	1974.0990907221835	166.34659952722942	16.770826514834457	23.95821533792964	0.24662398674746636	0.24971843246913794	0.24432754634210457	0.2593300344412922	0.04828950395335665	1.3650521153321293	0.33556009860392366	2.3288798027922057	3.496547178006231E-4	2.1686895191964562E-4	2.88624105803186E-4	0.5752743540239434	0.02752658811188297	11.386110780380667	13.186105416198117	12.136657686637287	12.159549528651315	10.341496904078872	12.183116164612095	14.434992067942332	13.831215065919219	14.660843315218418	14.444821364871387	11.555389534405231	15.590889815961248	19.54165187058217	23.2318030901637	7.587305975527729	7.451042592579071	3.385012621009855	3.9479294908536535	4.123431865386655	3.410255014947125	8.060608073644241	7.161820988050825	8.02762464731767	8.403251405401825	7.160731534159072	5.94348008991534	12.084287520465379	11.189508456387545	9.446820604420301	10.185870264058082	17.412185580245442	11.975765990861786	42.93600829133335	31.626829836732476	19.62692166865708	65.48685836484387	21.463217592329546	50.635894779675866	15.76313637264976	15.032425752514442	8.074116813670935	8.693482868000507	7.842307750047963	8.15867516093905	6.162043279859196	4.258114645840008	3.0885608930743036	4.2468791899055915	2.058010989362784	2.10259935840955	1.1416153051631162	8.25489799796054	8.049279446623599	7.9693216064235415	7.166415307322423	8.748322665433413	4.058998316098529	7.928113270464344	8.30820804762636	8.44241336754843	8.286730022590724	8.199741090524208	8.269626872752887	3.022225827570093	11.51337934747154	19.773463862680874	14.184116030186566	11.494720455391763	8.348695299085819	8.486544066081006	8.64990577513734	8.244337449759522	8.085180403240798	3.393626255381382	-62815.7184247291	-6781.3598826994175	-3025.154870273737
94500000	-72728.12014855846	-9845.90720348071	-62882.21294507774	123.4237054638267	1901.3549830607633	2324.7752946708165	32.3187477669593	17.283811011596384	41.84869319014441	19.184066520227173	31.826259153053716	37.95586489128256	50.41275807361119	1992.4599407576306	2007.4948775129938	1982.9299953344457	2005.594622004363	1992.9524293715363	1986.8228236333075	1974.3659304509788	170.22029113395988	17.35148351576405	21.3099473482163	0.23783682504001794	0.24743910483252904	0.2492347826422374	0.2654892874852166	0.04098447373645678	1.4648859458578978	0.3344716797394611	2.3310566405211364	3.4322684054213597E-4	1.9721684810883962E-4	2.9520655740997333E-4	0.5558461904971923	0.0023623568991530874	11.241736431586684	13.166682080826002	12.115323771265865	12.11724639269013	10.389577181358463	12.141191950260552	14.53685219962319	13.989856333783475	14.183598183679202	14.162516290086419	11.357949440490318	14.780168748480612	19.05612010805287	23.537167893831217	7.432512144072947	6.911035710446998	3.0096777852783	4.1380882831656205	4.03853047710124	3.530218429705184	8.039788494175307	7.1570108302904005	7.9520878913599	8.566744379344499	7.187418562282643	6.549065698745931	12.108486755050832	10.804038670910344	9.600767202131472	10.161684799221796	16.995595192265384	12.743483760330038	43.64144176960813	30.94346031918455	18.83584051620032	65.16531131956056	20.88608438309183	50.22804772521345	15.303964121644052	15.621709703510763	8.152181419444869	8.370351654865539	8.439187947429366	7.792263413075512	6.175734368263924	4.457443157883574	3.1003815730753117	4.213314359470688	2.064764031713237	2.1050838111659607	1.1408394548910183	8.38221241227726	8.075611347301114	7.956923937576089	7.153505184269671	8.54328976261794	4.073058281768662	8.458858458182036	7.84208229619751	8.237603410610266	8.415314445069257	7.849941472055377	8.475418170483431	2.8596761760820173	10.880212929498171	19.189431423445427	14.131013814557916	11.188580480193483	7.882553405427106	8.28295857145775	8.477751759496634	8.21514667719014	8.527515853745392	2.799325539483923	-62882.21294507774	-6781.3598826994175	-3042.5159626059826
94725000	-72617.63447808169	-9764.415422412283	-62853.21905566941	116.01244324976012	1908.76624527483	2175.7902306179126	30.486163857922545	15.34023304800126	44.16260339837849	20.855045137255434	34.431112492698674	29.47608783768139	50.96159257767196	1994.2925246666675	2009.4384554765888	1980.6160851262116	2003.9236433873346	1990.3475760318913	1995.3026006869086	1973.817095946918	145.88992567358238	15.015368847716578	21.081971611225217	0.2429003122048555	0.24272259893840062	0.24766684781502538	0.2667102410417195	0.018668433689912993	1.2922324723159297	0.3532810324710878	2.2934379350578844	3.643869840918315E-4	2.680762993101213E-4	3.0388784435581836E-4	0.6537504372563668	-0.003416103929155452	11.612983904567324	13.147427813461066	12.11417715939037	12.148554631991622	9.898054737159496	12.11429449034595	14.408905652820733	13.91542159745781	13.802640480299011	14.60847332641346	10.87887727370356	15.768054950821258	19.713400688231577	23.337687884781584	7.127593769943563	7.222562189489073	3.6405939806031515	4.716693759246073	4.773840127059818	2.788292443768778	8.039825983915469	7.135172391296248	7.981539842564934	8.169815357403587	7.175526460263897	6.351375778333147	12.084998967633398	11.080313463659015	9.438859035527791	10.13930729166869	17.199190354294974	12.750423752718923	43.607550910503875	30.896917965885546	19.192329620352492	65.08595113935588	21.001922451286944	50.71982279345445	15.43196203256253	15.222255157231501	8.551107864602912	8.427998318403146	8.518811250081546	8.154662614431816	6.119317415419265	4.660429485937906	3.089631984475553	4.199965875708987	2.0585718840796363	2.095858021005967	1.1600341811136303	8.434136505091335	8.077027437006276	7.9661255335113745	7.142910209017468	8.406812860281471	4.1115263092380125	8.268882622364004	8.375072785994838	7.859414251291991	8.203490433761436	8.69300343332771	8.51328850108668	3.4008817551070614	11.58123795327025	19.741660012014574	14.117593383152519	11.090134754577372	8.706600765445762	8.68815953260021	8.478626969212534	8.641520085443974	8.219441852860758	3.522492733629694	-62853.21905566941	-6781.3598826994175	-2962.050865785336
94950000	-72627.97901522373	-9777.251042219532	-62850.72797300419	121.08080937775097	1903.697879146839	2146.3613841809242	30.571940165631187	15.27872040158499	39.42984379813594	19.779455803897992	33.933191854121844	27.995565516870087	50.915055656545356	1994.206748358959	2009.4999681230051	1985.3488447264542	2004.9992327206921	1990.8454966704683	1996.78312300772	1973.8636328680448	155.3543265159703	16.76138276965016	23.51996697120819	0.23557113309668318	0.24733161240060167	0.2514443138149372	0.2656529406877789	0.030778529512958362	1.3839614728683354	0.34251338552886645	2.314973228942336	3.7568138737729127E-4	2.627277861341836E-4	3.124157715117072E-4	0.6430349510255383	-0.019681094131529065	10.917883985412596	13.129175589296876	12.16681270518677	12.16578469921519	10.351487605420624	12.1964965263574	14.697472080110035	14.078828429672148	13.803070052543184	14.058922108660944	11.315125341320249	15.537426164125467	19.750221819672273	23.74770381474095	7.097899072394577	7.524517539128413	2.959215987006915	4.139941196715503	4.132686878389383	3.3023046079459535	8.052718201951404	7.192854778246011	7.960484272248926	8.180400650478058	7.147990257237291	5.984000638212674	12.041611839308064	10.927365462554445	8.995438334516694	10.187027983946418	17.657967286735047	12.443069214693681	43.08042722165221	31.526654232035252	19.632568802371534	64.85251772493929	20.93458277841125	50.23506148766792	14.839315052797112	14.881386347252041	7.930959591370123	7.847964617723985	8.777119512529673	8.423948833678459	6.145662578081229	4.031527114388511	3.0552291097126316	4.266440359587281	2.0516320751670967	2.060254441883461	1.147075284383751	7.897485941680317	8.072358979268124	8.024809814150746	7.19510302933912	7.903795664233386	4.058283027643544	7.803028932868198	8.645320561656916	7.819180832673007	8.12175199545823	8.509265933226677	7.873590157114606	3.013933467634473	11.230490176387411	19.16325308144536	14.170199962178492	11.014932953631572	8.394185971952762	8.357096942971936	7.9346575163218915	8.258989447719134	7.957884022460815	3.7579683557531665	-62850.72797300419	-6781.3598826994175	-2974.0454117680024
95175000	-72703.65758284261	-9816.243532650391	-62887.41405019222	103.9485798608781	1920.830108663712	2144.3549964680137	32.2731013299307	16.819904404244507	34.519298301200365	20.76880283088366	25.28516609219001	31.533432550838338	50.42677055047469	1992.5055871946593	2007.9587841203456	1990.2593902233898	2004.0098856937063	1999.4935224324001	1993.2452559737517	1974.3519179741154	165.8072888259856	16.526277412240965	22.93409835259014	0.2350927317347318	0.25054841426538904	0.24590995696819684	0.2684488970316835	0.03990850596408891	1.378939880368552	0.34167860036535813	2.3166427992693484	3.4967533787101413E-4	2.3034598737740094E-4	3.1108200058007376E-4	0.6081598473998808	-0.012984275512359927	10.989919026778944	13.125774781252488	12.12057982590354	12.181912849959211	10.765829445757355	12.191439404360196	14.498212269244425	14.61022377347555	13.92951881229236	14.041991210712055	11.594532359886607	15.72453654455473	19.208989354767574	23.2142483298274	6.871955945455032	7.305163923946476	3.5133832515842665	4.6122037752413005	3.8199389383328723	3.570319559956706	8.102490572651623	7.195653638632924	8.000893088758952	7.9151567228763575	7.144742839309913	6.561565697109556	12.043853893216365	11.334887982759925	9.443838570550959	10.170416601129132	16.98811925943956	11.835362088792468	43.1449100096994	31.220683480146043	19.45837665483965	65.00222879191627	20.961596539802855	50.37583875641692	15.464778587549514	15.138451172135271	7.890542908988998	8.472612516644105	7.916593373901581	7.913753824561342	6.148952019922193	4.513926533713127	3.04406151232562	4.230414455121148	2.0991133667124746	2.057687206346928	1.1163754017108012	8.261358222851111	8.04146025225585	7.965866500478276	7.1922234954049165	8.763712777772337	4.0771290839989796	7.971447183990306	8.186946377251074	7.820994354933921	8.10763169698023	8.084765314617728	7.928557440069231	3.0035628433569554	11.16158965144728	19.234100993105912	14.19053783285268	11.59809436136626	8.677384094297643	8.411039310503087	8.658755857278752	8.769217987338886	8.698580736928703	3.6625128306170143	-62887.41405019222	-6781.3598826994175	-3013.009151771355
