Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Deciduous_broad_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Deciduous_broad_R	Univariate_LR_delta_R2_Deciduous_broad_R
0.263748099475411	0.0581188586455962	0.339247272064378	0.148775174680898	-0.19047209738348
0.220981228671124	0.0726468861144985	0.216842294720352	0.147638937752675	-0.0692033569676777
0.22024732656777	0.0642935029892024	0.331950054504101	0.21192689765859	-0.120023156845511
0.239251232648356	0.0603476234587997	0.373276718942098	0.211001746394959	-0.162274972547139
0.229548574240751	0.0530304970325371	0.379035292163742	0.162757775646451	-0.216277516517291
0.268206167264813	0.0699396908286667	0.381251202024942	0.1576941388802	-0.223557063144742
0.2848875578817	0.0804622637352723	0.291753496388956	0.161758476855811	-0.129995019533146
0.167877490337337	0.0485006538625102	0.285655277571106	0.197169834147236	-0.0884854434238704
0.320386189329167	0.0868948977098208	0.31513640709585	0.159155230902099	-0.15598117619375
0.187798072898109	0.0417936543943877	0.35037866682321	0.155619715835117	-0.194758950988093
0.240182755564461	0.0939414021393109	0.405881069958382	0.376645525767333	-0.0292355441910495
0.237115674083162	0.0647394385317003	0.374696809338991	0.198042419990079	-0.176654389348912
0.146454929562371	0.0471401162913232	0.197883217055999	0.145977859350782	-0.0519053577052169
0.204459721141792	0.053699421702003	0.264640227175977	0.146214672104914	-0.118425555071063
0.176855149231057	0.0592902950756455	0.176388633541358	0.114190687389069	-0.0621979461522899
0.177930168023543	0.0436890299403295	0.217822114114552	0.0966350511170716	-0.121187062997481
0.184740446488914	0.0586291964125991	0.290424205338617	0.169868457143007	-0.12055574819561
0.218383892309887	0.0373211599636581	0.36905611801325	0.107067083475634	-0.261989034537616
0.331058115474386	0.0663982857088385	0.305403533804577	0.0829088308198352	-0.222494702984742
0.226509123719329	0.0631311541377292	0.296148230478894	0.190652130706712	-0.105496099772182
0.256569911503551	0.0627270476062544	0.400870862865342	0.218175743030867	-0.182695119834475
0.215572864145086	0.0556938369541452	0.375663066856621	0.17441411074106	-0.201248956115562
0.265001766795531	0.0622616486888335	0.416688327579464	0.167737385585504	-0.24895094199396
0.212695326546727	0.040109890451822	0.30772664342743	0.086394008163779	-0.221332635263651
0.223156575126236	0.05012269467155	0.510665076616354	0.173640464355645	-0.337024612260709
0.217057209772791	0.0607445660576308	0.335122734599639	0.130826906993031	-0.204295827606609
0.218660779852592	0.0614146666764127	0.322847896914338	0.168801814564526	-0.154046082349813
0.275818064093814	0.0506621946944368	0.240004119704913	0.0705958515381337	-0.16940826816678
0.244070408196603	0.0556979805333137	0.279615339155121	0.125696152368243	-0.153919186786878
0.182109855758879	0.0399765275834825	0.307519095655317	0.168730428807846	-0.138788666847471
0.181152648543087	0.0553695306463412	0.286809759606973	0.162365823364796	-0.124443936242177
0.246498786766735	0.0529612905641037	0.349650740465462	0.131527136277122	-0.21812360418834
0.219743240129023	0.0720053894169809	0.391451138493332	0.226757205497094	-0.164693932996238
0.189692625288812	0.0411484422664096	0.272504010882626	0.129725089234794	-0.142778921647831
0.260599408411358	0.0459406820306815	0.313878215861824	0.0841800252838263	-0.229698190577997
0.16906711314208	0.0467141445258967	0.403680516064048	0.212205518263942	-0.191474997800106
0.196138361639848	0.0672333533185012	0.365216662922906	0.208585979636536	-0.15663068328637
0.199510880302591	0.0458259093212946	0.162701380267353	0.11883245834937	-0.0438689219179826
0.17108605712449	0.0467836976492322	0.263788154726978	0.138983041654448	-0.12480511307253
0.225725933895176	0.0446430673747556	0.315847562688074	0.121604633744698	-0.194242928943376
0.222295271800955	0.0435021746483974	0.331926744610458	0.1769288405718	-0.154997904038659
0.261051242924666	0.0664856517188291	0.41266284847157	0.185202055788228	-0.227460792683342
0.228167162972808	0.0675101223986042	0.405739620601347	0.195604433634193	-0.210135186967154
0.236507440578315	0.0358694867885953	0.381168339506244	0.114076070815629	-0.267092268690615
0.21021384109126	0.0651016766646371	0.271693212493876	0.176424337632606	-0.0952688748612697
0.237234984589285	0.0522004963356883	0.369376270419768	0.0884290656971604	-0.280947204722607
