Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Apod_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Apod_R	Univariate_LR_delta_R2_Flyway_Apod_R
0.178711881713771	0.177405413185217	0.475542436232579	0.479695540535583	0.00415310430300381
0.123322246070839	0.123382661687088	0.346661925621143	0.349799227241254	0.00313730162011122
0.124279681786005	0.124776633988743	0.406775454353056	0.414128410937069	0.00735295658401308
0.135830654159284	0.135186248751636	0.425985651287653	0.429246904621323	0.00326125333366989
0.131345193517456	0.131118120184498	0.52595737351059	0.529114163484123	0.00315678997353319
0.112318909188853	0.113500156787433	0.330360925357459	0.340670286706207	0.0103093613487481
0.121992474558882	0.122058508810573	0.381669225304199	0.382758491416761	0.00108926611256266
0.138838712084905	0.139503340583229	0.397113191528455	0.406452336675629	0.00933914514717438
0.13149849526972	0.131248326649803	0.33125081696619	0.331383659175195	0.000132842209005835
0.110580113107625	0.111354599858338	0.327437118781315	0.335513229070483	0.00807611028916827
0.125707223790639	0.125760044570717	0.410386671888949	0.414618919922268	0.00423224803331812
0.139297485914638	0.140096983180482	0.442613717073891	0.449213979490948	0.00660026241705713
0.128207177271483	0.128325666890887	0.386081536053489	0.387542955781929	0.00146141972843999
0.138352393681899	0.138053237284126	0.437551084124623	0.444914736523625	0.00736365239900144
0.156306206832949	0.156906650804721	0.496619678050381	0.502548055706483	0.00592837765610177
0.152830980422082	0.151119349014432	0.493925520665032	0.487123742009977	-0.00680177865505416
0.117340594295432	0.117535591612296	0.413595109744601	0.419024608204399	0.0054294984597979
0.134922878221597	0.134717096273524	0.408494849188798	0.414577529933223	0.00608268074442481
0.11333203008771	0.11324907488391	0.42794490438022	0.429321179131889	0.00137627475166918
0.133849213473766	0.133879890729538	0.372434416577617	0.373519963161668	0.00108554658405075
0.129178672334723	0.128566815926015	0.4537475173009	0.453914421535388	0.000166904234488618
0.130917784590757	0.13081788016063	0.338579693797105	0.339766163884892	0.00118647008778722
0.126325944070198	0.127196559980781	0.409724282244662	0.418137706607436	0.00841342436277387
0.14417257915046	0.144238736128893	0.332801844040762	0.339062980589532	0.00626113654876997
0.139695654442077	0.138775718299615	0.375935626385541	0.376838770710854	0.000903144325312411
0.136832968951474	0.137010461947312	0.410132866658084	0.417172908791289	0.00704004213320497
0.142736534443259	0.14230962152271	0.438231626330301	0.44403960108985	0.00580797475954914
