Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpast_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpast_R	Univariate_LR_delta_R2_gpast_R
0.200178833629194	0.186821193833023	0.235506045078312	0.239136309797199	0.00363026471888642
0.269880938946026	0.253122880475751	0.383265300094942	0.385277462717203	0.00201216262226073
0.180139242829934	0.171053488247553	0.171586484100425	0.177893585441314	0.00630710134088938
0.243953345727508	0.229839085043117	0.291358036734729	0.299413796636203	0.00805575990147317
0.247983374684704	0.229682385530619	0.271182892971096	0.271158922532304	-0.0000239704387922646
0.25902912312164	0.243850748226757	0.385862743673191	0.398914804387063	0.0130520607138723
0.258190676386045	0.241437408090541	0.303776104195299	0.298698628844191	-0.00507747535110753
0.209824007476643	0.192786267956892	0.279499323142856	0.277565551838744	-0.00193377130411243
0.211241343695487	0.19311482296003	0.383919859059414	0.378948197818587	-0.00497166124082632
0.244995465934506	0.22748019841737	0.342221800463975	0.344537745060163	0.00231594459618789
0.212406899088952	0.199558400218436	0.324653368016391	0.328423081836795	0.00376971382040364
0.296152762230786	0.273872637836368	0.412730472893574	0.403641962092961	-0.00908851080061251
0.206031280547657	0.193558394436988	0.286827253460397	0.297194326847547	0.0103670733871498
0.192919142990522	0.178870251084273	0.340349651115775	0.339017415803275	-0.00133223531250004
0.217268529894743	0.201765974136984	0.368799706554374	0.364828865970269	-0.00397084058410496
0.268961936374793	0.254214919847979	0.364476340200711	0.371838612379856	0.00736227217914531
0.202543594000953	0.188079201987881	0.236151733613559	0.235507425202001	-0.000644308411558436
0.232028090770477	0.216146797990001	0.24092683226158	0.239659438349969	-0.00126739391161085
0.256829553013413	0.243557375112407	0.279460861486918	0.2927397965439	0.013278935056982
0.211465873314549	0.198202005005581	0.307188606072213	0.308537229956292	0.00134862388407869
0.193986060572579	0.186139651271559	0.233934824560764	0.248776009705493	0.0148411851447297
0.217372388602555	0.208189425327489	0.315237320301329	0.337640427748221	0.0224031074468923
0.179934712193924	0.172017676883742	0.224288964474718	0.232946968210536	0.00865800373581843
0.166129126384747	0.154975267528954	0.177367080306322	0.175908187196462	-0.00145889310986019
0.183414410032738	0.171276621557861	0.357109990525493	0.354688178251719	-0.00242181227377453
0.214642925419474	0.200653288246533	0.284415416435326	0.287236191951521	0.00282077551619531
0.235765476889799	0.22026289321419	0.538974373576413	0.538677756587278	-0.000296616989135301
0.209944538291596	0.197141383023852	0.406956290819143	0.412852560785915	0.00589626996677228
0.233337623005543	0.218047293136677	0.333720817413073	0.332566025357138	-0.00115479205593505
0.281084677191373	0.263959222540609	0.46488923643515	0.48853407857463	0.0236448421394798
0.37487579716325	0.350440133354723	0.429879352186057	0.428593482649378	-0.00128586953667975
0.263748099475411	0.245874328340406	0.339247272064378	0.343144650625726	0.00389737856134742
0.220981228671124	0.206339846317524	0.216842294720352	0.223074304358069	0.00623200963771633
0.22024732656777	0.204343485519735	0.331950054504101	0.327268239000146	-0.0046818155039548
0.239251232648356	0.224687198963521	0.373276718942098	0.377483013034648	0.00420629409254925
0.229548574240751	0.21669407444066	0.379035292163742	0.389054409383622	0.0100191172198791
0.268206167264813	0.252672903115678	0.381251202024942	0.383514168221456	0.00226296619651395
0.2848875578817	0.2647990180416	0.291753496388956	0.299610116499673	0.00785662011071653
0.167877490337337	0.157382472438637	0.285655277571106	0.286299617202897	0.000644339631790669
0.320386189329167	0.302307171477451	0.31513640709585	0.329700842196798	0.0145644351009479
0.187798072898109	0.176651604434567	0.35037866682321	0.352738787532304	0.00236012070909408
0.240182755564461	0.222529639098765	0.405881069958382	0.40287003361525	-0.0030110363431326
0.237115674083162	0.22601110325999	0.374696809338991	0.395928088515518	0.0212312791765273
0.146454929562371	0.136629166422306	0.197883217055999	0.198691007493432	0.000807790437433148
0.204459721141792	0.19205464701698	0.264640227175977	0.273033893615701	0.00839366643972411
0.176855149231057	0.168159526293424	0.176388633541358	0.183603517809326	0.00721488426796801
0.177930168023543	0.165949838891186	0.217822114114552	0.215359494987424	-0.00246261912712817
0.184740446488914	0.173432066389716	0.290424205338617	0.291068782048103	0.000644576709485811
0.218383892309887	0.202519738306574	0.36905611801325	0.36312191421361	-0.00593420379963977
0.331058115474386	0.314882261321205	0.305403533804577	0.326331523909728	0.0209279901051509
0.226509123719329	0.214797605190264	0.296148230478894	0.306007236462757	0.00985900598386297
0.256569911503551	0.237683714664598	0.400870862865342	0.404946948040878	0.00407608517553598
0.215572864145086	0.203520833456881	0.375663066856621	0.394098202875656	0.0184351360190348
0.265001766795531	0.247829566708661	0.416688327579464	0.417449399653714	0.000761072074250357
0.212695326546727	0.201770524633807	0.30772664342743	0.31914789920068	0.0114212557732498
0.223156575126236	0.208732790304339	0.510665076616354	0.508402272546918	-0.00226280406943569
0.217057209772791	0.20191629028909	0.335122734599639	0.329716514514935	-0.00540622008470459
0.218660779852592	0.207052293837156	0.322847896914338	0.335673772111659	0.0128258751973211
0.275818064093814	0.261719886633376	0.240004119704913	0.246443415886367	0.00643929618145395
0.244070408196603	0.231780020860677	0.279615339155121	0.288526490604717	0.00891115144959542
0.182109855758879	0.168756905616128	0.307519095655317	0.304798736206699	-0.00272035944861815
0.181152648543087	0.166363126875434	0.286809759606973	0.278917477627983	-0.00789228197899045
0.246498786766735	0.230114638100065	0.349650740465462	0.348811616481054	-0.000839123984407386
0.219743240129023	0.203693538444964	0.391451138493332	0.39533547443336	0.00388433594002796
0.189692625288812	0.1768186039851	0.272504010882626	0.278770115800661	0.00626610491803492
0.260599408411358	0.242716703180284	0.313878215861824	0.312355139935976	-0.00152307592584738
0.16906711314208	0.157745001893191	0.403680516064048	0.401639073132828	-0.00204144293121955
0.196138361639848	0.185962109661652	0.365216662922906	0.378484643585874	0.0132679806629674
0.199510880302591	0.184171458100511	0.162701380267353	0.158908895375099	-0.00379248489225423
0.17108605712449	0.164068668863309	0.263788154726978	0.27597407115089	0.0121859164239124
0.225725933895176	0.211824639157873	0.315847562688074	0.316674537219705	0.000826974531630886
0.222295271800955	0.214999335170976	0.331926744610458	0.364751119584627	0.0328243749741691
0.261051242924666	0.245365708909344	0.41266284847157	0.420303743066531	0.00764089459496187
0.228167162972808	0.211525215794605	0.405739620601347	0.404964910446534	-0.000774710154813174
0.236507440578315	0.221942480124881	0.381168339506244	0.391421330056346	0.0102529905501015
0.21021384109126	0.196099785338258	0.271693212493876	0.27152267825975	-0.00017053423412533
0.237234984589285	0.223132969715191	0.369376270419768	0.372534505199137	0.00315823477936955
