Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_combine_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_combine_C	Univariate_LR_delta_R2_wetland_combine_C
0.482186160281811	0.499304352960002	0.463957806884237	0.458545192153803	-0.00541261473043408
0.35047244626973	0.364004062614284	0.450195550687902	0.449406284597495	-0.000789266090406637
0.456026497921207	0.473295210738048	0.411078775608758	0.405932459835178	-0.00514631577357982
0.498496156873473	0.525661373106255	0.368703749461164	0.373379086375084	0.0046753369139203
0.429520856533532	0.451162325089754	0.469670388365547	0.466575894639346	-0.00309449372620046
0.549097979092012	0.579624372403677	0.458935834449754	0.466719263220151	0.00778342877039701
0.393824641263865	0.408953746681783	0.336190937411826	0.337655791093466	0.00146485368163951
0.363273053838869	0.379129292448477	0.432840580789488	0.443595043835437	0.0107544630459489
0.40823964259397	0.414794392153475	0.421260825303892	0.4104950204255	-0.0107658048783919
0.362557138031507	0.379310824614237	0.39535641686789	0.399425071939014	0.00406865507112475
0.350429342803703	0.369632289330705	0.408250401668753	0.412743368483204	0.00449296681445138
0.38654895135973	0.40805406784426	0.468821021312595	0.464478190165235	-0.00434283114736034
0.350262757682986	0.364337566767931	0.426564492835173	0.425085519632399	-0.00147897320277424
0.384003525015585	0.400415143354401	0.460603493204345	0.464306440937745	0.00370294773339924
0.782976204893794	0.805320534263231	0.517983684916841	0.506359707783443	-0.0116239771333978
0.429921587824571	0.445353957952249	0.42763785839022	0.428627674835816	0.000989816445596148
0.601550419709332	0.629282154705983	0.271673010477295	0.277519018491193	0.0058460080138979
0.437938487407643	0.46337772450542	0.350973545675491	0.347962323667805	-0.00301122200768589
0.463057526076243	0.48715313932394	0.49810171486629	0.501638143304408	0.00353642843811869
0.570633711838618	0.600226620237446	0.367523319253551	0.377301141821748	0.0097778225681972
0.471344825821115	0.492099867564553	0.504167203690353	0.50276477374639	-0.00140242994396289
0.291484590419602	0.302675518718011	0.278041608887947	0.273503749073156	-0.00453785981479082
0.349076385844539	0.363522069175355	0.328629981761808	0.333470607085513	0.00484062532370516
0.352169866054658	0.368339806183771	0.423838106044178	0.426399156660144	0.00256105061596579
0.637857495274072	0.661881484942954	0.306167313362339	0.307160501133547	0.000993187771207438
0.518247310515415	0.539687890562976	0.408857281480034	0.412476536280939	0.00361925480090519
0.458480056801202	0.481228601464699	0.344433985112679	0.352223373942543	0.00778938882986363
0.595715418574304	0.6219352776085	0.466525849208692	0.480047120949005	0.0135212717403136
0.425908958064217	0.440789843579711	0.492623525085882	0.484765344733466	-0.00785818035241603
0.365895239883394	0.379688096136087	0.436113431006194	0.42981578501141	-0.00629764599478422
0.523599875767326	0.541167022610034	0.371771529138599	0.366900613487577	-0.0048709156510226
0.592195918894034	0.624291526804235	0.48605633152856	0.491436367984176	0.00538003645561613
0.433339764031122	0.448914643101613	0.295232197681011	0.292975153271166	-0.00225704440984503
0.41790951774112	0.427242427933246	0.528077663948426	0.524939361919163	-0.00313830202926313
0.425658940868453	0.44632668234151	0.32385053316737	0.327352371211298	0.00350183804392756
0.5183700882234	0.528038793128662	0.443814065198077	0.431090066816699	-0.0127239983813782
0.614880193416137	0.628134933267203	0.431971863847771	0.428827643288152	-0.00314422055961905
0.624781515668878	0.66878166237665	0.328097817182146	0.346239923955924	0.0181421067737781
0.492453529719684	0.515400969735117	0.544958969249247	0.547373107971064	0.0024141387218175
0.638426167714997	0.665035150103308	0.464959786668546	0.476505742330896	0.0115459556623502
0.513830948050231	0.53824301698089	0.544148933071556	0.535471841815306	-0.00867709125625027
0.421179212400409	0.44604682233593	0.234546411804383	0.245713458005958	0.0111670462015746
0.539746120624576	0.555805519312532	0.503260395367419	0.502492829953964	-0.00076756541345524
0.34639660261548	0.355884397461303	0.387718135533337	0.384856164396128	-0.00286197113720954
0.359748207175915	0.380859585577599	0.422808190547482	0.438719439355967	0.0159112488084847
0.529668199950621	0.557912961867228	0.393083571618718	0.397215680099222	0.00413210848050394
0.503836443891332	0.528786944346647	0.349344634254206	0.357679868510368	0.00833523425616173
0.445307776366745	0.462780311165403	0.357470915775356	0.356587223666086	-0.000883692109269918
0.50884391058068	0.532156528116402	0.523446213188807	0.523880562689308	0.000434349500500586
0.67850646384122	0.704789515285766	0.378321932931629	0.380956821802956	0.00263488887132746
0.334359137556116	0.352519778238319	0.360191090554627	0.363793764365102	0.00360267381047491
0.472803191465967	0.493286775291064	0.441837458465318	0.446911167150604	0.00507370868528545
0.50236130566053	0.524787833307171	0.603832337228195	0.597751966711359	-0.00608037051683619
0.460086833679272	0.474211546702692	0.551333522374054	0.54136891962465	-0.00996460274940458
0.391380053180398	0.401133874371386	0.428815700396346	0.423319316361652	-0.00549638403469394
0.342679472505684	0.358395069205069	0.334598880793557	0.334136501319294	-0.000462379474263586
0.5275852124373	0.551370287472903	0.417158343587525	0.419206642808584	0.00204829922105954
0.455251986664696	0.47634977019056	0.285588959479963	0.296287668927497	0.0106987094475336
0.584060532421462	0.618075478996486	0.355745791257498	0.369332320465817	0.0135865292083197
0.389236929323781	0.39835807798526	0.420850774510451	0.414955223850606	-0.00589555065984493
0.420039594786873	0.435819921746758	0.47948357380304	0.484639633849835	0.00515606004679497
0.488550608495617	0.508197254096777	0.466594559314174	0.464587230415486	-0.00200732889868815
0.453982331995129	0.472611569081073	0.441314082723752	0.440405233295608	-0.000908849428143566
0.462943053530376	0.479208281932324	0.328487144577526	0.329358236278608	0.000871091701081517
0.567516528937125	0.588849480607935	0.406199501875677	0.404146697739488	-0.00205280413618952
0.42945382695097	0.450666546928388	0.528035352090369	0.536103751091763	0.00806839900139344
0.714851037671424	0.740825935743764	0.453218623797789	0.458335497638965	0.00511687384117671
0.435837006556497	0.455243257856383	0.364510317224136	0.375947802973142	0.0114374857490058
0.582217382621851	0.608369967798518	0.495971217759493	0.496045763197053	7.45454375601917e-05
0.468916651913795	0.49577618109288	0.516147330898754	0.526149651138887	0.0100023202401334
0.52092728559492	0.548254057100898	0.410231074621023	0.418339544252792	0.00810846963176803
0.583621869673265	0.601961852022442	0.406204166113235	0.394108391232978	-0.012095774880257
0.426030950138804	0.448115204848276	0.361963134362904	0.365418295794561	0.00345516143165703
0.54210649647442	0.561298347777729	0.526602714433551	0.525275125194995	-0.00132758923855536
0.541082605889998	0.569893313004015	0.494019073613403	0.499764311791956	0.00574523817855344
0.596424577729177	0.604739169574375	0.430618977366973	0.425739109512278	-0.00487986785469574
0.369138984006783	0.382724680077305	0.462742872421341	0.462814231422077	7.13590007363485e-05
0.361349041988196	0.376657601087637	0.433871380690419	0.434273676210222	0.00040229551980292
