Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gcrop_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gcrop_C	Univariate_LR_delta_R2_gcrop_C
0.281084677191373	0.368774750992495	0.46488923643515	0.48059710444081	0.0157078680056597
0.37487579716325	0.492423333345993	0.429879352186057	0.451169895821178	0.0212905436351202
0.263748099475411	0.356354915087867	0.339247272064378	0.362238687479592	0.0229914154152132
0.220981228671124	0.288139108320303	0.216842294720352	0.221386120413575	0.00454382569322218
0.22024732656777	0.293499639749643	0.331950054504101	0.329549381425187	-0.00240067307891373
0.239251232648356	0.315112836790147	0.373276718942098	0.378638923046248	0.00536220410414956
0.229548574240751	0.293451700651312	0.379035292163742	0.371812035988505	-0.00722325617523745
0.268206167264813	0.355297530820986	0.381251202024942	0.373579076097761	-0.00767212592718142
0.2848875578817	0.38582850809851	0.291753496388956	0.316450493738359	0.0246969973494023
0.167877490337337	0.231908366783757	0.285655277571106	0.305650399086914	0.0199951215158077
0.320386189329167	0.431478374306441	0.31513640709585	0.343769334809259	0.0286329277134092
0.187798072898109	0.246633317658898	0.35037866682321	0.335999115072774	-0.0143795517504358
0.240182755564461	0.315707578258598	0.405881069958382	0.412150399436123	0.0062693294777405
0.237115674083162	0.322350422873512	0.374696809338991	0.414434171731409	0.0397373623924184
0.146454929562371	0.196064499578739	0.197883217055999	0.207841906234981	0.00995868917898221
0.204459721141792	0.269174903463165	0.264640227175977	0.278077574562177	0.0134373473862002
0.176855149231057	0.241288232246047	0.176388633541358	0.191710575649699	0.0153219421083407
0.177930168023543	0.236310616235158	0.217822114114552	0.212646622880882	-0.00517549123367042
0.184740446488914	0.243844717570832	0.290424205338617	0.287870126782289	-0.00255407855632772
0.218383892309887	0.294453322334046	0.36905611801325	0.3739160407427	0.00485992272944979
0.331058115474386	0.440699809204527	0.305403533804577	0.326780730833048	0.0213771970284705
0.226509123719329	0.301370806255288	0.296148230478894	0.307742618368076	0.0115943878891817
0.256569911503551	0.338613859374241	0.400870862865342	0.41023320281258	0.00936233994723779
0.215572864145086	0.285931374949578	0.375663066856621	0.377543918402311	0.00188085154568962
0.265001766795531	0.353824226590485	0.416688327579464	0.419150390600337	0.00246206302087293
0.212695326546727	0.27458454013016	0.30772664342743	0.311590652851827	0.00386400942439735
0.223156575126236	0.300681496051468	0.510665076616354	0.537980091059133	0.0273150144427792
0.217057209772791	0.283208638516613	0.335122734599639	0.327445304845278	-0.00767742975436103
0.218660779852592	0.289033715812112	0.322847896914338	0.325273799991636	0.00242590307729718
0.275818064093814	0.362059179550979	0.240004119704913	0.24420255667767	0.00419843697275707
0.244070408196603	0.321150767257626	0.279615339155121	0.279263883967223	-0.000351455187898198
0.182109855758879	0.239174096546446	0.307519095655317	0.311695985711448	0.00417689005613131
0.181152648543087	0.234658958835212	0.286809759606973	0.264946917831359	-0.0218628417756142
0.246498786766735	0.320215687808555	0.349650740465462	0.344008322697631	-0.0056424177678307
0.219743240129023	0.293486575089048	0.391451138493332	0.402569668692041	0.0111185301987093
0.189692625288812	0.252069934503789	0.272504010882626	0.288268385512375	0.0157643746297498
0.260599408411358	0.340568637179109	0.313878215861824	0.30896278136509	-0.00491543449673365
0.16906711314208	0.22514467445786	0.403680516064048	0.410116966622604	0.00643645055855574
0.196138361639848	0.256908755770248	0.365216662922906	0.374231118201681	0.00901445527877498
0.199510880302591	0.253622784072378	0.162701380267353	0.156639021018361	-0.00606235924899193
0.17108605712449	0.227907849801226	0.263788154726978	0.271842867095867	0.00805471236888883
0.225725933895176	0.290051332243562	0.315847562688074	0.299210929270886	-0.0166366334171887
0.222295271800955	0.301357582578368	0.331926744610458	0.374381532476709	0.0424547878662508
0.261051242924666	0.336724734805019	0.41266284847157	0.397956911160615	-0.0147059373109549
0.228167162972808	0.307439816011349	0.405739620601347	0.417267216519604	0.0115275959182564
0.236507440578315	0.309335579254836	0.381168339506244	0.397138707151264	0.0159703676450196
0.21021384109126	0.271592264851192	0.271693212493876	0.261103482146967	-0.0105897303469087
0.237234984589285	0.309018311559247	0.369376270419768	0.358608279772622	-0.0107679906471458
