Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_livestock_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_livestock_R	Univariate_LR_delta_R2_livestock_R
0.0956356568589826	0.000018951404941261	0.0352525975724388	0.00449874143413406	-0.0307538561383048
0.410587611235948	0.000186083029367034	0.460330754989065	0.457045388883383	-0.00328536610568231
0.446156184659295	0.000115247512560652	0.34217999252413	0.0724719392236325	-0.269708053300497
0.2267030072019	0.00010183073348836	0.152422384347048	0.122431833833221	-0.0299905505138269
0.272262424192691	0.0000982371223154655	0.179146411499781	0.093136493430979	-0.0860099180688019
0.168888646160384	0.0000158250025159685	0.0628750269085144	0.00104432368226231	-0.0618307032262521
0.191626736941344	0.0000169593260317077	0.0242792859295745	0.00164885020202662	-0.0226304357275479
0.404511499921814	0.000155131233957758	0.566175758342531	0.223328296820418	-0.342847461522113
0.337089331473337	0.000125975640638519	0.415938471639318	0.262516446337075	-0.153422025302244
0.248189765645797	0.000050265111627834	0.062298427622718	0.0111022613509473	-0.0511961662717708
0.201982433296538	0.000059946402575743	0.109490908685783	0.0296280569764723	-0.0798628517093107
0.282053076602077	0.000043815331549419	0.176066336490886	0.0154711701102992	-0.160595166380587
0.317044286984878	0.000194678835370216	0.345866831311503	0.376640064077309	0.0307732327658054
0.336418772213593	0.00019192628934704	0.196174789629491	0.145773436604463	-0.0504013530250276
0.536749690487128	0.000119446474742572	0.270010600016909	0.0678135243166722	-0.202197075700236
0.469148680096951	0.0000911306119318846	0.46863194840891	0.0756111692149575	-0.393020779193953
0.199673015927008	0.0000432534019776708	0.0727957228104563	0.00970180730948451	-0.0630939155009718
0.45269000833374	0.000151246228551968	0.50627520657511	0.186864911766205	-0.319410294808905
0.25668429020201	0.000087227158742101	0.294356865424027	0.230620935510316	-0.0637359299137109
0.239299485538319	0.0000603992521582761	0.0557004284968266	0.0149747164836803	-0.0407257120131463
0.32024838092107	0.000064006808010955	0.144555096255654	0.0347884902969098	-0.109766605958744
0.151711054736116	0.0000556968761181231	0.388756589191325	0.20260427530081	-0.186152313890515
0.289894739849803	0.000210547137956481	0.365660757140382	0.566217109937004	0.200556352796622
0.459422156617499	0.000142461571403703	0.43399152296117	0.200820025632549	-0.233171497328621
0.25398426522095	0.000118749893287613	0.275236048861812	0.326728560647904	0.0514925117860925
0.217070144825144	0.0000520412968386528	0.127122819733635	0.038124533420444	-0.0889982863131914
0.393190424082084	0.000218211099351177	0.509900576968159	0.311425385955816	-0.198475191012344
0.312295425742977	0.000185883845220415	0.278578059648626	0.293455052820105	0.0148769931714788
0.187279851952955	0.0000780591169086425	0.248456006330683	0.250355845046047	0.00189983871536342
0.39512317490518	0.000160178737414415	0.577863387611918	0.365219826976886	-0.212643560635032
0.0907067875950869	0.0000222791057131637	0.0897594896038555	0.0211688535634043	-0.0685906360404512
0.211100538302174	0.0000982757360500859	0.146825052776406	0.0958490746358158	-0.0509759781405906
0.645948213885682	0.000294153757721129	0.442122539090486	0.393125355192679	-0.0489971838978065
0.517279179948932	0.000154184515284224	0.312614170483699	0.096064036608994	-0.216550133874705
0.180254203551049	0.0000713602717944146	0.293413522336033	0.160272784561703	-0.13314073777433
0.374992835257135	0.000117634560271959	0.532989227438533	0.140258444131358	-0.392730783307175
0.242759004360408	0.0000645753873716678	0.0983783130091108	0.0321151857424407	-0.0662631272666701
0.352529762843326	0.0000877429391012114	0.275594616482134	0.0671646537982464	-0.208429962683888
0.327571675694138	0.000128053699443315	0.533307636713373	0.568176798286859	0.0348691615734862
0.240116446327108	0.0000828766201575423	0.142519458963008	0.0792061824256362	-0.0633132765373718
0.479126460671394	0.000245408522187844	0.532662798194769	0.552246645734223	0.0195838475394537
0.116870887619808	0.0000218495933495213	0.0213445850728735	0.00387339889578462	-0.0174711861770889
0.315935447005173	0.000128642450398697	0.169484117342249	0.108243789285846	-0.0612403280564032
0.569746757243045	0.000107894873023038	0.179280395013883	0.0154316830500071	-0.163848711963876
0.38496430993838	0.000142315395424431	0.158953400262828	0.0989502399973069	-0.0600031602655216
0.072312679759086	-0.00000714847111734634	0.032993487906395	0.00171610493423055	-0.0312773829721644
0.207227589900439	0.0000690849828354769	0.448332808836377	0.199210715659088	-0.249122093177288
0.084933958640276	0.0000152372374063831	0.0153560934388594	0.00356327291466815	-0.0117928205241913
0.263223992607344	0.0000788159072601048	0.141935884615107	0.0513936572421619	-0.0905422273729455
0.150080250375363	0.0000610106206445191	0.0932652839737941	0.0644342410825793	-0.0288310428912148
0.385245052610054	0.0000963000000543811	0.431562221660442	0.136585296046524	-0.294976925613918
0.198104373632002	0.000108177269776805	0.2140909948096	0.129297679534781	-0.0847933152748194
0.153328851625575	0.0000995083778781228	0.299656912758819	0.377454139572381	0.0777972268135627
0.245558321761633	0.000119024690127577	0.348022656055397	0.32109310611657	-0.0269295499388268
0.548151276506386	0.000198367053044714	0.308077163963569	0.134886700392882	-0.173190463570688
0.20018067381511	0.0000430628707313506	0.0811364207478476	0.021431358834767	-0.0597050619130806
0.37020286204947	0.000144357879734782	0.167372694874008	0.124006115321503	-0.0433665795525053
0.442382555279091	0.000359125296037032	0.106032430244307	0.232366086923192	0.126333656678885
0.297562065011571	0.000157421787102735	0.270657402677992	0.396800567028495	0.126143164350503
0.199590168620423	0.0000505270887786653	0.24769721728419	0.0560331226518141	-0.191664094632376
0.0695383293671997	0.0000572012700300486	0.0108048581581946	0.0516509993579553	0.0408461411997607
0.167952021589926	0.0000760329354625501	0.27542570407309	0.237302251832056	-0.0381234522410334
0.177203867932131	0.0000414878740139008	0.0684062064075424	0.0192670532926827	-0.0491391531148597
0.284343574728804	0.000102091946454898	0.307332893724278	0.136201309380869	-0.171131584343409
0.0997630006699381	0.0000497872113799078	0.173958778188008	0.252370525960638	0.0784117477726301
0.448806504702208	0.000142225639365704	0.112613959438182	0.0368774461279723	-0.0757365133102099
0.200560304435114	0.000119569102391175	0.208301946091325	0.108437306577476	-0.099864639513849
0.277388647588602	0.0000978220139370622	0.274366212899549	0.0961914784671059	-0.178174734432443
0.215145180789631	0.000199926065746813	0.138575436126546	0.48479164915661	0.346216213030064
0.328280497059318	0.00013477681832752	0.392824859980711	0.167075613697556	-0.225749246283155
0.573496963700285	0.000219019984994211	0.437339848344692	0.306014617581199	-0.131325230763493
0.174266410191397	0.0000824998946506015	0.523758990196217	0.403738946199723	-0.120020043996494
0.26414680362819	0.000154201040236869	0.248261712081124	0.292094233194801	0.0438325211136776
0.258458481890797	0.000133078761987991	0.158920308264421	0.144999885024037	-0.0139204232403835
