Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_mamms_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_mamms_R	Univariate_LR_delta_R2_mamms_R
0.220981228671124	0.00499179700227778	0.216842294720352	0.273332702207286	0.0564904074869332
0.22024732656777	0.00482134742013634	0.331950054504101	0.318187237066187	-0.0137628174379135
0.239251232648356	0.0060226998584078	0.373276718942098	0.456736209357682	0.083459490415584
0.229548574240751	0.00517287681961225	0.379035292163742	0.453077053207533	0.0740417610437907
0.268206167264813	0.00644232851021962	0.381251202024942	0.445535553929245	0.0642843519043028
0.2848875578817	0.00661576884171079	0.291753496388956	0.356642110473165	0.0648886140842087
0.167877490337337	0.00412822642456886	0.285655277571106	0.335174867219747	0.0495195896486411
0.320386189329167	0.00668003898548894	0.31513640709585	0.350549853488413	0.0354134463925628
0.187798072898109	0.00474799298838493	0.35037866682321	0.429136769706633	0.0787581028834233
0.240182755564461	0.00558494055644569	0.405881069958382	0.444007398260732	0.0381263283023497
0.237115674083162	0.00567147469467386	0.374696809338991	0.465961201981006	0.0912643926420155
0.146454929562371	0.00327071406033514	0.197883217055999	0.215174487035572	0.0172912699795726
0.204459721141792	0.00514273875340886	0.264640227175977	0.316892675181376	0.0522524480053991
0.176855149231057	0.00452243522442508	0.176388633541358	0.220990816933538	0.0446021833921793
0.177930168023543	0.00457604668752658	0.217822114114552	0.236488216934121	0.0186661028195683
0.184740446488914	0.00450687200644386	0.290424205338617	0.359425158711834	0.0690009533732174
0.218383892309887	0.00450198514808018	0.36905611801325	0.373815906736456	0.00475978872320648
0.331058115474386	0.00682719775083529	0.305403533804577	0.338054289465561	0.032650755660984
0.226509123719329	0.00577430155076431	0.296148230478894	0.401043445549198	0.104895215070304
0.256569911503551	0.00565965319670681	0.400870862865342	0.483151050404193	0.0822801875388509
0.215572864145086	0.00469299503691029	0.375663066856621	0.421344042969122	0.0456809761125002
0.265001766795531	0.00648765415892889	0.416688327579464	0.52929607363151	0.112607746052045
0.212695326546727	0.0050091636873816	0.30772664342743	0.381434329717917	0.0737076862904865
0.223156575126236	0.00452578022318514	0.510665076616354	0.505358338742502	-0.00530673787385183
0.217057209772791	0.00515898493324274	0.335122734599639	0.364114775935701	0.028992041336062
0.218660779852592	0.00527917825716989	0.322847896914338	0.381997230024796	0.0591493331104577
0.275818064093814	0.00679173376344097	0.240004119704913	0.289325275005127	0.0493211553002137
0.244070408196603	0.0060185918601105	0.279615339155121	0.362791975752234	0.0831766365971132
0.182109855758879	0.00372865340251978	0.307519095655317	0.338872668345021	0.0313535726897045
0.181152648543087	0.00393615974988024	0.286809759606973	0.285143400198612	-0.00166635940836102
0.246498786766735	0.00574909529568235	0.349650740465462	0.417922056328544	0.0682713158630827
0.219743240129023	0.00465493621011718	0.391451138493332	0.440768120631286	0.0493169821379543
0.189692625288812	0.00432414383303313	0.272504010882626	0.330263707275565	0.0577596963929397
0.260599408411358	0.00589751645872686	0.313878215861824	0.380137994994452	0.0662597791326287
0.16906711314208	0.003782905716009	0.403680516064048	0.427244457812629	0.023563941748581
0.196138361639848	0.00479017371010822	0.365216662922906	0.455186852614074	0.0899701896911678
0.199510880302591	0.00468444986078249	0.162701380267353	0.181595336555293	0.0188939562879399
0.17108605712449	0.00453963979629634	0.263788154726978	0.365369103654545	0.101580948927567
0.225725933895176	0.00498602754291483	0.315847562688074	0.344975205735125	0.0291276430470505
0.222295271800955	0.00534355250717194	0.331926744610458	0.414411750956936	0.0824850063464782
0.261051242924666	0.00606570753186246	0.41266284847157	0.489632745226715	0.0769698967551449
0.228167162972808	0.00525467291702371	0.405739620601347	0.478726172460063	0.0729865518587152
0.236507440578315	0.0058196657547421	0.381168339506244	0.513551671723139	0.132383332216895
0.21021384109126	0.00525685014838174	0.271693212493876	0.343853257793242	0.0721600452993658
0.237234984589285	0.00527618014760222	0.369376270419768	0.432202597769076	0.0628263273493082
