Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_flood_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_flood_veg_C	Univariate_LR_delta_R2_flood_veg_C
0.154685758255744	0.163342273156522	0.407572357341492	0.406582924829237	-0.000989432512255917
0.131499871809474	0.13698289057233	0.350865285964987	0.356188601728053	0.00532331576306627
0.179245833509231	0.190146319780196	0.523698251731677	0.537457254608479	0.0137590028768022
0.1416152926257	0.14787562469042	0.408746925156795	0.403355943885429	-0.00539098127136517
0.115175501740913	0.118933588640071	0.438280052686114	0.417250267757206	-0.0210297849289076
0.117677233389475	0.125113930371656	0.404352475520988	0.401267769681062	-0.00308470583992659
0.0871678636773959	0.0877366037914327	0.256518043789323	0.250299802818543	-0.00621824097077961
0.132578063690766	0.138041764552089	0.393876286843974	0.399793336671861	0.00591704982788643
0.148361908571459	0.153492702357521	0.442696501892419	0.451872161672765	0.00917565978034596
0.133059345339793	0.13833798893067	0.381137641209691	0.379817393603284	-0.00132024760640687
0.115280887922619	0.121806610572005	0.351437997110314	0.353001558523214	0.00156356141289948
0.183696425724865	0.192350690040116	0.499796538519041	0.506966660082498	0.00717012156345692
0.16586862579374	0.172889368032073	0.430358054294178	0.426199855584688	-0.00415819870949002
0.113283955565216	0.118426707589474	0.410592867716501	0.408609091086536	-0.00198377662996485
0.15224562042628	0.160131366643964	0.345274607851177	0.348175205293629	0.00290059744245202
0.137794486054924	0.144357362398161	0.352482759955608	0.35509771048275	0.00261495052714283
0.123095216636265	0.128844530482087	0.331659504291989	0.332785658999219	0.0011261547072301
0.133637220100116	0.137784280628662	0.332481498990924	0.329091187593488	-0.00339031139743667
0.122242128033875	0.12823187279784	0.318689215192691	0.322683663604238	0.00399444841154645
0.120496163244956	0.128101650695376	0.335753214759489	0.346191904733975	0.0104386899744868
0.13722257444532	0.145496765694078	0.452798218821597	0.456167469955299	0.00336925113370196
0.178711881713771	0.188222705591196	0.475542436232579	0.488945415301517	0.0134029790689377
0.123322246070839	0.127687253237936	0.346661925621143	0.349664836178854	0.00300291055771063
0.124279681786005	0.132196049598607	0.406775454353056	0.414511696735516	0.00773624238245946
0.135830654159284	0.145450801881136	0.425985651287653	0.426084964657111	9.93133694584536e-05
0.131345193517456	0.139167810320027	0.52595737351059	0.511731435467922	-0.0142259380426678
0.112318909188853	0.117652679215837	0.330360925357459	0.334931834443845	0.00457090908638663
0.121992474558882	0.126354054620015	0.381669225304199	0.3785932604606	-0.00307596484359862
0.138838712084905	0.142931507996081	0.397113191528455	0.40170779026455	0.00459459873609536
0.13149849526972	0.137954191009521	0.33125081696619	0.338068651699091	0.00681783473290121
0.110580113107625	0.117052327234878	0.327437118781315	0.331499879814815	0.00406276103349995
0.125707223790639	0.132806533724989	0.410386671888949	0.415896889198742	0.00551021730979229
0.139297485914638	0.144254654012408	0.442613717073891	0.439419601997882	-0.00319411507600909
0.128207177271483	0.133925010760476	0.386081536053489	0.386065580961151	-1.59550923375384e-05
0.138352393681899	0.141769538327376	0.437551084124623	0.445199637952169	0.00764855382754587
0.156306206832949	0.161628853674984	0.496619678050381	0.492486594809671	-0.00413308324070993
0.152830980422082	0.160674419135384	0.493925520665032	0.489849227566815	-0.00407629309821655
0.117340594295432	0.123671673694318	0.413595109744601	0.418399676455824	0.00480456671122315
0.134922878221597	0.142259570063097	0.408494849188798	0.406118328139441	-0.00237652104935743
0.11333203008771	0.117771985530509	0.42794490438022	0.431169864110344	0.00322495973012393
0.133849213473766	0.141190347153024	0.372434416577617	0.375628733887351	0.0031943173097338
0.129178672334723	0.135418005935346	0.4537475173009	0.455163146203605	0.0014156289027058
0.130917784590757	0.141619990948234	0.338579693797105	0.356604075241523	0.0180243814444174
0.126325944070198	0.132646700933401	0.409724282244662	0.407681881001992	-0.00204240124267008
0.14417257915046	0.15085858932342	0.332801844040762	0.338146712282409	0.00534486824164682
0.139695654442077	0.147939741966934	0.375935626385541	0.378843288396151	0.00290766201060977
0.136832968951474	0.142839588785768	0.410132866658084	0.415229649758414	0.00509678310033029
0.142736534443259	0.151164293688277	0.438231626330301	0.448351101775497	0.0101194754451955
