Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_open_water_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_open_water_R	Univariate_LR_delta_R2_open_water_R
0.10200738123783	0.0316999819833069	0.303232283563617	0.125370453194564	-0.177861830369053
0.115063078355839	0.00969888493850505	0.325618866620299	0.197666538898278	-0.12795232772202
0.16098771583314	0.0261634292964673	0.3925870828435	0.0718056912344369	-0.320781391609063
0.168508375632228	0.0426344993370728	0.369860938295555	0.114062294253845	-0.255798644041709
0.115524921683664	0.00769773463251808	0.283221313477317	0.0233522901957119	-0.259869023281605
0.113222392683958	0.0240763911630847	0.363338257183709	0.12792549630362	-0.235412760880089
0.160074317167777	0.0143266942883985	0.446458916200413	0.0607899094519201	-0.385669006748493
0.134538909177353	0.0490958162826276	0.398434881653583	0.202609092310696	-0.195825789342886
0.154685758255744	0.00883003862374162	0.407572357341492	0.0597336947483529	-0.34783866259314
0.131499871809474	0.0180190720652015	0.350865285964987	0.0630479608698912	-0.287817325095095
0.179245833509231	0.00891056682186277	0.523698251731677	0.0726079746824811	-0.451090277049196
0.1416152926257	0.0217647796835334	0.408746925156795	0.0843748655376406	-0.324372059619154
0.115175501740913	0.0399637972260569	0.438280052686114	0.20389398138082	-0.234386071305293
0.117677233389475	0.0267929906204962	0.404352475520988	0.126954805490288	-0.2773976700307
0.0871678636773959	0.00335610702607525	0.256518043789323	0.0106004338627785	-0.245917609926544
0.132578063690766	0.0057708023827011	0.393876286843974	0.0801498995202929	-0.313726387323681
0.148361908571459	0.0297563018217124	0.442696501892419	0.108534521417645	-0.334161980474774
0.133059345339793	0.0378888110028917	0.381137641209691	0.173619076700679	-0.207518564509012
0.115280887922619	0.00572634938119083	0.351437997110314	0.0365125598769752	-0.314925437233339
0.183696425724865	0.0364770001479368	0.499796538519041	0.119776067659009	-0.380020470860032
0.16586862579374	0.017963386787448	0.430358054294178	0.0508758651575182	-0.37948218913666
0.113283955565216	0.02020761206813	0.410592867716501	0.0902257840728431	-0.320367083643658
0.15224562042628	0.0162702481859036	0.345274607851177	0.0459835078162286	-0.299291100034948
0.137794486054924	0.00991330397819671	0.352482759955608	0.0305720818925097	-0.321910678063098
0.123095216636265	0.000354707464636346	0.331659504291989	0.000449219434411373	-0.331210284857578
0.133637220100116	0.00540362731157553	0.332481498990924	0.0221470473741531	-0.310334451616771
0.122242128033875	0.0143662791783483	0.318689215192691	0.0377474077954631	-0.280941807397228
0.120496163244956	0.0261835366859278	0.335753214759489	0.09338791608654	-0.242365298672949
0.13722257444532	0.0221280542168103	0.452798218821597	0.249895187077124	-0.202903031744473
0.178711881713771	0.0117265251697115	0.475542436232579	0.0391478816610838	-0.436394554571495
0.123322246070839	0.0106743737410935	0.346661925621143	0.0589941924056405	-0.287667733215502
0.124279681786005	0.0428200721513045	0.406775454353056	0.175937233954607	-0.230838220398449
0.135830654159284	0.0157464112817959	0.425985651287653	0.1145942710254	-0.311391380262253
0.131345193517456	0.0490531281971158	0.52595737351059	0.260929336142251	-0.265028037368339
0.112318909188853	0.0450473031381962	0.330360925357459	0.195911931393917	-0.134448993963542
0.121992474558882	0.0349293881543414	0.381669225304199	0.17436912384589	-0.207300101458309
0.138838712084905	0.0163023422336646	0.397113191528455	0.0566121309963106	-0.340501060532145
0.13149849526972	0.0236747866381222	0.33125081696619	0.0855827572510878	-0.245668059715102
0.110580113107625	0.00595816890378673	0.327437118781315	0.027689573143122	-0.299747545638193
0.125707223790639	0.0197286249785415	0.410386671888949	0.0795674348526413	-0.330819237036308
0.139297485914638	0.0441348821333399	0.442613717073891	0.180598364610509	-0.262015352463381
0.128207177271483	0.026214793768231	0.386081536053489	0.138037674624804	-0.248043861428685
0.138352393681899	0.00642039934085721	0.437551084124623	0.0412446835447646	-0.396306400579859
0.156306206832949	0.0536757155292336	0.496619678050381	0.226204613658768	-0.270415064391613
0.152830980422082	0.00535154268186262	0.493925520665032	0.0213280235553524	-0.472597497109679
0.117340594295432	0.00221737866176322	0.413595109744601	0.0133237685221573	-0.400271341222444
0.134922878221597	0.0116680843461316	0.408494849188798	0.0911700923738869	-0.317324756814911
0.11333203008771	0.00458856336036793	0.42794490438022	0.0213452029139741	-0.406599701466246
0.133849213473766	0.00342879676186035	0.372434416577617	0.015431295504968	-0.357003121072649
0.129178672334723	0.0270256124494554	0.4537475173009	0.102402997984393	-0.351344519316507
0.130917784590757	0.026356540888183	0.338579693797105	0.0845592818206555	-0.25402041197645
0.126325944070198	0.00767642086364707	0.409724282244662	0.0571892312109261	-0.352535051033736
0.14417257915046	0.030959823746068	0.332801844040762	0.0966642660890765	-0.236137577951686
0.139695654442077	0.013073871056939	0.375935626385541	0.0675212743141553	-0.308414352071386
0.136832968951474	0.0399711529879841	0.410132866658084	0.132243881459238	-0.277888985198845
0.142736534443259	0.00585662337910392	0.438231626330301	0.0192170836070517	-0.41901454272325
