Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Ans_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Ans_C	Univariate_LR_delta_R2_Flyway_Ans_C
0.206031280547657	0.263542003872896	0.286827253460397	0.334937955002787	0.0481107015423896
0.192919142990522	0.223176956588209	0.340349651115775	0.366226769454067	0.0258771183382914
0.217268529894743	0.261487083723374	0.368799706554374	0.430221162659224	0.0614214561048503
0.268961936374793	0.32005515484385	0.364476340200711	0.417801370449483	0.0533250302487718
0.202543594000953	0.277854256768128	0.236151733613559	0.309533060213891	0.0733813266003318
0.232028090770477	0.289882866347614	0.24092683226158	0.284507485286351	0.0435806530247706
0.256829553013413	0.311422581602701	0.279460861486918	0.323247034832618	0.0437861733456999
0.211465873314549	0.262144447165289	0.307188606072213	0.365099592643899	0.0579109865716855
0.193986060572579	0.249665484993264	0.233934824560764	0.282170789913708	0.0482359653529448
0.217372388602555	0.277452847764601	0.315237320301329	0.378572133414507	0.0633348131131788
0.179934712193924	0.222136450439879	0.224288964474718	0.261335000274129	0.0370460357994115
0.166129126384747	0.203307790010593	0.177367080306322	0.210629241409918	0.0332621611035958
0.183414410032738	0.256310872313477	0.357109990525493	0.475647555759923	0.11853756523443
0.214642925419474	0.283322295765042	0.284415416435326	0.34629180430114	0.0618763878658137
0.235765476889799	0.280894121277491	0.538974373576413	0.612349971143088	0.0733755975666746
0.209944538291596	0.265752254281501	0.406956290819143	0.479344032352758	0.0723877415336149
0.233337623005543	0.290563953344266	0.333720817413073	0.400848592511601	0.0671277750985282
0.281084677191373	0.335225884976762	0.46488923643515	0.540694224465644	0.0758049880304936
0.37487579716325	0.479141676502952	0.429879352186057	0.531965326118205	0.102085973932148
0.263748099475411	0.319679084895937	0.339247272064378	0.381055010930839	0.0418077388664603
0.220981228671124	0.271226006096454	0.216842294720352	0.263173884901415	0.0463315901810629
0.22024732656777	0.27470597454902	0.331950054504101	0.389884776983958	0.057934722479857
0.239251232648356	0.295461643885655	0.373276718942098	0.4423486951171	0.0690719761750017
0.229548574240751	0.273858698503127	0.379035292163742	0.436118464970396	0.0570831728066538
0.268206167264813	0.347106157288826	0.381251202024942	0.469687601466038	0.0884363994410962
0.2848875578817	0.353447462997198	0.291753496388956	0.346204814779355	0.0544513183903991
0.167877490337337	0.209497515681277	0.285655277571106	0.329811333306379	0.0441560557352723
0.320386189329167	0.387593622331655	0.31513640709585	0.372065994589105	0.0569295874932553
0.187798072898109	0.238996205887118	0.35037866682321	0.418233142208413	0.0678544753852027
0.240182755564461	0.320516953904905	0.405881069958382	0.522563241422488	0.116682171464106
0.237115674083162	0.291528424926899	0.374696809338991	0.44390595639125	0.0692091470522594
0.146454929562371	0.174525360123192	0.197883217055999	0.210507718784541	0.0126245017285416
0.204459721141792	0.271571879035725	0.264640227175977	0.336385882161134	0.0717456549851577
0.176855149231057	0.220130550223835	0.176388633541358	0.203255150564697	0.0268665170233384
0.177930168023543	0.244923350937953	0.217822114114552	0.283843118781975	0.066021004667423
0.184740446488914	0.236457491033303	0.290424205338617	0.351073951551862	0.0606497462132456
0.218383892309887	0.256993055274007	0.36905611801325	0.418525394887403	0.0494692768741533
0.331058115474386	0.387461061161085	0.305403533804577	0.347713240998466	0.0423097071938889
0.226509123719329	0.294243900005298	0.296148230478894	0.369418714891394	0.0732704844124999
0.256569911503551	0.314708015602785	0.400870862865342	0.47252407249242	0.0716532096270779
0.215572864145086	0.268917430897186	0.375663066856621	0.437890313935761	0.0622272470791398
0.265001766795531	0.332388474048659	0.416688327579464	0.505147437979044	0.08845911039958
0.212695326546727	0.26663681206494	0.30772664342743	0.365299405109732	0.0575727616823022
0.223156575126236	0.247342559431808	0.510665076616354	0.54632911308604	0.0356640364696864
0.217057209772791	0.282796500496322	0.335122734599639	0.426305876896644	0.0911831422970045
0.218660779852592	0.270651574072095	0.322847896914338	0.380933014497718	0.0580851175833796
0.275818064093814	0.348339204707743	0.240004119704913	0.292468497636772	0.0524643779318589
0.244070408196603	0.312700490117084	0.279615339155121	0.344181545745102	0.0645662065899809
0.182109855758879	0.205755152108222	0.307519095655317	0.341889690888377	0.0343705952330599
0.181152648543087	0.231846174995031	0.286809759606973	0.34743974252318	0.0606299829162074
0.246498786766735	0.298084747447572	0.349650740465462	0.401450103778828	0.0517993633133667
0.219743240129023	0.264115482517828	0.391451138493332	0.448156935809298	0.0567057973159659
0.189692625288812	0.239891399304295	0.272504010882626	0.317856917612813	0.0453529067301877
0.260599408411358	0.326046880622499	0.313878215861824	0.373152501204672	0.0592742853428481
0.16906711314208	0.205329528435819	0.403680516064048	0.46199432761458	0.0583138115505321
0.196138361639848	0.248799605504599	0.365216662922906	0.438378869242386	0.0731622063194802
0.199510880302591	0.254205416891159	0.162701380267353	0.197353200633803	0.0346518203664497
0.17108605712449	0.214155366443439	0.263788154726978	0.307839104082165	0.0440509493551873
0.225725933895176	0.26996196456337	0.315847562688074	0.359355854218591	0.0435082915305164
0.222295271800955	0.271846430057099	0.331926744610458	0.388664519641428	0.0567377750309699
0.261051242924666	0.318225100265504	0.41266284847157	0.483128803086992	0.0704659546154222
0.228167162972808	0.287530562722847	0.405739620601347	0.482543042308557	0.0768034217072092
0.236507440578315	0.291453994215023	0.381168339506244	0.455392115526204	0.0742237760199602
0.21021384109126	0.273259123553825	0.271693212493876	0.343154831952379	0.0714616194585029
0.237234984589285	0.294966645168716	0.369376270419768	0.426097874099937	0.0567216036801699
