Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_her_veg_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_her_veg_R	Univariate_LR_delta_R2_her_veg_R
0.180680129653145	0.0344929564304258	0.222518713436317	0.031621480066175	-0.190897233370142
0.246080598351616	0.111203692887489	0.472562044388236	0.200954961779037	-0.271607082609199
0.200178833629194	0.0530251639156282	0.235506045078312	0.0600710714334428	-0.17543497364487
0.269880938946026	0.0981906445282228	0.383265300094942	0.149860412245914	-0.233404887849029
0.180139242829934	0.0723189036274484	0.171586484100425	0.0793062299559259	-0.0922802541444987
0.243953345727508	0.0684649391449986	0.291358036734729	0.100915463542628	-0.190442573192101
0.247983374684704	0.0740890329296685	0.271182892971096	0.059083258591673	-0.212099634379423
0.25902912312164	0.112340600128844	0.385862743673191	0.155082905799858	-0.230779837873333
0.258190676386045	0.0943834227700457	0.303776104195299	0.0802107435264394	-0.223565360668859
0.209824007476643	0.0674547523005898	0.279499323142856	0.0805895396396821	-0.198909783503174
0.211241343695487	0.0675989656751229	0.383919859059414	0.119772096081293	-0.264147762978121
0.244995465934506	0.109068220546911	0.342221800463975	0.1885076321414	-0.153714168322575
0.212406899088952	0.0550077968694781	0.324653368016391	0.0727033862770384	-0.251949981739353
0.296152762230786	0.0787502741035067	0.412730472893574	0.106593355227339	-0.306137117666235
0.206031280547657	0.0706411125032832	0.286827253460397	0.105545394463675	-0.181281858996723
0.192919142990522	0.052623868047689	0.340349651115775	0.0922882679668244	-0.248061383148951
0.217268529894743	0.0623476600556985	0.368799706554374	0.0767624302629992	-0.292037276291375
0.268961936374793	0.115896601284763	0.364476340200711	0.165404388261828	-0.199071951938882
0.202543594000953	0.0596382610778216	0.236151733613559	0.0703196740825277	-0.165832059531031
0.232028090770477	0.0716412398800787	0.24092683226158	0.075387107946839	-0.165539724314741
0.256829553013413	0.0744572317687321	0.279460861486918	0.0694328807512844	-0.210027980735634
0.211465873314549	0.0787646626830297	0.307188606072213	0.138343107646782	-0.168845498425432
0.193986060572579	0.0456620050541521	0.233934824560764	0.0448984291761841	-0.18903639538458
0.217372388602555	0.10076879332458	0.315237320301329	0.186395025722275	-0.128842294579054
0.179934712193924	0.0700513001186129	0.224288964474718	0.115941232697771	-0.108347731776947
0.166129126384747	0.0327857418815581	0.177367080306322	0.0219514630426853	-0.155415617263637
0.183414410032738	0.0611336704586743	0.357109990525493	0.122992588603348	-0.234117401922146
0.214642925419474	0.0403289773674613	0.284415416435326	0.0536432311318907	-0.230772185303435
0.235765476889799	0.0586060138988694	0.538974373576413	0.115031217005656	-0.423943156570757
0.209944538291596	0.0569976487392118	0.406956290819143	0.178238645752958	-0.228717645066185
0.233337623005543	0.0632086157772656	0.333720817413073	0.0658271917162487	-0.267893625696824
0.281084677191373	0.135751537463594	0.46488923643515	0.239900098247442	-0.224989138187708
0.37487579716325	0.175065659235094	0.429879352186057	0.208724773630091	-0.221154578555966
0.263748099475411	0.0715983889196535	0.339247272064378	0.162236293853428	-0.17701097821095
0.220981228671124	0.064159530217141	0.216842294720352	0.0427020652555736	-0.174140229464779
0.22024732656777	0.0133469002052286	0.331950054504101	0.00513912763431385	-0.326810926869787
0.239251232648356	0.0939455570056062	0.373276718942098	0.138341160288782	-0.234935558653316
0.229548574240751	0.0683049126379791	0.379035292163742	0.17417767373348	-0.204857618430262
0.268206167264813	0.0706797563230787	0.381251202024942	0.0606387172317097	-0.320612484793233
0.2848875578817	0.117417980496015	0.291753496388956	0.22852751624523	-0.0632259801437266
0.167877490337337	0.0921105476087645	0.285655277571106	0.165756323506508	-0.119898954064598
0.320386189329167	0.127085461293275	0.31513640709585	0.157528144401463	-0.157608262694387
0.187798072898109	0.0607067189238201	0.35037866682321	0.105778960654716	-0.244599706168493
0.240182755564461	0.041250633418971	0.405881069958382	0.062056274666714	-0.343824795291668
0.237115674083162	0.108421413566904	0.374696809338991	0.185586124790552	-0.189110684548439
0.146454929562371	0.0322645505399434	0.197883217055999	0.0534162375018661	-0.144466979554133
0.204459721141792	0.0481855227885317	0.264640227175977	0.0655992315607667	-0.19904099561521
0.176855149231057	0.0605994572139174	0.176388633541358	0.145938471586214	-0.0304501619551448
0.177930168023543	0.0608441934785256	0.217822114114552	0.0715998238530997	-0.146222290261453
0.184740446488914	0.0397809722754299	0.290424205338617	0.0452554981783899	-0.245168707160227
0.218383892309887	0.0326842844516065	0.36905611801325	0.0370734155999345	-0.331982702413315
0.331058115474386	0.119407891233652	0.305403533804577	0.0957617212725157	-0.209641812532061
0.226509123719329	0.0422544151266171	0.296148230478894	0.0396715698744467	-0.256476660604447
0.256569911503551	0.0506969291358221	0.400870862865342	0.0679900715695703	-0.332880791295771
0.215572864145086	0.0640207549803256	0.375663066856621	0.122793471241565	-0.252869595615056
0.265001766795531	0.0507411148433458	0.416688327579464	0.0624853994479555	-0.354202928131509
0.212695326546727	0.0735471062554304	0.30772664342743	0.112688624017898	-0.195038019409532
0.223156575126236	0.0569945702234881	0.510665076616354	0.120225638844812	-0.390439437771542
0.217057209772791	0.0702833972223843	0.335122734599639	0.078853934072971	-0.256268800526669
0.218660779852592	0.0810297189566149	0.322847896914338	0.163072424228057	-0.159775472686281
0.275818064093814	0.133065054043953	0.240004119704913	0.169708900373385	-0.0702952193315279
0.244070408196603	0.0362239411957342	0.279615339155121	0.0255913921722802	-0.254023946982841
0.182109855758879	0.0465194442705376	0.307519095655317	0.0880903440603655	-0.219428751594951
0.181152648543087	0.0402236994090076	0.286809759606973	0.0487507605024273	-0.238058999104546
0.246498786766735	0.101781293162484	0.349650740465462	0.14052726350034	-0.209123476965121
0.219743240129023	0.0709541481132089	0.391451138493332	0.119277984492287	-0.272173154001044
0.189692625288812	0.0474895156260849	0.272504010882626	0.0672756540435193	-0.205228356839106
0.260599408411358	0.0853913974906318	0.313878215861824	0.125938932420691	-0.187939283441133
0.16906711314208	0.0590838516776915	0.403680516064048	0.11968790708657	-0.283992608977478
0.196138361639848	0.0602090260768445	0.365216662922906	0.113924351859818	-0.251292311063088
0.199510880302591	0.0258824671641471	0.162701380267353	0.00956642857286555	-0.153134951694487
0.17108605712449	0.0556582807266352	0.263788154726978	0.0749574944037709	-0.188830660323207
0.225725933895176	0.0716732842041455	0.315847562688074	0.0751682859834194	-0.240679276704655
0.222295271800955	0.10150467745406	0.331926744610458	0.258900771737238	-0.0730259728732202
0.261051242924666	0.108860872387119	0.41266284847157	0.210216570998777	-0.202446277472793
0.228167162972808	0.0935553233470768	0.405739620601347	0.152718438644188	-0.253021181957159
0.236507440578315	0.0488476926769655	0.381168339506244	0.0804503836108394	-0.300717955895405
0.21021384109126	0.0399833956857763	0.271693212493876	0.0282055799389397	-0.243487632554936
0.237234984589285	0.0706808930260005	0.369376270419768	0.0987624181622756	-0.270613852257492
