Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_new_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_new_R	Univariate_LR_delta_R2_wetland_new_R
0.187798072898109	0.172204300737221	0.35037866682321	0.324649611040719	-0.0257290557824908
0.236766121639222	0.217631626874237	0.404355707265516	0.375213475532592	-0.0291422317329236
0.237255561831631	0.215991468455767	0.382842117756898	0.356112822764783	-0.0267292949921145
0.148286541418604	0.138513106804114	0.21429183378069	0.205173585262883	-0.00911824851780726
0.208494369399489	0.191963742178323	0.271674917044742	0.255426250962553	-0.0162486660821891
0.163340818972194	0.148934593843939	0.151652618715502	0.141486488176131	-0.010166130539371
0.182788083608648	0.167760551596847	0.228536203703508	0.214444654652581	-0.0140915490509269
0.180383930358257	0.165419225508531	0.282302061919107	0.261374632472751	-0.0209274294463552
0.209291987229012	0.194844095739323	0.371967774506713	0.355082384781705	-0.0168853897250081
0.330495843452132	0.306652347269029	0.306496972435015	0.296815354783368	-0.00968161765164716
0.226509123719329	0.206328391017164	0.296148230478894	0.275114059059612	-0.0210341714192822
0.256569911503551	0.234665654810837	0.400870862865342	0.369428911177644	-0.0314419516876975
0.215680986898622	0.19869882706276	0.376667981908866	0.352185012027332	-0.0244829698815333
0.259766314529777	0.237354376906829	0.413493047112894	0.381701798468312	-0.0317912486445819
0.212695326546727	0.195724605541979	0.30772664342743	0.286308813257248	-0.0214178301701823
0.224304757150349	0.209115214911529	0.522625598421034	0.493342842886273	-0.0292827555347614
0.200670095947388	0.182770170691497	0.323886369298033	0.297334949504718	-0.0265514197933155
0.2018686064168	0.184711174651593	0.312926247776203	0.293083744768619	-0.0198425030075846
0.284930157741547	0.258862376548209	0.24701256164076	0.226734353576476	-0.0202782080642848
0.24512703120086	0.222481455007102	0.280009819537597	0.257714353687738	-0.0222954658498588
0.181267582231091	0.170945744450541	0.306483940565766	0.293869757941572	-0.0126141826241933
0.155170840141125	0.142384495595849	0.280865579610836	0.261588633331954	-0.0192769462788817
0.248579738505345	0.229705986114858	0.352685409687968	0.330601605869809	-0.0220838038181597
0.216132539940552	0.200294689900327	0.393029549360567	0.367952307745647	-0.02507724161492
0.191621189549722	0.176357372645806	0.28099374026961	0.262154477626016	-0.0188392626435934
0.261979933028248	0.242805890368327	0.315055565243102	0.295325216314469	-0.0197303489286333
0.165688847441128	0.154316446687252	0.402751915151857	0.380477353520957	-0.0222745616309001
0.196666326072133	0.181677453475284	0.372667433300411	0.34756538258323	-0.0251020507171819
0.195770062728187	0.177245448022732	0.152531347828577	0.140370277674052	-0.012161070154525
0.189813068783797	0.172485178871741	0.292227778965767	0.269055011561406	-0.0231727674043609
0.216405809976535	0.199843913216383	0.303405710429887	0.285041033933077	-0.0183646764968093
0.215984271344563	0.196687393830173	0.324458071721124	0.300676517895865	-0.0237815538252591
0.261051242924666	0.240766206307294	0.412662848471569	0.383956595347018	-0.0287062531245511
0.222958312645524	0.204965043722475	0.410893456764181	0.382741538042075	-0.0281519187221058
0.214276641202966	0.197645594183563	0.354369065155932	0.334049108501801	-0.0203199566541307
0.20371098379194	0.18248901216419	0.252468948851067	0.22940860968614	-0.023060339164927
0.238576353342382	0.101125263146414	0.364891585656852	0.160282101118245	-0.204609484538607
