Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpast_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpast_C	Univariate_LR_delta_R2_gpast_C
0.13722257444532	0.16448857466542	0.452798218821597	0.456886321763432	0.00408810294183493
0.178711881713771	0.21205239192472	0.475542436232579	0.475237144990023	-0.000305291242555683
0.123322246070839	0.148756342169882	0.346661925621143	0.350704752314708	0.00404282669356515
0.124279681786005	0.148550430274148	0.406775454353056	0.409439680438406	0.00266422608535005
0.135830654159284	0.16334764540894	0.425985651287653	0.434083305562759	0.00809765427510589
0.131345193517456	0.155242246215373	0.52595737351059	0.52589080012235	-6.65733882398989e-05
0.112318909188853	0.133484669189257	0.330360925357459	0.330643214548744	0.00028228919128509
0.121992474558882	0.144234890469585	0.381669225304199	0.381496449080255	-0.000172776223943516
0.138838712084905	0.164463437502384	0.397113191528455	0.390994633394624	-0.00611855813383083
0.13149849526972	0.157144363507634	0.33125081696619	0.335197157904772	0.00394634093858187
0.110580113107625	0.13138311340585	0.327437118781315	0.329427209938911	0.00199009115759596
0.125707223790639	0.151584536720989	0.410386671888949	0.410193034814115	-0.00019363707483433
0.139297485914638	0.166108961838939	0.442613717073891	0.437552874718773	-0.00506084235511794
0.128207177271483	0.150164357739438	0.386081536053489	0.377492478372175	-0.00858905768131385
0.138352393681899	0.166489359186551	0.437551084124623	0.444505168227955	0.0069540841033322
0.156306206832949	0.18741910512742	0.496619678050381	0.505192886796125	0.00857320874574352
0.152830980422082	0.183715309714891	0.493925520665032	0.495163568123992	0.00123804745896072
0.117340594295432	0.138176688724102	0.413595109744601	0.409247280774612	-0.00434782896998864
0.134922878221597	0.161854617494562	0.408494849188798	0.410111613862235	0.00161676467343641
0.11333203008771	0.136277946958052	0.42794490438022	0.435910203523664	0.00796529914344413
0.133849213473766	0.163303751474461	0.372434416577617	0.372593850561781	0.000159433984163515
0.129178672334723	0.153630696768385	0.4537475173009	0.454828449352913	0.00108093205201376
0.130917784590757	0.152125357657381	0.338579693797105	0.333886176850887	-0.00469351694621795
0.126325944070198	0.152506150598758	0.409724282244662	0.41852614449382	0.00880186224915791
0.14417257915046	0.174107629161731	0.332801844040762	0.335860624084395	0.00305878004363302
0.139695654442077	0.161954319119407	0.375935626385541	0.367712552346435	-0.00822307403910644
0.136832968951474	0.162368152614461	0.410132866658084	0.402917508601685	-0.00721535805639872
0.142736534443259	0.168598150805604	0.438231626330301	0.432999054641956	-0.00523257168834557
