Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_livestock_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_livestock_C	Univariate_LR_delta_R2_livestock_C
0.20018067381511	811.492207188724	0.0811364207478476	0.0940838911945928	0.0129474704467452
0.37020286204947	1690.63330344894	0.167372694874008	0.316090297090452	0.148717602216444
0.442382555279091	997.89165504117	0.106032430244307	0.0442346538076224	-0.0617977764366848
0.297562065011571	949.409789117526	0.270657402677992	0.228769694934043	-0.041887707743949
0.199590168620423	835.847541356388	0.24769721728419	0.3137341025084	0.0660368852242092
0.0695383293671997	115.63755735712	0.0108048581581946	0.00194600200697126	-0.00885885615122331
0.167952021589926	625.481205082854	0.27542570407309	0.198809443308679	-0.0766162607644111
0.177203867932131	980.787638655504	0.0684062064075424	0.140945344794066	0.0725391383865239
0.284343574728804	929.559705466564	0.307332893724278	0.311177571680114	0.00384467795583648
0.0997630006699381	203.793249248576	0.173958778188008	0.0406983428723282	-0.133260435315679
0.448806504702208	3243.51462966855	0.112613959438182	0.273379572150536	0.160765612712354
0.200560304435114	1256.77695712218	0.208301946091325	0.35786473994591	0.149562793854585
0.277388647588602	1287.39580913438	0.274366212899549	0.312031557302722	0.0376653444031726
0.215145180789631	703.658813818319	0.138575436126546	0.0901256332516916	-0.0484498028748539
0.328280497059318	727.391261851987	0.392824859980711	0.175248760147594	-0.217576099833117
0.573496963700285	2171.8632417854	0.437339848344692	0.371386282810581	-0.0659535655341118
0.174266410191397	633.703457270637	0.523758990196217	0.467277353074366	-0.0564816371218507
0.26414680362819	1109.87313829779	0.248261712081124	0.330551858480324	0.0822901463992002
0.258458481890797	1015.25849591803	0.158920308264421	0.163832815026228	0.0049125067618068
