Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpri_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpri_R	Univariate_LR_delta_R2_gpri_R
0.534877697540481	0.535126453218893	0.475234948018741	0.479554595001884	0.00431964698314385
0.524443344329959	0.513378786913664	0.315890628503158	0.310782552805414	-0.00510807569774446
0.182624165442694	0.182545444088217	0.293236689272095	0.293249540620127	0.000012851348031695
0.46536389790376	0.459426950630039	0.704730259953136	0.710035732775163	0.00530547282202742
0.21080898835795	0.209018124274996	0.117591289382853	0.1166014637546	-0.000989825628252852
0.351155648161095	0.351804063385598	0.286401072327671	0.287975124528749	0.00157405220107865
0.327571675694138	0.329201281540491	0.533307636713373	0.543727251940936	0.0104196152275636
0.233200568765292	0.257193066610811	0.133963699615823	0.164669870660475	0.0307061710446524
0.482422767048615	0.47720172448377	0.534947914747182	0.531111203235791	-0.00383671151139064
0.116453351562414	0.116426922017986	0.0207045032528459	0.0208987869803534	0.000194283727507405
0.315935447005173	0.314711513348164	0.169484117342249	0.169457947417248	-0.000026169925000652
0.512148254079097	0.509122058618486	0.117654359147752	0.116953781209349	-0.000700577938402808
0.38496430993838	0.384997724265805	0.158953400262828	0.15900520984594	0.0000518095831112675
0.0745262257121674	0.0744514725117499	0.0336399952140643	0.0336187871275969	-0.0000212080864674183
0.208847155635344	0.207215774248003	0.450123714677371	0.448318335408028	-0.00180537926934315
0.091711883034598	0.0922874859672758	0.0182531492605099	0.0185395635198612	0.000286414259351223
0.266412811878833	0.260750428980265	0.148019450137879	0.145423977454954	-0.00259547268292493
0.150080250375363	0.152700545300497	0.0932652839737941	0.0967334605565689	0.00346817658277476
0.797757940743428	0.79259627428209	0.585990322100777	0.582415335887126	-0.00357498621365093
0.179726118098721	0.181986116948446	0.162659229382207	0.167632063488275	0.00497283410606847
0.139250232655665	0.136606624680172	0.129568073407926	0.127291506420912	-0.00227656698701353
0.349366857097869	0.349280995976313	0.43853509312949	0.438635156267392	0.000100063137901452
0.548151276506386	0.542333913466683	0.308077163963569	0.307140834356742	-0.000936329606827713
0.205476477101373	0.200145247891937	0.0815720134127531	0.0811329354473326	-0.000439077965420503
0.284496549234635	0.283620423424431	0.144164848573463	0.145459388375372	0.00129453980190877
0.444600130039371	0.444064821276988	0.105055517649688	0.104989110426111	-0.0000664072235768698
0.297562065011571	0.296733302491778	0.270657402677992	0.270295516637866	-0.000361886040126103
0.185649911898132	0.184975925377544	0.227488978116421	0.22820488558235	0.0007159074659292
0.0695383293671997	0.0704162675436023	0.0108048581581946	0.0111932369260819	0.000388378767887278
0.272103874215064	0.279546757590062	0.245951519491312	0.278027906766649	0.0320763872753372
0.179020812311324	0.176197758542328	0.0687441199386095	0.0682001940254909	-0.000543925913118554
0.292483304093323	0.292206486744338	0.310364118465681	0.310269263992449	-0.0000948544732314871
0.0723397597188497	0.0726193831320707	0.023930926219807	0.024292167683063	0.000361241463256036
0.452441005660505	0.44583249957367	0.11312837263029	0.112604722189098	-0.000523650441192278
0.200560304435114	0.201006403295955	0.208301946091325	0.209506223245653	0.00120427715432786
0.256869819384707	0.257809499558191	0.11461938815483	0.116123682708787	0.00150429455395734
0.207897321498185	0.226782293272963	0.13102481403694	0.158036350340709	0.0270115363037692
0.33624397018646	0.335982335023052	0.401306824480411	0.401030687666629	-0.000276136813781858
0.589060614184412	0.577281439624829	0.448338841216864	0.440004898784329	-0.00833394243253471
0.146729605269791	0.145892791114873	0.0438009509916143	0.0435072462529435	-0.000293704738670818
0.291677921082665	0.29323089552229	0.217103056643822	0.222534370546771	0.00543131390294879
0.257026795131185	0.256995763283723	0.155204793592837	0.157724933560296	0.00252013996745976
