Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gcrop_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gcrop_C	Univariate_LR_delta_R2_gcrop_C
0.539746120624576	0.744071062502446	0.503260395367419	0.537666441056318	0.034406045688899
0.34639660261548	0.468529107822649	0.387718135533337	0.392178173905004	0.00446003837166642
0.359748207175915	0.504395880467698	0.422808190547482	0.433961253542183	0.0111530629947012
0.529668199950621	0.738107989326662	0.393083571618718	0.409880791038533	0.0167972194198149
0.503836443891332	0.669914585806476	0.349344634254206	0.358863042169523	0.00951840791531761
0.445307776366745	0.623720596015557	0.357470915775356	0.372329303080485	0.0148583873051288
0.50884391058068	0.687557260282099	0.523446213188807	0.530736262876648	0.00729004968784108
0.67850646384122	0.976058449572342	0.378321932931629	0.418131327824561	0.0398093948929322
0.334359137556116	0.438946632097556	0.360191090554627	0.348219012150133	-0.011972078404494
0.472803191465967	0.619834602637923	0.441837458465318	0.426243043320586	-0.0155944151447322
0.50236130566053	0.673654629338393	0.603832337228195	0.606034742425221	0.00220240519702652
0.460086833679272	0.593165033157866	0.551333522374054	0.543841397992788	-0.00749212438126667
0.391380053180398	0.521677484633126	0.428815700396346	0.419448803812571	-0.00936689658377493
0.342679472505684	0.440035708450656	0.334598880793557	0.308239353897062	-0.0263595268964958
0.5275852124373	0.726992154463763	0.417158343587525	0.43286084288275	0.0157024992952258
0.455251986664696	0.594259102745772	0.285588959479963	0.265480694189711	-0.0201082652902522
0.584060532421462	0.808807194432688	0.355745791257498	0.359755664604224	0.00400987334672648
0.389236929323781	0.511711309350365	0.420850774510451	0.430080802081547	0.0092300275710957
0.420039594786873	0.572296262099033	0.47948357380304	0.473637599758597	-0.0058459740444432
0.488550608495617	0.665457369285646	0.466594559314174	0.462172240802484	-0.00442231851168956
0.453982331995129	0.615271832589118	0.441314082723752	0.446783447947439	0.00546936522368741
0.462943053530376	0.611337528084254	0.328487144577526	0.324153926389696	-0.00433321818783039
0.567516528937125	0.776943239473694	0.406199501875677	0.424457934289267	0.0182584324135896
0.42945382695097	0.581316614966083	0.528035352090369	0.532217674355197	0.00418232226482773
0.714851037671424	0.960632706359402	0.453218623797789	0.466270363919744	0.0130517401219554
0.435837006556497	0.609636822210999	0.364510317224136	0.382118157600204	0.0176078403760678
0.582217382621851	0.811541583850896	0.495971217759493	0.539866609145688	0.0438953913861951
0.468916651913795	0.622331375560146	0.516147330898754	0.519790748129492	0.00364341723073791
0.52092728559492	0.709395700711348	0.410231074621023	0.431040462421261	0.0208093878002373
0.583621869673265	0.79937002890462	0.406204166113235	0.431299081054933	0.0250949149416979
0.426030950138804	0.575283771182303	0.361963134362904	0.362729053672155	0.000765919309251128
0.54210649647442	0.741725920306367	0.526602714433551	0.533423495005754	0.00682078057220326
0.541082605889998	0.747302579453383	0.494019073613403	0.515577621172916	0.0215585475595129
0.596424577729177	0.767588001124867	0.430618977366973	0.428494424657068	-0.00212455270990491
0.369138984006783	0.482506581397666	0.462742872421341	0.454470769429874	-0.0082721029914663
0.361349041988196	0.461340291871092	0.433871380690419	0.409226529524358	-0.0246448511660611
