Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_cul_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_cul_veg_C	Univariate_LR_delta_R2_cul_veg_C
0.498496156873473	2.0583140801718	0.368703749461164	0.0399832430776691	-0.328720506383495
0.429520856533532	3.46275729281868	0.469670388365547	0.0708803300809231	-0.398790058284624
0.549097979092012	5.39477829874921	0.458935834449754	0.0752389933494058	-0.383696841100349
0.393824641263865	16.6874121389322	0.336190937411826	0.210512032733948	-0.125678904677879
0.363273053838869	1.62400839903299	0.432840580789488	0.0310320239372907	-0.401808556852198
0.40823964259397	5.39578456847151	0.421260825303892	0.114004078554123	-0.307256746749769
0.362557138031507	1.52585033436495	0.39535641686789	0.035865793539462	-0.359490623328428
0.350429342803703	1.81480714523797	0.408250401668753	0.0615880878239537	-0.346662313844799
0.38654895135973	2.86161432531458	0.468821021312595	0.08433180972758	-0.384489211585015
0.350262757682986	1.06806270516791	0.426564492835173	0.0229807857243877	-0.403583707110785
0.384003525015585	1.69971578528649	0.460603493204345	0.0581886457579947	-0.402414847446351
0.782976204893794	9.40495441440435	0.517983684916841	0.441417646084724	-0.076566038832117
0.429921587824571	1.53573435469225	0.42763785839022	0.027754817351332	-0.399883041038888
0.601550419709332	3.64001721332725	0.271673010477295	0.0271835096996908	-0.244489500777604
0.437938487407643	3.90872602133789	0.350973545675491	0.158949194807578	-0.192024350867913
0.463057526076243	1.95760424735094	0.49810171486629	0.0412436456881431	-0.456858069178147
0.570633711838618	3.12201049610196	0.367523319253551	0.0531186225852273	-0.314404696668324
0.471344825821115	3.46057309797752	0.504167203690353	0.0611463192382197	-0.443020884452133
0.291484590419602	0.917863561274642	0.278041608887947	0.0124632698473804	-0.265578339040567
0.349076385844539	4.0870617705567	0.328629981761808	0.107184654383114	-0.221445327378694
0.352169866054658	1.91229423586653	0.423838106044178	0.0944255985509986	-0.32941250749318
0.637857495274072	2.04587156929733	0.306167313362339	0.0176939943094184	-0.288473319052921
0.518247310515415	3.72469607348815	0.408857281480034	0.0460299341443755	-0.362827347335659
0.458480056801202	6.54826415593137	0.344433985112679	0.0630919132845779	-0.281342071828101
0.595715418574304	2.87248628261919	0.466525849208692	0.0397012249175696	-0.426824624291122
0.425908958064217	3.16444914915741	0.492623525085882	0.073417700949375	-0.419205824136507
0.365895239883394	2.52403504696004	0.436113431006194	0.0791710370059501	-0.356942394000244
0.523599875767326	1.95951227198395	0.371771529138599	0.0230322272457129	-0.348739301892886
0.592195918894034	4.59075021104368	0.48605633152856	0.287565557576018	-0.198490773952543
0.433339764031122	0.98635547997389	0.295232197681011	0.0086520399067259	-0.286580157774285
0.41790951774112	1.81261425165125	0.528077663948426	0.0505017353380228	-0.477575928610403
0.425658940868453	1.7340145189605	0.32385053316737	0.0221064461983915	-0.301744086968978
0.5183700882234	10.1232724400945	0.443814065198077	0.1573118896857	-0.286502175512377
0.614880193416137	0.979267607859667	0.431971863847771	0.00728146081431673	-0.424690403033454
0.624781515668878	5.15122070484486	0.328097817182146	0.0355712409967882	-0.292526576185358
0.492453529719684	0.919434998383407	0.544958969249247	0.0183931385236348	-0.526565830725612
0.638426167714997	3.03353987557304	0.464959786668546	0.043364977804147	-0.421594808864399
0.513830948050231	3.45121095180014	0.544148933071556	0.19173879217982	-0.352410140891736
0.421179212400409	1.54074485533925	0.234546411804383	0.00909567423566198	-0.225450737568721
0.539746120624576	8.16706580441905	0.503260395367419	0.121997497406725	-0.381262897960695
0.34639660261548	2.00353445478209	0.387718135533337	0.0715169671237173	-0.31620116840962
0.359748207175915	8.63976029826249	0.422808190547482	0.207191414056789	-0.215616776490693
0.529668199950621	3.85297189750778	0.393083571618718	0.0589968709359834	-0.334086700682734
0.503836443891332	1.73372989263221	0.349344634254206	0.0251633067976208	-0.324181327456585
0.445307776366745	9.02779924782279	0.357470915775356	0.128549906188938	-0.228921009586418
0.50884391058068	1.0636650186077	0.523446213188807	0.0135506607353672	-0.50989555245344
0.67850646384122	38.0946790004628	0.378321932931629	0.348787880467729	-0.0295340524639003
0.334359137556116	1.06231252266334	0.360191090554627	0.0184581609900039	-0.341732929564623
0.472803191465967	4.85117788088082	0.441837458465318	0.081437315577701	-0.360400142887617
0.50236130566053	2.4930349197303	0.603832337228195	0.090026791221385	-0.51380554600681
0.460086833679272	3.7398904867964	0.551333522374054	0.0754773921280833	-0.475856130245971
0.391380053180398	12.9999364279389	0.428815700396346	0.231982579926268	-0.196833120470078
0.342679472505684	2.62476069605276	0.334598880793557	0.0413202257376942	-0.293278655055863
0.5275852124373	6.31014413522203	0.417158343587525	0.0821133845948675	-0.335044958992657
0.455251986664696	2.22731543266493	0.285588959479963	0.0215791668249104	-0.264009792655053
0.584060532421462	1.30839618658775	0.355745791257498	0.00999404565057434	-0.345751745606923
0.389236929323781	1.86314344811497	0.420850774510451	0.0352912795158233	-0.385559494994628
0.420039594786873	1.34868768952419	0.47948357380304	0.0183909032276906	-0.46109267057535
0.488550608495617	3.34122350816495	0.466594559314174	0.063909109581898	-0.402685449732276
0.453982331995129	2.78276755969106	0.441314082723752	0.0567953903639144	-0.384518692359838
0.462943053530376	0.961230673517197	0.328487144577526	0.00899036138844384	-0.319496783189082
0.567516528937125	7.74525776474563	0.406199501875677	0.104776906578048	-0.301422595297629
0.42945382695097	2.68385534240877	0.528035352090369	0.0439691732971372	-0.484066178793232
0.714851037671424	2.20326572652	0.453218623797789	0.0184760566761235	-0.434742567121665
0.435837006556497	1.317311797728	0.364510317224136	0.015231869986958	-0.349278447237178
0.582217382621851	5.51236424497429	0.495971217759493	0.455488477623047	-0.0404827401364459
0.468916651913795	1.8059454070849	0.516147330898754	0.0584319691431613	-0.457715361755592
0.52092728559492	2.92683906652394	0.410231074621023	0.0497800824006507	-0.360450992220373
0.583621869673265	3.51399350576885	0.406204166113235	0.0461175031961202	-0.360086662917115
0.426030950138804	19.2024922680518	0.361963134362904	0.251649616405853	-0.110313517957051
0.54210649647442	2.80515653871033	0.526602714433551	0.0499620996547394	-0.476640614778811
0.541082605889998	1.13406079062152	0.494019073613403	0.0199465774786572	-0.474072496134746
0.596424577729177	1.1150243967179	0.430618977366973	0.0280275048835969	-0.402591472483376
0.369138984006783	1.48801788266503	0.462742872421341	0.0324269545190218	-0.430315917902319
0.361349041988196	0.724564002027813	0.433871380690419	0.0123522576238626	-0.421519123066556
