Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_her_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_her_veg_C	Univariate_LR_delta_R2_her_veg_C
0.592195918894034	0.703920890859061	0.48605633152856	0.121642495576817	-0.364413835951743
0.433339764031122	0.35706284592584	0.295232197681011	0.0338078659808188	-0.261424331700192
0.41790951774112	0.677114412502937	0.528077663948426	0.243298898412143	-0.284778765536283
0.425658940868453	0.654913751643246	0.32385053316737	0.130317322742378	-0.193533210424992
0.5183700882234	0.805591349126463	0.443814065198077	0.163267740844979	-0.280546324353098
0.614880193416137	0.618516672081591	0.431971863847771	0.0793472310329979	-0.352624632814773
0.624781515668878	0.655584254348074	0.328097817182146	0.0630349706457816	-0.265062846536365
0.492453529719684	0.697202076375328	0.544958969249247	0.186840551365069	-0.358118417884178
0.638426167714997	0.719315021576622	0.464959786668546	0.0985032703614416	-0.366456516307104
0.513830948050231	0.813009696634622	0.544148933071556	0.187022124093441	-0.357126808978115
0.421179212400409	0.546638306006374	0.234546411804383	0.0745199490634023	-0.160026462740981
0.539746120624576	0.544145020863545	0.503260395367419	0.0803709968699399	-0.422889398497479
0.34639660261548	0.471422505718253	0.387718135533337	0.133887880820254	-0.253830254713083
0.359748207175915	0.520892702908445	0.422808190547482	0.149628215491193	-0.273179975056289
0.529668199950621	0.512477739740405	0.393083571618718	0.0692439003861853	-0.323839671232532
0.503836443891332	0.432390870823958	0.349344634254206	0.0556780270841618	-0.293666607170044
0.445307776366745	0.514828342414893	0.357470915775356	0.094470911747527	-0.263000004027829
0.50884391058068	0.647708046067092	0.523446213188807	0.127581481282096	-0.395864731906711
0.67850646384122	0.751263990339314	0.378321932931629	0.0732591448556289	-0.305062788076
0.334359137556116	0.574468046000004	0.360191090554627	0.209303015180536	-0.150888075374091
0.472803191465967	0.583825188321249	0.441837458465318	0.108815493657012	-0.333021964808306
0.50236130566053	0.797482166618795	0.603832337228195	0.250679718629005	-0.35315261859919
0.460086833679272	0.69772180918191	0.551333522374054	0.203736596399713	-0.347596925974341
0.391380053180398	0.567123597276746	0.428815700396346	0.15689501912161	-0.271920681274736
0.342679472505684	0.541995665079747	0.334598880793557	0.166565982222448	-0.16803289857111
0.5275852124373	0.559356529409896	0.417158343587525	0.0850447409817513	-0.332113602605773
0.455251986664696	0.46556703867236	0.285588959479963	0.0595699615828363	-0.226018997897127
0.584060532421462	0.975380151941174	0.355745791257498	0.161476768224966	-0.194269023032531
0.389236929323781	0.564882951898336	0.420850774510451	0.17192259038641	-0.248928184124042
0.420039594786873	0.61927969329387	0.47948357380304	0.185303827360654	-0.294179746442386
0.488550608495617	0.723260927593262	0.466594559314174	0.173327274379759	-0.293267284934414
0.453982331995129	0.76542942604582	0.441314082723752	0.208313058928059	-0.233001023795693
0.462943053530376	0.578641875675268	0.328487144577526	0.0907367931972139	-0.237750351380312
0.567516528937125	0.679317662154684	0.406199501875677	0.106251389907014	-0.299948111968664
0.42945382695097	0.628426927634566	0.528035352090369	0.163283864773467	-0.364751487316902
0.714851037671424	0.769220625637596	0.453218623797789	0.0879285622398178	-0.365290061557971
0.435837006556497	0.558675880401496	0.364510317224136	0.111253157203186	-0.25325716002095
0.582217382621851	1.01314707796653	0.495971217759493	0.23653451914913	-0.259436698610363
0.468916651913795	0.564253383090293	0.516147330898754	0.109491647562493	-0.406655683336261
0.52092728559492	0.503009710088062	0.410231074621023	0.0798968340444742	-0.330334240576549
0.583621869673265	0.574872238911312	0.406204166113235	0.063312132135852	-0.342892033977383
0.426030950138804	0.465175802655834	0.361963134362904	0.0780723098916668	-0.283890824471237
0.54210649647442	0.777999199836636	0.526602714433551	0.154754058188465	-0.371848656245085
0.541082605889998	0.663543064239343	0.494019073613403	0.117611747844169	-0.376407325769233
0.596424577729177	0.732168755406526	0.430618977366973	0.126415324499006	-0.304203652867967
0.369138984006783	0.595616532477355	0.462742872421341	0.183244324111067	-0.279498548310274
0.361349041988196	0.577109157220399	0.433871380690419	0.183268921542813	-0.250602459147606
