Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_her_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_her_veg_C	Univariate_LR_delta_R2_her_veg_C
0.28465415537388	-0.316803364513393	0.11248343066316	0.00917574162638792	-0.103307689036772
0.125700427714017	0.339124462306339	0.065873302570368	0.025763014636801	-0.040110287933567
0.292531297135728	0.793914696265901	0.389610179216604	0.145085072970571	-0.244525106246033
0.459422156617499	-0.243728908302999	0.43399152296117	0.008572064452278	-0.425419458508892
0.250925461615483	0.191238413993308	0.274639844389712	0.0116527390903815	-0.262987105299331
0.218539362889769	0.294436145004684	0.11329977928515	0.0202304543839315	-0.0930693249012189
0.379183007871704	0.574277066780952	0.45503270320628	0.067378178267544	-0.387654524938736
0.312295425742977	0.262953578368654	0.278578059648626	0.00732832747101502	-0.271249732177611
0.187279851952955	0.172925181055524	0.248456006330683	0.0111634024359888	-0.237292603894695
0.386742593527444	0.151126919238213	0.559847042504585	0.0050612984525319	-0.554785744052053
0.0816354334142884	0.0326480693910494	0.0372522299117817	0.000497748042782598	-0.0367544818689991
0.205162809255206	0.249376712081169	0.127003939374187	0.00987515053499563	-0.117128788839191
0.534877697540481	0.830509700382303	0.475234948018741	0.0653818566833361	-0.409853091335405
0.524443344329959	0.745814951170079	0.315890628503158	0.058316991661309	-0.257573636841849
0.182624165442694	0.234489194076152	0.293236689272095	0.0255220549533477	-0.267714634318748
0.46536389790376	0.767244481180808	0.704730259953136	0.105407777583666	-0.59932248236947
0.21080898835795	-0.242712007972398	0.117591289382853	0.0129147256762974	-0.104676563706555
0.351155648161095	-0.0130962216392819	0.286401072327671	3.48263463981487e-05	-0.286366245981272
0.327571675694138	0.310893344054221	0.533307636713373	0.01627894079487	-0.517028695918503
0.233200568765292	-0.20041845144725	0.133963699615823	0.00660169468014945	-0.127362004935673
0.482422767048615	0.559040560839322	0.534947914747182	0.0356779017251202	-0.499270013022061
0.116453351562414	-0.360662055122277	0.0207045032528459	0.023132526054849	0.00242802280200301
0.315935447005173	-0.370041037178056	0.169484117342249	0.0140198939336104	-0.155464223408639
0.512148254079097	-0.281013779488386	0.117654359147752	0.00204276465342636	-0.115611594494325
0.38496430993838	-0.465822319635407	0.158953400262828	0.0159166426866574	-0.143036757576171
0.0745262257121674	-0.290558068932664	0.0336399952140643	0.0363133476632435	0.00267335244917923
0.208847155635344	0.446215551505863	0.450123714677371	0.159372735917998	-0.290750978759373
0.091711883034598	-0.409573380242885	0.0182531492605099	0.0223556391225885	0.00410248986207857
0.266412811878833	-0.423918094593641	0.148019450137879	0.020748589063222	-0.127270861074657
0.150080250375363	0.00346292877304101	0.0932652839737941	4.36536616891349e-06	-0.0932609186076252
0.797757940743428	2.04777078877061	0.585990322100777	0.543235561104183	-0.0427547609965939
0.179726118098721	-0.21409256320551	0.162659229382207	0.0102303631238699	-0.152428866258337
0.139250232655665	0.282298889676909	0.129568073407926	0.0406273521550974	-0.0889407212528281
0.349366857097869	0.132208723905028	0.43853509312949	0.00357151072285286	-0.434963582406637
0.548151276506386	0.056423702556418	0.308077163963569	0.000153789262503397	-0.307923374701066
0.205476477101373	-0.459882236457341	0.0815720134127531	0.0386094856347831	-0.0429625277779701
0.284496549234635	0.337473452231995	0.144164848573463	0.0202152640553934	-0.12394958451807
0.444600130039371	-0.605832119580584	0.105055517649688	0.0150042559720437	-0.0900512616776441
0.297562065011571	-0.0271516840572886	0.270657402677992	0.000150231461219531	-0.270507171216772
0.185649911898132	0.22085287457546	0.227488978116421	0.0261835160745169	-0.201305462041904
0.0695383293671997	-0.469221336470153	0.0108048581581946	0.0646220843219844	0.0538172261637898
0.272103874215064	0.242095566015691	0.245951519491312	0.0163636511226835	-0.229587868368628
0.179020812311324	-0.115671060976901	0.0687441199386095	0.00303271096275627	-0.0657114089758532
0.292483304093323	-0.0772472802095508	0.310364118465681	0.00166367042659968	-0.308700448039081
0.0723397597188497	-0.13668916924625	0.023930926219807	0.00593764717857472	-0.0179932790412323
0.452441005660505	-0.524494015542691	0.11312837263029	0.00764972948377973	-0.105478643146511
0.200560304435114	0.725917882383595	0.208301946091325	0.0835659374017998	-0.124736008689525
0.256869819384707	0.259404040627109	0.11461938815483	0.00515804379948206	-0.109461344355348
0.207897321498185	-0.139091272519243	0.13102481403694	0.00441535477797405	-0.126609459258966
0.33624397018646	-0.011764096108814	0.401306824480411	4.07894351831854e-05	-0.401266035045227
0.589060614184412	-0.203320590028941	0.448338841216864	0.00335186887400011	-0.444986972342864
0.146729605269791	0.535819646241753	0.0438009509916143	0.0550842422412262	0.0112832912496119
0.291677921082665	0.577637934654524	0.217103056643822	0.103605650146409	-0.113497406497413
0.257026795131185	-0.0208722843248358	0.155204793592837	8.051708717134e-05	-0.155124276505665
