mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
104.274260385424	50.8817176849168	1.37270083034015	2581.36335452519	2841.92427198721	1.37473352540971	0.63139681359518	0.647015433787089	0.451915582945411
115.698108348513	57.6404957289917	1.47916451170315	2987.02977105611	3156.31808272432	1.19880388194153	0.63848418657755	0.648071361402067	0.449609921887218
117.977518553258	70.9361682924711	0.936078642298539	3841.78103270758	4169.52917383029	1.13528108387782	0.634479419717879	0.643223202263008	0.447623083364056
126.710354882373	63.9874404967831	1.30136666462106	3249.35056206581	3373.08496021204	1.21555481006237	0.658063690923807	0.661786878518222	0.463998679391703
156.650571789005	79.0768204798832	1.14639505129433	5430.63323886673	4835.22375383734	1.15483481126163	0.594291302195297	0.578552794738061	0.424540683978168
93.620420815852	51.7437158050055	1.50612193034569	2351.54709983961	2884.87115665242	1.27146417068938	0.62269622227499	0.623132228893452	0.44411317897288
124.588583262067	69.8500159421236	0.964475770955222	3636.7834450438	3745.14297729381	1.16252797697784	0.594282979404126	0.598973752241427	0.424727439915552
138.551933940399	71.5615104597095	1.0502066739271	4099.82517787974	4241.40801828717	1.14415804785997	0.627220142220016	0.631286450626922	0.45623274806052
119.083378114365	65.3601888241067	1.27834987248078	3260.09044061257	3770.92518256165	1.24272960516677	0.612414901149119	0.622909384617656	0.456998329792425
114.485385514645	62.0905378999122	1.01805711190482	3466.74459572876	3702.34468920751	1.20309814278644	0.635256744501766	0.64388812827892	0.453186988765021
146.178871012333	66.3731254904612	1.40417851048357	3988.76831572912	3699.02096446216	1.40494204015647	0.570713747784075	0.578609762271683	0.422639891326105
94.1165438567233	54.1555577096384	0.907352628209222	2924.26164711274	2972.93367643227	1.30887557314409	0.620009916055605	0.621467915225778	0.453047675519584
135.602943097574	58.185289743321	1.50964226972538	3416.1292802353	3334.62939012064	1.22610548165057	0.589050605100841	0.548430081367559	0.40012175071529
146.846808149444	70.7671629776253	1.3579727618914	3952.2665277858	3855.03812826401	1.18644085328024	0.622160535726341	0.597937441307418	0.431611715660252
140.719630497785	67.3467163621555	1.14280090800915	4235.91902577941	3677.25946738144	1.31733668625694	0.611264995676939	0.611728604644746	0.437889073563861
130.448082509695	68.4665022993224	0.971687126936041	3783.74263596761	4151.06463589933	1.37974511982524	0.632584607284741	0.633256779251422	0.445089612382805
138.656936931304	72.3381152927119	1.49961114761425	4268.56903716759	4216.89403727422	1.2803728351171	0.559202919577886	0.550552781990517	0.396814608084314
120.796746169307	63.5720836328818	1.06352019965389	3479.69194747426	3576.75238840062	1.20824549548019	0.651407695960542	0.655057200808	0.458649011152121
125.489513598213	72.7641297761422	0.899739773765262	3765.06215938091	4149.23164207197	1.51156871633242	0.606748779253825	0.627823966078159	0.446094433783988
182.510136995536	70.5505631450136	3.71379370383124	3816.73835582313	3714.35298765812	1.09589055356809	0.596730030070869	0.611146781672977	0.432219299839085
138.024427088775	76.6331561103528	1.12259309856221	4062.72699770339	4776.31425743531	1.16981784741474	0.618589483568009	0.630682639913083	0.459638782761531
147.790386019975	74.5010305534369	1.20673888167315	3766.27268925659	4038.4368655104	1.16600038604559	0.566685428798567	0.584267293427784	0.423840950746602
208.519721059522	67.0196389095815	4.32799468482753	3918.24643001624	3998.77942438545	1.29854848806082	0.589891120882522	0.618224901026476	0.438037761034599
126.091411432093	67.5628652067925	1.00944416558782	3887.4242048888	4571.58277718095	1.4381414680684	0.636961235707446	0.589434487796869	0.416010990227041
110.660339449074	50.6812291925027	1.12936463266168	2771.96369205777	2750.88247192305	1.27756864234924	0.628132908946357	0.637369255064823	0.446901452612793
124.205246674247	55.6585166346015	1.93106424674505	2711.4585147472	2941.92426840928	1.32711283994878	0.533832894935344	0.550291648365979	0.389205908773321
129.236307386438	66.0591040871387	1.05536310531539	4477.5145714434	4046.34757906765	1.22468962231516	0.586053921358443	0.58721858037841	0.414090921271782
134.246592910915	65.5604045111829	1.74441226361833	3752.86167615006	3574.91148758427	1.13914983533196	0.615100346939428	0.640531501550249	0.451376253807387
131.517445991183	63.8954958650965	1.15021673032188	3508.33166577833	4080.24203096997	1.35713188350537	0.632516178812021	0.633724481226915	0.461443923849026
173.540395190866	63.673128487517	2.66972382386644	3421.46890655658	3804.75157862094	1.24650899214454	0.639424148271903	0.636339064914427	0.460897311262182
121.063773542652	58.6077497686873	1.23736975219761	2887.20203101406	3013.1454546695	1.34123203454002	0.652093982580718	0.605772940353974	0.461127059302366
80.745165145889	42.124878901025	1.2878708187906	1998.90557250491	2309.43337290768	1.51542293081633	0.64704393099837	0.652606784839873	0.467894032856405
114.247565297981	69.4637605873753	0.97619870870586	3448.03996079313	4092.58759664116	1.49463111270223	0.627054380088911	0.622842131433653	0.450771492395766
110.369055847037	53.4847993970883	1.08833064734077	2793.77380956916	3176.97464407625	1.27974557870804	0.61012056564168	0.594949179587881	0.431262883423099
117.401649351922	71.2250578257823	0.850314231888289	3410.76301008995	4158.49360572318	1.42312849989346	0.609699055441472	0.630594182502908	0.448734500146509
136.846608514737	70.5874227982995	1.38351976320566	3700.74909670655	3998.69566326267	1.30286342160179	0.638639412773281	0.595960552905541	0.434321858847872
114.203821177685	60.7404557183961	1.55512092996795	3029.1958354831	3633.15724355078	1.40407733631548	0.518860404696576	0.578926291696059	0.405445660626199
161.869957370769	70.7931820551498	1.99944565165276	4133.63778372975	3868.21514891587	1.18809968354979	0.66138506111784	0.657655943144742	0.48110705909334
115.792739300537	63.8046063277037	0.940623051862732	3405.27969877461	3524.07602566455	1.30958818010185	0.649410288820206	0.648658431216495	0.476335964366859
143.252179321651	58.6050792214405	1.45984578659657	3439.72089269455	3122.86772289404	1.18506170833158	0.637063366392622	0.644779877061171	0.455409064718467
155.917935371463	70.5562968002403	1.32613132436839	4018.28887047006	4076.19438792712	1.36676591615791	0.627612969808387	0.645386407824167	0.444011999541391
119.855939997609	67.6275241975853	0.906075773973165	3767.88576853596	4033.99240182438	1.3365519358082	0.60193518651084	0.557714827507483	0.41413531167551
116.188424195726	67.1412707737818	0.867467866913187	3460.40197389995	3692.90522520713	1.18948388680979	0.543580323976115	0.572514134389763	0.423676671070433
89.6732663103247	50.1857932144382	1.01114666441792	2723.33796720754	2790.48175395864	1.24362947048613	0.640927291833226	0.568547193376883	0.41274779264546
124.124119519147	62.2437213343865	0.998017899707633	3196.44795083601	3412.46701155069	1.4521586972218	0.665579802764227	0.669114767952541	0.467190509851394
114.192279178735	61.6205220642174	1.02307688406525	3275.43488892279	3380.49238662021	1.15377511402369	0.64615892204867	0.655036912428909	0.467883956879237
173.263178551912	72.2927872681798	2.27827270011059	4148.55856074958	4266.0892364258	1.22234877717462	0.640395948821724	0.644104659121265	0.461075061870028
134.110340249566	58.4256437090844	1.83746875547793	2807.89673072335	3080.28288050739	1.28064776690106	0.655632621385583	0.663662569303968	0.474535277213917
231.78843435183	60.2512342157191	5.34602641354144	3349.16312165537	3461.2013838663	1.31096203710287	0.601528095521949	0.628034358685662	0.452915134286898
153.161067095841	79.7537399881224	1.28659871839139	4356.15150461451	5108.18644379123	1.06027865017718	0.632328367769776	0.646710293463701	0.445617940966542
163.668922690031	65.5212465880638	2.58585207020926	3697.54690723126	3819.53619937439	1.45455913828907	0.58813730501849	0.608277353327973	0.429483273923566
162.197408251287	70.1138602905617	1.58825213106969	4311.5018600415	4014.79861852961	1.24469549986812	0.5949373407592	0.604124368459646	0.435035198260557
146.757696984639	55.7279205424153	2.87571823080023	3031.90126625014	3092.91770372232	1.38574330339035	0.557188175272988	0.477275834248762	0.346090954089887
120.108096395061	58.7217945703591	1.37099238574253	2954.40211081537	3089.4344239784	1.26570234872415	0.620274281320448	0.621877421681123	0.453292797079438
148.517527886954	76.9706944528471	1.11949776270581	4952.11857094041	4676.08820893015	1.19520931249356	0.570014588625198	0.575156384735259	0.439958195464074
157.337384480438	79.3985594494953	1.03847713379512	4411.28234993162	4414.50500409045	1.22864452846307	0.581990633827832	0.611812405439082	0.430812056064155
106.462773544773	61.5841285361765	0.97340611077536	3337.04352698656	3646.03748333365	1.17800201878935	0.624552376482362	0.632784819007821	0.448471673087317
143.972643520236	64.1511039402881	2.18096417383316	3389.77717428925	3917.82101293538	1.19454856285442	0.602359888799969	0.605867501322711	0.441659915097809
142.593802184627	77.136254948954	1.05572684744247	4183.09892225136	4414.89249165672	1.14958465058239	0.632535874543834	0.613174512973163	0.426533231173781
129.618323637904	60.8822335253255	0.980958722517096	3311.40229432585	3445.52171528191	1.10286087710329	0.628901613280649	0.620199050406863	0.447579691166462
138.381143293281	80.8806057629033	1.04512857350152	4148.55898053474	4932.91034755607	1.15775704020319	0.618406464069129	0.61344295689008	0.463464033531435
131.867872037019	67.0828872580719	1.15099060093486	3671.28687714933	4219.20024255064	1.50098539554027	0.64288439508889	0.648258920304591	0.469992746136288
151.380044567545	66.0899143598776	1.34530745035993	4105.00813076449	3461.33901869235	1.06011256253517	0.567814524182797	0.572602564674203	0.407028708766421
169.731132893334	71.7153957810573	1.46038510267212	4079.30821986896	4066.44470403996	1.43084514952455	0.619966539222115	0.608000721198731	0.451689306002382
117.470831652845	61.3408573857948	1.06665061849124	3315.36229780864	3371.13846469508	1.29962743738314	0.637521504077623	0.646175853400614	0.453885768618362
114.495862487167	61.7401115012546	1.03869816124444	3125.561527901	3422.62985093625	1.23211474289177	0.628453127574561	0.60500281563956	0.439465609194828
104.999211138848	61.023239984906	0.90403752806083	3041.47251596953	3769.48781436282	1.55603559722671	0.628328730364691	0.643181351089031	0.456087627500188
104.045718988411	61.6354545063701	0.947710672897629	3040.78119914911	3463.56558830376	1.26139806336588	0.612832831079645	0.624223491866419	0.45586694558816
156.010736620401	75.6537469486635	1.22985645403427	4716.88284928853	4474.97386748178	1.19993596680829	0.647660760088742	0.641606571499518	0.461626461100835
148.768075048339	65.3951485995059	2.49536004236966	3548.00935147344	3530.226558446	1.13034078588558	0.641497285433336	0.615542706048617	0.450757868573641
138.369766833061	61.0628348492544	1.6574029968269	3366.74764875142	3571.32147046047	1.11573883343141	0.583114339417999	0.600992146341818	0.43176183012814
