Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_GDP_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_GDP_C	Univariate_LR_delta_R2_GDP_C
0.446156184659295	89286356.748727	0.34217999252413	0.2950576331105	-0.0471223594136294
0.2267030072019	71978868.5907904	0.152422384347048	0.269680519673466	0.117258135326418
0.272262424192691	58968850.1946766	0.179146411499781	0.18708304350814	0.0079366320083594
0.168888646160384	31606325.5568391	0.0628750269085144	0.0276149365039478	-0.0352600904045666
0.200344161724394	6507477.87620648	0.0280293369347488	0.00114322889914764	-0.0268861080356012
0.404511499921814	83350798.5787535	0.566175758342531	0.352176138627932	-0.213999619714599
0.337089331473337	66172458.2974813	0.415938471639318	0.325934783872878	-0.0900036877664409
0.248189765645797	32703951.2383587	0.062298427622718	0.0232030139272792	-0.0390954136954389
0.201982433296538	80772687.2496022	0.109490908685783	0.261827737778685	0.152336829092902
0.282053076602077	24565257.6261061	0.176066336490886	0.0259604975469196	-0.150105838943966
0.317044286984878	63495543.8971983	0.345866831311503	0.233402578271778	-0.112464253039725
0.336418772213593	91707106.0554241	0.196174789629491	0.255062391582423	0.0588876019529323
0.536749690487128	113158652.365832	0.270010600016909	0.191956217574286	-0.0780543824426231
0.469148680096951	99061516.0034074	0.46863194840891	0.30318142237515	-0.16545052603376
0.195836159344945	42601562.7062432	0.072794961451113	0.0680350300820464	-0.00475993136906654
0.455446120388298	50307932.2871601	0.509885459818839	0.110071262839949	-0.39981419697889
0.257420569318673	32120681.7592692	0.297651367200353	0.139573015348528	-0.158078351851825
0.239299485538319	23986109.8755396	0.0557004284968266	0.0114661612766618	-0.0442342672201649
0.334611353686602	74017247.9277635	0.167576810588719	0.138683066478165	-0.0288937441105535
0.151711054736116	35836796.695821	0.388756589191325	0.246584883190523	-0.142171706000802
0.289894739849803	28085606.6749605	0.365660757140382	0.204535318233991	-0.161125438906391
0.459422156617499	29715335.1063288	0.43399152296117	0.0402689459582281	-0.393722577002942
0.250925461615483	43880418.9733839	0.274639844389712	0.313283238617054	0.0386433942273423
0.217070144825144	40294114.6669556	0.127122819733635	0.0581430088459375	-0.0689798108876979
0.393190424082084	52894030.8450761	0.509900576968159	0.264017252283795	-0.245883324684364
0.312295425742977	47965533.6469677	0.278578059648626	0.0932074423471519	-0.185370617301474
0.187279851952955	38322330.0845664	0.248456006330683	0.375946245389029	0.127490239058346
0.39512317490518	66193784.4081302	0.577863387611918	0.291439574539202	-0.286423813072717
0.0907067875950869	14727164.8981388	0.0897594896038555	0.0583616208928292	-0.0313978687110263
0.211100538302174	69779871.5404335	0.146825052776406	0.223899272337496	0.0770742195610893
0.645948213885682	78838686.465738	0.442122539090486	0.126599270437294	-0.315523268653191
0.517279179948932	67604597.2171315	0.312614170483699	0.148516475583586	-0.164097694900113
0.180254203551049	36422954.0450816	0.293413522336033	0.156090275229561	-0.137323247106472
0.374992835257135	40778393.489524	0.532989227438533	0.137475767136608	-0.395513460301925
0.242759004360408	12159422.1072819	0.0983783130091108	0.0123109212147425	-0.0860673917943683
0.352529762843326	62453151.5405987	0.275594616482134	0.338930864839854	0.0633362483577196
0.327571675694138	46126329.8417278	0.533307636713373	0.328918442878959	-0.204389193834414
0.240116446327108	55677321.9565815	0.142519458963008	0.160582155299602	0.0180626963365942
0.479014324331697	11414068.3674396	0.532457149881399	0.00958087870156434	-0.522876271179835
0.116870887619808	18471350.1026416	0.0213445850728735	0.0190667176061407	-0.00227786746673279
0.315935447005173	69994911.1137339	0.169484117342249	0.196197520721094	0.0267134033788451
0.569746757243045	106522066.299426	0.179280395013883	0.0883146857505341	-0.0909657092633487
0.38496430993838	70780393.9854894	0.158953400262828	0.140811947987352	-0.0181414522754767
0.072312679759086	2697746.60510837	0.032993487906395	0.0011367465535605	-0.0318567413528345
0.207227589900439	58304558.5051287	0.448332808836377	0.322344809594504	-0.125987999241873
0.091711883034598	18639609.0995807	0.0182531492605099	0.0283243104530269	0.0100711611925169
0.263223992607344	9719720.85815532	0.141935884615107	0.00413135632565922	-0.137804528289448
0.150080250375363	49814712.3441073	0.0932652839737941	0.155611977825757	0.0623466938519626
0.385328710809806	68503723.0852363	0.44866046238431	0.466022415381924	0.0173619529976142
0.198104373632002	10123114.3914907	0.2140909948096	0.0204306722141224	-0.193660322595478
0.153328851625575	31051171.8247005	0.299656912758819	0.203825874683879	-0.0958310380749396
0.245558321761633	66751331.0585462	0.348022656055397	0.52270064125784	0.174677985202442
0.548151276506386	77974972.1486029	0.308077163963569	0.128910506437885	-0.179166657525685
0.20018067381511	8628332.70512902	0.0811364207478476	0.00323086169299602	-0.0779055590548516
0.290686650270959	60011443.2335414	0.154926104340967	0.0933298436945387	-0.0615962606464284
0.442382555279091	85787301.1865066	0.106032430244307	0.0659415033795715	-0.0400909268647356
0.297562065011571	39889818.3653878	0.270657402677992	0.237766184911518	-0.032891217766474
0.199590168620423	41667525.1573152	0.24769721728419	0.319254586348221	0.0715573690640309
0.0695383293671997	39625689.9970127	0.0108048581581946	0.107941760616447	0.0971369024582521
0.202329907733026	30040468.5491894	0.356018725159816	0.128451166207107	-0.227567558952709
0.177203867932131	15833067.7829435	0.0684062064075424	0.00935833373125487	-0.0590478726762875
0.284343574728804	47754096.2712955	0.307332893724278	0.178315115148502	-0.129017778575776
0.0997630006699381	20024732.1474447	0.173958778188008	0.233673731792582	0.0597149536045748
0.448219739535203	-2715892.60463555	0.112839726183705	6.22391530654712e-05	-0.112777487030639
0.200560304435114	77266861.8030884	0.208301946091325	0.323587419210766	0.115285473119441
0.277388647588602	77431701.5590209	0.274366212899549	0.287878006570611	0.0135117936710621
0.215145180789631	54261954.8775415	0.138575436126546	0.159961538556148	0.0213861024296026
0.328280497059318	52988835.9827723	0.392824859980711	0.220399616179667	-0.172425243801044
0.573496963700285	66915414.4146579	0.437339848344692	0.064493637547752	-0.37284621079694
0.174266410191397	18446832.4380209	0.523758990196217	0.140761915227858	-0.382997074968358
0.26414680362819	27927848.0954042	0.248261712081124	0.0729293173074758	-0.175332394773648
0.258458481890797	38094308.9449111	0.158920308264421	0.0635062066066203	-0.0954141016578006
