Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_bird_richness_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_bird_richness_C	Univariate_LR_delta_R2_bird_richness_C
0.33224920944358	53.2012990221452	0.179260096885826	0.185261091965816	0.00600099507998941
0.171208000097193	27.6902834777811	0.105409983751183	0.109990108119876	0.00458012436869308
0.324182025710447	55.6030620833882	0.349337781307474	0.366816758260154	0.0174789769526801
0.396984140835037	64.862101801184	0.268140647585385	0.267652679292647	-0.000487968292738672
0.253230271465248	40.627813248172	0.263960025794296	0.255410293782375	-0.0085497320119205
0.150952585961184	24.3935034659896	0.186481670345029	0.191877316724658	0.00539564637962903
0.313515730408574	53.5634513326335	0.393752308076264	0.420121286296851	0.0263689782205872
0.381729673877589	60.1323897919176	0.60066321263524	0.570411914340189	-0.0302512982950511
0.380408026982781	60.2749702637553	0.560794107523312	0.581490834411909	0.020696726888596
0.263297713374962	42.4256132214955	0.199855470298565	0.201109083456096	0.00125361315753106
0.166394592631573	29.8582788561186	0.061314455634477	0.0726865431855794	0.0113720875511024
0.332299790113619	51.7016976740378	0.413726830994624	0.441551129537403	0.027824298542779
0.139654742454659	21.6114471532786	0.030141994366487	0.027720451248934	-0.00242154311755295
0.2152137152705	34.1415319280717	0.215355338530456	0.216790395020216	0.00143505648976022
0.409870527755173	67.5402697434566	0.44317650581574	0.469773574993213	0.026597069177473
0.284259039142053	45.826979485756	0.579284344376263	0.584099718615989	0.00481537423972622
0.241920399638981	36.4283774202559	0.227047707686186	0.19994823323464	-0.0270994744515464
0.413098725992434	65.2053165366409	0.406504148838753	0.395581291153699	-0.010922857685054
0.258246405201479	40.8990588843411	0.331995650260501	0.330971316618786	-0.00102433364171484
0.263783959915368	43.1034266421255	0.394649664669252	0.412261565657904	0.017611900988652
0.202182795465973	31.4695774754652	0.283187361026494	0.27260889246232	-0.0105784685641747
0.372736218170831	58.4682681179896	0.38587677904769	0.356735944126003	-0.0291408349216876
0.0858440154864465	14.874015269133	0.0371927579866985	0.0413975296329292	0.00420477164623063
0.0888771844058378	11.9487345646925	0.0360407182188392	0.0279210331000723	-0.00811968511876688
0.285061868130876	44.7286867214234	0.240233614807825	0.239663593259889	-0.000570021547936284
0.187684685627995	32.2620762019569	0.100950279113238	0.112039106761323	0.0110888276480852
0.209858376214808	35.8657651512556	0.151732114670386	0.158282520037038	0.00655040536665236
0.35937181630942	54.9454017430775	0.274476078243037	0.244409081428168	-0.0300669968148699
0.187804240080916	28.1862557827407	0.0701999947546988	0.0710328401251947	0.000832845370495897
0.184346951330483	30.4246268321526	0.123706750091684	0.137118087890379	0.0134113377986952
0.139784063032013	23.9034945349925	0.0566627737835538	0.0595304779435699	0.00286770416001611
0.450305475183988	72.3263100330383	0.396318643502751	0.40889006322874	0.0125714197259891
