Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_duck_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_duck_R	Univariate_LR_delta_R2_duck_R
0.345715386735219	0.000164089002144468	0.432860326214013	0.0230133616755309	-0.409846964538483
0.32310930629646	0.000120945332942873	0.335807971413345	0.0178271069911833	-0.317980864422161
0.435102205331419	0.000254311117843845	0.44680258835069	0.0263344540486467	-0.420468134302044
0.550696571735716	0.000612445080883944	0.246484528936184	0.0492619897425857	-0.197222539193598
0.377333931564933	0.000118569626073387	0.449990447849156	0.0145209028762743	-0.435469544972881
0.473984586744045	0.0000748391313371791	0.514512938965868	0.00701004217063803	-0.50750289679523
0.589001351502724	0.000257460565707079	0.356681496162965	0.0226836662914452	-0.33399782987152
0.455800120455217	0.000236566751572164	0.495941216584929	0.035380368946694	-0.460560847638235
0.261556048820701	0.0000612961953950569	0.246744539470854	0.0067117237070544	-0.2400328157638
0.330092355597746	0.000190811332000441	0.335202962835897	0.0229214279126133	-0.312281534923284
0.31288756503998	0.000228145143114666	0.374163185280999	0.0305739192586355	-0.343589266022363
0.664345405135357	0.000322661210229731	0.298278977924866	0.00853948115941156	-0.289739496765455
0.524903628350073	0.000209475917150268	0.417095516664666	0.00665174086312246	-0.410443775801544
0.475317388143071	0.000305794657887618	0.353859037453346	0.0159759503355385	-0.337883087117808
0.623748547162432	0.00018615445489445	0.491577728895246	0.00652637822557793	-0.485051350669668
0.401752534019304	0.000349840275712319	0.491109785644377	0.0418231236686608	-0.449286661975716
0.350498339184583	0.0000409061267271937	0.441978866598075	0.00261569856611453	-0.439363168031961
0.588730943517949	0.000244340300443835	0.399588217047388	0.0102369556371393	-0.389351261410248
0.311074191702995	0.000168650408600913	0.370725952319743	0.0286720837914462	-0.342053868528297
0.433881384636349	0.0000215163908962511	0.280190253832898	0.000259679472895746	-0.279930574360003
0.426525901603394	0.000350310838935595	0.528992883102812	0.0444558863573263	-0.484536996745486
0.428239929635934	0.000152714406758803	0.328732394233296	0.00728583645481194	-0.321446557778484
0.50477957194827	0.000126092380467376	0.429111314030588	0.00651426189355512	-0.422597052137033
0.652484036807746	0.000120407198903108	0.455262080152182	0.00237183633908083	-0.452890243813101
0.649755330576281	0.000105460772892676	0.343064483100397	0.00351171097439852	-0.339552772125998
0.429150114093407	0.0000361955660881168	0.49860923354961	0.000974295464051849	-0.497634938085558
0.630727772529704	0.000328147672111635	0.451944014353868	0.015308050041185	-0.436635964312683
0.322917254162757	0.0000555404178814939	0.29787245764855	0.00440733108971569	-0.293465126558834
0.408856869897003	0.0000605944390117722	0.214587961739428	0.00167852543153412	-0.212909436307893
0.546036063544406	0.000201532772980031	0.498706633359989	0.00735968024947371	-0.491346953110515
0.324904648392075	0.00016566491316999	0.399726773654622	0.022630575405153	-0.377096198249469
0.363334984031195	0.000129250893959817	0.430758140779356	0.0123974222618896	-0.418360718517467
0.543440375790085	0.0000935517998994515	0.403285979827283	0.00280623634050892	-0.400479743486774
0.507797934278747	0.0000692530981576565	0.34951668949224	0.00194956290572103	-0.347567126586519
0.454048831005519	0.000153732366481569	0.373272119136808	0.00953118119828788	-0.36374093793852
0.525310895059589	0.000294211197515213	0.536518032917732	0.0169723048139514	-0.51954572810378
0.697481080095284	0.000320514642537942	0.387562386055997	0.0095414019148138	-0.378020984141183
0.319355591303975	0.000133417745560241	0.374365417885683	0.0129467461206846	-0.361418671764999
0.518368730168613	0.000289949048383084	0.455687556407712	0.0243061155489353	-0.431381440858777
0.341832481544132	0.000115334450867777	0.410777436230462	0.0171679371309143	-0.393609499099547
0.447189860158529	0.0000869462365436103	0.543967247681878	0.00786871787132603	-0.536098529810552
0.388800367828119	0.000152409108632945	0.440128764351855	0.0176635619808549	-0.422465202371
0.336853157272017	0.000233631703405065	0.344469296096439	0.0386608447011108	-0.305808451395329
0.521135736216116	0.00023178680941562	0.413655448225404	0.0081330864445783	-0.405522361780826
0.453743858829824	0.000379805735523751	0.282386187859717	0.0275498518627498	-0.254836335996967
0.590941819679714	0.000153165240170631	0.36931116101112	0.00447217046490602	-0.364838990546214
0.400261529608346	0.000206295904433109	0.415771906335558	0.0316554911226235	-0.384116415212935
0.434931313213056	0.000178917588683563	0.52375487862326	0.0321145940171413	-0.491640284606119
0.495091846059676	0.000216238655953516	0.466176260925945	0.017685148812289	-0.448491112113656
0.473806907378934	0.000157471763474845	0.461485343356859	0.0154000318466689	-0.44608531151019
0.451414346174357	0.00015627184569168	0.310839652662919	0.00677033164294737	-0.304069321019972
0.577727555214914	0.000168814926077973	0.41805310278597	0.0146664423535278	-0.403386660432442
0.431595515605357	0.000378081142433782	0.542994171874863	0.0419347144692744	-0.501059457405589
0.742077578065818	0.000280932963737579	0.455723805320293	0.0109577227117522	-0.44476608260854
0.436090805425528	0.00011427879581332	0.363624807533157	0.00481979497865862	-0.358805012554498
0.334745430577184	0.0000578099158089558	0.390987675921114	0.00551961966887424	-0.385468056252239
0.44415320389623	0.000149600459123036	0.483918206339927	0.0119814338256809	-0.471936772514246
0.488066687011321	0.0000854627173364689	0.395625875404696	0.00409220797779653	-0.391533667426899
0.576202336592245	0.00013763895425597	0.430627779772663	0.00824945899604994	-0.422378320776613
0.433180506396012	0.000174920367752911	0.369541293147067	0.0135418129289251	-0.355999480218142
0.511239063467754	0.000276267105986982	0.505522602135691	0.0178576827514944	-0.487664919384197
0.530908541282651	0.0000196517212899005	0.495824754227114	0.000246422594417928	-0.495578331632696
0.566360699794584	0.000260751882825769	0.424468457919055	0.0209977479830062	-0.403470709936049
0.327887611389124	0.000147717065482248	0.421927697792172	0.0138513349273848	-0.408076362864787
0.361344712815791	0.000247538126503447	0.470376828757965	0.0454378689077058	-0.424938959850259
