Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Deciduous_broad_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Deciduous_broad_C	Univariate_LR_delta_R2_Deciduous_broad_C
0.223156575126236	0.819316433160461	0.510665076616354	0.124074116293085	-0.386590960323269
0.217057209772791	0.597028221144405	0.335122734599639	0.0876467142041932	-0.247476020395446
0.218660779852592	0.546594907546965	0.322847896914338	0.0482286746834604	-0.274619222230878
0.275818064093814	0.715339862391641	0.240004119704913	0.0496735175531316	-0.190330602151782
0.244070408196603	0.489091545914679	0.279615339155121	0.031770939879132	-0.247844399275989
0.182109855758879	0.381557083649514	0.307519095655317	0.0308445224765066	-0.27667457317881
0.181152648543087	0.605114333232151	0.286809759606973	0.0827959464219933	-0.20401381318498
0.246498786766735	0.655442191917662	0.349650740465462	0.0666267246049994	-0.283024015860462
0.219743240129023	0.644810266788423	0.391451138493332	0.0813708882372675	-0.310080250256064
0.189692625288812	0.391250542422449	0.272504010882626	0.0422226983409343	-0.230281312541691
0.260599408411358	0.639895705749731	0.313878215861824	0.041744236274995	-0.272133979586829
0.16906711314208	0.44575441634362	0.403680516064048	0.0765961975956405	-0.327084318468407
0.196138361639848	0.645907397287517	0.365216662922906	0.0842932178672508	-0.280923445055655
0.199510880302591	0.372820294566568	0.162701380267353	0.0215555704553581	-0.141145809811995
0.17108605712449	0.411069582566679	0.263788154726978	0.0456939896693507	-0.218094165057627
0.225725933895176	0.743750341179191	0.315847562688074	0.0804758451717698	-0.235371717516305
0.222295271800955	0.564325006484497	0.331926744610458	0.0603166799800191	-0.271610064630439
0.261051242924666	0.679476882315418	0.41266284847157	0.0594125358817084	-0.353250312589861
0.228167162972808	0.621806273923958	0.405739620601347	0.08252096003442	-0.323218660566927
0.236507440578315	0.60457897112164	0.381168339506244	0.0647029086748812	-0.316465430831363
0.21021384109126	0.432316752528219	0.271693212493876	0.0345535015535128	-0.237139710940363
0.237234984589285	0.704893300702636	0.369376270419768	0.0931200054806045	-0.276256264939163
