Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflcu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflcu_C	Univariate_LR_delta_R2_gflcu_C
0.120496163244956	0.120520173727397	0.335753214759489	0.335758241027515	5.02626802623141e-06
0.13722257444532	0.137247955287593	0.452798218821597	0.452792680675799	-5.53814579890011e-06
0.178711881713771	0.178737881620025	0.475542436232579	0.475543869358653	1.43312607392421e-06
0.123322246070839	0.123341024636747	0.346661925621143	0.346646815321826	-1.51102993165009e-05
0.124279681786005	0.124303999240695	0.406775454353056	0.406791618148502	1.61637954453897e-05
0.135830654159284	0.135856879781829	0.425985651287653	0.426007432758553	2.17814709006503e-05
0.131345193517456	0.131366434921663	0.52595737351059	0.52594789958465	-9.47392593964036e-06
0.112318909188853	0.112340271621533	0.330360925357459	0.33036415794396	3.23258650070102e-06
0.121992474558882	0.122020160713343	0.381669225304199	0.381691639700323	2.24143961244927e-05
0.138838712084905	0.138860015093421	0.397113191528455	0.397127065741009	1.38742125539992e-05
0.13149849526972	0.131514100735337	0.33125081696619	0.33123097349585	-1.98434703391759e-05
0.110580113107625	0.110598820760288	0.327437118781315	0.327448131546655	1.10127653394909e-05
0.125707223790639	0.125725230479632	0.410386671888949	0.410383375102816	-3.29678613297801e-06
0.139297485914638	0.139320214557027	0.442613717073891	0.442609009738625	-4.70733526564127e-06
0.128207177271483	0.128231160020634	0.386081536053489	0.386091633009279	1.00969557900177e-05
0.138352393681899	0.138376835987652	0.437551084124623	0.437574650854063	2.35667294395392e-05
0.156306206832949	0.15633179878008	0.496619678050381	0.496640158506741	2.04804563596617e-05
0.152830980422082	0.152853973201382	0.493925520665032	0.493909141389282	-1.63792757497117e-05
0.117340594295432	0.117360825798757	0.413595109744601	0.413608837644245	1.37278996438783e-05
0.134922878221597	0.134943914540869	0.408494849188798	0.408486758159989	-8.0910288090541e-06
0.11333203008771	0.113351322867884	0.42794490438022	0.427952892159908	7.98777968824549e-06
0.133849213473766	0.133866751320185	0.372434416577617	0.372423638766006	-1.0777811611129e-05
0.129178672334723	0.129202418112521	0.4537475173009	0.45374021494744	-7.30235345974828e-06
0.130917784590757	0.130938991038917	0.338579693797105	0.338576116681884	-3.57711522125381e-06
0.126325944070198	0.126343824274971	0.409724282244662	0.409719957596505	-4.3246481573056e-06
0.14417257915046	0.144193041764053	0.332801844040762	0.332798520527029	-3.32351373311113e-06
0.139695654442077	0.139709952808291	0.375935626385541	0.375917961435137	-1.76649504045612e-05
0.136832968951474	0.136859901781373	0.410132866658084	0.410142824679177	9.95802109293731e-06
0.142736534443259	0.142752574238778	0.438231626330301	0.43822619802066	-5.42830964139762e-06
