Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_mamms_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_mamms_C	Univariate_LR_delta_R2_mamms_C
0.167174317588601	7.41499848312628	0.341025919299594	0.285647883677699	-0.0553780356218948
0.12730027966483	7.12306234493062	0.334713137238643	0.337373680206558	0.0026605429679149
0.1081132237092	6.2880512778498	0.340713748996775	0.347522364367601	0.00680861537082594
0.109772319157903	6.11049214534301	0.344956972434441	0.333048037112293	-0.0119089353221484
0.10200738123783	5.56080623842256	0.303232283563617	0.286591783013629	-0.0166405005499877
0.115063078355839	6.30515755085795	0.325618866620299	0.348957705444682	0.0233388388243836
0.16098771583314	8.73298757246399	0.3925870828435	0.36364823085449	-0.02893885198901
0.168508375632228	9.07586606000136	0.369860938295555	0.350078862722027	-0.0197820755735275
0.115524921683664	6.34263714558573	0.283221313477317	0.257135135916188	-0.0260861775611291
0.113222392683958	6.15276799710113	0.363338257183709	0.349508883724823	-0.0138293734588863
0.160074317167777	8.68238126858368	0.446458916200413	0.414591439690937	-0.0318674765094763
0.134538909177353	7.75830854852776	0.398434881653583	0.381908031524094	-0.0165268501294888
0.154685758255744	7.97445346554668	0.407572357341492	0.365671717426921	-0.041900639914571
0.131499871809474	7.09971197270237	0.350865285964987	0.326449454446649	-0.0244158315183381
0.179245833509231	9.62152604061091	0.523698251731677	0.518232832315815	-0.00546541941586176
0.1416152926257	7.96993131489021	0.408746925156795	0.400954859967968	-0.00779206518882641
0.115175501740913	6.81673095779693	0.438280052686114	0.440763991460484	0.00248393877437059
0.117677233389475	6.55866756078205	0.404352475520988	0.390173660840291	-0.0141788146806974
0.0871678636773959	4.94598993186018	0.256518043789323	0.246317115846181	-0.0102009279431424
0.132578063690766	6.55771516117018	0.393876286843974	0.349349733469203	-0.0445265533747713
0.148361908571459	8.51430499400264	0.442696501892419	0.431287987632113	-0.0114085142603063
0.133059345339793	7.70923827263723	0.381137641209691	0.388223154257665	0.00708551304797411
0.115280887922619	6.1837934478742	0.351437997110314	0.332642554929819	-0.0187954421804953
0.183696425724865	9.54730830912741	0.499796538519041	0.446055271548946	-0.0537412669700955
0.16586862579374	9.0448067033728	0.430358054294178	0.409991274642289	-0.0203667796518885
0.113283955565216	5.83585388840739	0.410592867716501	0.358133796453999	-0.0524590712625018
0.15224562042628	8.60422870749126	0.345274607851177	0.331944790803534	-0.0133298170476426
0.137794486054924	7.62512089291654	0.352482759955608	0.329437327945999	-0.0230454320096086
0.123095216636265	5.9956294815303	0.331659504291989	0.268526987744911	-0.0631325165470776
0.133637220100116	7.48889503652755	0.332481498990924	0.338729904033602	0.00624840504267737
0.122242128033875	6.89634574938982	0.318689215192691	0.302116522300633	-0.0165726928920581
0.120496163244956	6.51408196057643	0.335753214759489	0.311301281236327	-0.0244519335231614
0.13722257444532	6.95086769643946	0.452798218821597	0.454528931590936	0.00173071276933828
0.178711881713771	9.5562561568739	0.475542436232579	0.439971825592151	-0.0355706106404281
0.123322246070839	6.58455867226413	0.346661925621143	0.32807512070265	-0.0185868049184926
0.124279681786005	6.93657747341263	0.406775454353056	0.397648893402628	-0.00912656095042824
0.135830654159284	7.24108475074614	0.425985651287653	0.405653828209632	-0.0203318230780205
0.131345193517456	7.50315232460643	0.52595737351059	0.516162664968346	-0.00979470854224451
0.112318909188853	6.52846466515264	0.330360925357459	0.332899674029667	0.0025387486722081
0.121992474558882	6.45896524042652	0.381669225304199	0.353832498366277	-0.0278367269379214
0.138838712084905	7.78456398940868	0.397113191528455	0.383402438124629	-0.0137107534038262
0.13149849526972	7.22210925488268	0.33125081696619	0.31883621137875	-0.0124146055874396
0.110580113107625	5.87094338085558	0.327437118781315	0.301935394159992	-0.025501724621323
0.125707223790639	7.07141123677471	0.410386671888949	0.390138659496313	-0.0202480123926361
0.139297485914638	8.11825235419215	0.442613717073891	0.439593621742884	-0.00302009533100739
0.128207177271483	6.87195406814232	0.386081536053489	0.362600075637395	-0.0234814604160931
0.138352393681899	7.47353620132724	0.437551084124623	0.424079468297626	-0.0134716158269971
0.156306206832949	8.98052094063731	0.496619678050381	0.486126846598844	-0.0104928314515368
0.152830980422082	8.60605838230071	0.493925520665032	0.481794564596577	-0.012130956068455
0.117340594295432	6.28632528790544	0.413595109744601	0.378462180246998	-0.0351329294976032
0.134922878221597	7.07279427585728	0.408494849188798	0.386224955211712	-0.0222698939770859
0.11333203008771	6.26334338162554	0.42794490438022	0.400754470518774	-0.0271904338614463
0.133849213473766	6.92257773219195	0.372434416577617	0.315018624598642	-0.057415791978975
0.129178672334723	7.76627282137528	0.4537475173009	0.454649707804903	0.000902190504003586
0.130917784590757	7.13153131707564	0.338579693797105	0.316953609452543	-0.021626084344562
0.126325944070198	6.56868442524106	0.409724282244662	0.380309637420476	-0.0294146448241862
0.14417257915046	7.8362763419753	0.332801844040762	0.311192720173054	-0.0216091238677087
0.139695654442077	7.23376751749396	0.375935626385541	0.342218540009676	-0.0337170863758651
0.136832968951474	7.76647380561341	0.410132866658084	0.394444326616118	-0.0156885400419657
0.142736534443259	7.34401842720679	0.438231626330301	0.377891808818245	-0.0603398175120561
