Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_new_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_new_C	Univariate_LR_delta_R2_wetland_new_C
0.420261832380724	0.450710551607616	0.490256400178781	0.452206933209449	-0.038049466969332
0.149132497013601	0.167402266473236	0.277103170308525	0.27259025624472	-0.00451291406380494
0.541792300146225	0.567997905851893	0.353795426865937	0.323668822433627	-0.0301266044323094
0.532350643706609	0.566232115707426	0.474401068708889	0.390641120465424	-0.0837599482434649
0.0956356568589826	0.0891270424001317	0.0352525975724388	0.0244602195234234	-0.0107923780490154
0.410587611235948	0.400039182966158	0.460330754989065	0.381165868367999	-0.0791648866210662
0.449636862389753	0.535545825926485	0.344109334183891	0.37131233424426	0.0272030000603692
0.2267030072019	0.226385510202023	0.152422384347048	0.112411106313933	-0.0400112780331153
0.272262424192691	0.273820538000484	0.179146411499781	0.158058591010134	-0.0210878204896467
0.169125564850087	0.151019758219271	0.0628971086323283	0.0448261645206274	-0.0180709441117009
0.232163032672515	0.163476735744309	0.0384154554853648	0.0167497636413375	-0.0216656918440273
0.406953939900317	0.445752083064804	0.568599561634985	0.489626821899926	-0.0789727397350592
0.337089331473337	0.358196735856909	0.415938471639318	0.418098466123037	0.00215999448371862
0.250150185334312	0.199478417194321	0.0625533002044267	0.0310214229025996	-0.0315318773018271
0.202830817776919	0.178027261095005	0.109845456484572	0.0652217965560877	-0.0446236599284843
0.284155006076386	0.299532479207951	0.177210891296207	0.150338900514311	-0.026871990781896
0.317637021015228	0.354274479867411	0.345891871856241	0.354911966733743	0.00902009487750177
0.33695001409723	0.366575275640367	0.195707554606502	0.174305914952309	-0.021401639654193
0.524896620694632	0.279973174923022	0.253626730777584	0.0590175351788638	-0.19460919559872
0.465287785152358	0.476790412838734	0.474044921078902	0.36172710143858	-0.112317819640322
0.18772525074897	0.0222149988452251	0.0657697600598868	0.000805473042592212	-0.0649642870172946
0.455446120388298	0.472474968032076	0.509885459818839	0.480750737902174	-0.0291347219166648
0.257420569318673	0.260255555104784	0.297651367200353	0.241961350526838	-0.0556900166735146
0.276023589325219	0.269608692389789	0.0833665178205201	0.0524326926933779	-0.0309338251271423
0.335142575849845	0.220037339712834	0.167094094551386	0.0562190636400316	-0.110875030911355
0.153367370637199	0.182445189264051	0.391032535200327	0.395240692039695	0.00420815683936859
0.289894739849803	0.289052936821267	0.365660757140382	0.293659260475591	-0.0720014966647916
0.459422156617499	0.464845809846475	0.43399152296117	0.41554525809074	-0.0184462648704293
0.250925461615483	0.227309265849697	0.274639844389712	0.172021998190915	-0.102617846198797
0.217632475534593	0.175857026047806	0.126798328864118	0.0713772892106624	-0.055421039653456
0.393190424082084	0.394855720093084	0.509900576968159	0.387697810736886	-0.122202766231274
0.312295425742977	0.321652053163206	0.278578059648626	0.246669519082688	-0.0319085405659381
0.187279851952955	0.201010510645161	0.248456006330683	0.247041089723813	-0.00141491660687074
0.386742593527444	0.405154820900645	0.559847042504585	0.455679224893305	-0.10416781761128
0.0903473957934924	0.077136467007861	0.0885795513186558	0.0538204741631718	-0.034759077155484
0.205651369541394	0.211508655967229	0.127633393982663	0.108262419371086	-0.019370974611577
0.518815002228753	0.579212740321005	0.466276548065556	0.383458105406926	-0.0828184426586302
0.520944929567821	0.507267328118378	0.314306475992547	0.231547434053596	-0.0827590419389505
0.181064506706852	0.162349548465365	0.293399133174725	0.181432470771117	-0.111966662403608
0.377270517090785	0.420012923909126	0.534857010667098	0.518223955190139	-0.0166330554769589
0.210292749899526	0.199196246242987	0.117306370504001	0.0766034163653187	-0.0407029541386818
0.352529762843326	0.338002508375691	0.275594616482134	0.217982733629305	-0.0576118828528293
0.327571675694138	0.349412427466011	0.533307636713373	0.471444820729335	-0.0618628159840373
0.233200568765292	0.155370959090704	0.133963699615823	0.0439428725253028	-0.0900208270905201
0.485015634603098	0.552309754797445	0.531239737279387	0.535056872782637	0.0038171355032498
0.116776186103075	0.0710577765453011	0.0211388264881319	0.00666684137529546	-0.0144719851128364
0.315935447005173	0.281871177901713	0.169484117342249	0.108508590490394	-0.0609755268518551
0.571964617797487	0.575422362160447	0.17944799226084	0.137798060174174	-0.041649932086666
0.38496430993838	0.374137092882503	0.158953400262828	0.130047011796525	-0.028906388466303
0.0730607544265514	0.0542509135406485	0.0332160383420865	0.0149155300668295	-0.0183005082752571
0.207809989275962	0.216851436183707	0.449024656498236	0.420601504065632	-0.0284231524326042
0.091711883034598	0.0612797543906043	0.0182531492605099	0.00751949952221906	-0.0107336497382909
0.265147435750628	0.284960407581429	0.142807577525689	0.119749388660605	-0.0230581888650838
0.150080250375363	0.133344005878616	0.0932652839737941	0.0628317320085712	-0.0304335519652229
0.385328710809806	0.42632311718809	0.44866046238431	0.452654522645562	0.00399406026125232
0.179726118098721	0.172132249131864	0.162659229382207	0.111149008753581	-0.0515102206286256
0.154283752601972	0.169918979887068	0.301226000223682	0.310308182788904	0.00908218256522286
0.347527665513773	0.328520064165471	0.440219990296655	0.31748453556838	-0.122735454728275
0.548151276506386	0.512737252305643	0.308077163963569	0.201575160716101	-0.106502003247469
0.201976700977572	0.170889423343393	0.0813037990993279	0.0425176204408279	-0.0387861786585
0.283978033479617	0.250519293474466	0.144720670169647	0.0912067689568412	-0.0535139012128055
0.443233367479082	0.440885499320761	0.105735092200915	0.0884003908698727	-0.0173347013310422
0.297562065011571	0.30736210305658	0.270657402677992	0.26218462938259	-0.00847277329540225
0.185649911898132	0.155874341799636	0.227488978116421	0.120438276271337	-0.107050701845084
0.0695383293671997	0.031362392472229	0.0108048581581946	0.00181880133790716	-0.00898605682028742
0.271008587196162	0.237851313156312	0.245710437804042	0.144339010521336	-0.101371427282706
0.178139051056255	0.20081048184529	0.0685863695880878	0.0712826440107594	0.00269627442267163
0.287081941805803	0.321993232348915	0.308405954994615	0.289483275338949	-0.0189226796556656
0.0723397597188497	0.0422404977278466	0.023930926219807	0.00724463094927259	-0.0166862952705344
0.450372737307182	0.436948046433742	0.112996484015042	0.0791030205140874	-0.0338934635009545
0.200560304435114	0.213047198504212	0.208301946091325	0.189937209464441	-0.0183647366268838
0.274266930291221	0.200248057067133	0.130747262068443	0.0601895610650077	-0.0705577010034349
0.209761718179386	0.168129863772751	0.13121607959066	0.0674735865207451	-0.0637424930699146
0.331020067452087	0.368020716843248	0.395759411872017	0.405170327730014	0.00941091585799653
0.57872235367151	0.665856790167004	0.441039868464249	0.442770785738617	0.00173091727436808
0.174876315279601	0.185425102056945	0.524687271221765	0.502115172190258	-0.0225720990315075
0.264554100176326	0.208868429379766	0.248026029735406	0.133282067155804	-0.114743962579603
0.25804725122551	0.231999204429278	0.157718632078669	0.108612517861021	-0.0491061142176481
