Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_meat_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_meat_C	Univariate_LR_delta_R2_meat_C
0.175034300157772	3.81617692630201	0.571209560234112	0.519085145683718	-0.0521244145503944
0.117666011173412	2.52470933621684	0.42516906810857	0.385839713455084	-0.0393293546534859
0.125048382621581	2.79279529258984	0.35237880607997	0.335577676442851	-0.0168011296371188
0.106715503944547	2.3677409148218	0.425698441135646	0.397107987738146	-0.0285904533974999
0.138187707704954	2.96839599633437	0.397591412206531	0.357396691798057	-0.0401947204084744
0.128140830032519	2.95598415172831	0.454171460582899	0.446509348974374	-0.00766211160852481
0.135931598197975	3.18521262636186	0.354980183376018	0.335041096834286	-0.0199390865417317
0.122370775704039	2.74678229679379	0.406622378557364	0.368849950894466	-0.0377724276628985
0.146993443770855	3.11565544949611	0.328044110477332	0.280585481441568	-0.0474586290357641
0.139618927193419	3.09233983838938	0.380093119231356	0.358267833216155	-0.0218252860152015
0.139779792097843	3.17503213918117	0.435779469451567	0.409620252406699	-0.0261592170448685
0.142483774341667	3.08620735197602	0.435490150024292	0.394129083678002	-0.0413610663462894
