Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gsecd_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gsecd_R	Univariate_LR_delta_R2_gsecd_R
0.503836443891332	0.366461804769086	0.349344634254206	0.365501385676913	0.0161567514227071
0.445307776366745	0.330537137133417	0.357470915775356	0.381903255075271	0.0244323392999146
0.50884391058068	0.363755928100919	0.523446213188807	0.54804333916181	0.0245971259730032
0.67850646384122	0.511398536223825	0.378321932931629	0.416290245110676	0.0379683121790474
0.334359137556116	0.234851062854169	0.360191090554627	0.348815275758931	-0.0113758147956958
0.472803191465967	0.335369269216436	0.441837458465318	0.452286060202856	0.0104486017375375
0.50236130566053	0.359343005064811	0.603832337228195	0.589575860958836	-0.0142564762693589
0.460086833679272	0.321856592925691	0.551333522374054	0.557760374495307	0.00642685212125216
0.391380053180398	0.283212547610014	0.428815700396346	0.444099744289822	0.0152840438934763
0.342679472505684	0.245495845358249	0.334598880793557	0.330818745296803	-0.00378013549675466
0.5275852124373	0.383251578308939	0.417158343587525	0.443882839197482	0.026724495609957
0.455251986664696	0.325123218211256	0.285588959479963	0.284733673038271	-0.000855286441691971
0.584060532421462	0.43969398687331	0.355745791257498	0.382796212858415	0.0270504216009172
0.389236929323781	0.278862711478404	0.420850774510451	0.438550190641547	0.0176994161310956
0.420039594786873	0.306672563745429	0.47948357380304	0.496152782746054	0.0166692089430136
0.488550608495617	0.360020614196009	0.466594559314174	0.479392395754673	0.0127978364404993
0.453982331995129	0.334839059901185	0.441314082723752	0.466480233894221	0.0251661511704687
0.462943053530376	0.340863261407167	0.328487144577526	0.349628944603714	0.021141800026188
0.567516528937125	0.411281161790897	0.406199501875677	0.427704502449043	0.0215050005733661
0.42945382695097	0.309086272773537	0.528035352090369	0.540721179010202	0.0126858269198321
0.714851037671424	0.515504693195181	0.453218623797789	0.481961144903917	0.0287425211061281
0.435837006556497	0.323131203195244	0.364510317224136	0.391026345232946	0.0265160280088105
0.582217382621851	0.408199522207436	0.495971217759493	0.43923210673809	-0.0567391110214033
0.468916651913795	0.343950213203306	0.516147330898754	0.544579357230533	0.0284320263317793
0.52092728559492	0.377930607972952	0.410231074621023	0.428911429274442	0.0186803546534182
0.583621869673265	0.413036661596866	0.406204166113235	0.418178625908941	0.0119744597957055
0.426030950138804	0.302190397086813	0.361963134362904	0.368047810167024	0.00608467580412009
0.54210649647442	0.395965069320563	0.526602714433551	0.547628713614017	0.0210259991804665
0.541082605889998	0.390824016652205	0.494019073613403	0.522626796048709	0.0286077224353057
0.596424577729177	0.420421218778106	0.430618977366973	0.42736052169645	-0.00325845567052291
0.369138984006783	0.25788988643262	0.462742872421341	0.460435201439534	-0.00230767098180634
0.361349041988196	0.248252654709213	0.433871380690419	0.419393687665016	-0.0144776930254025
