Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gurbn_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gurbn_R	Univariate_LR_delta_R2_gurbn_R
0.351867204073039	0.348810492411064	0.450060721510312	0.451247135932358	0.00118641442204553
0.350177316392279	0.346702175975559	0.434824192822063	0.4337841872379	-0.00104000558416339
0.325880836025038	0.323989495139871	0.338017219007897	0.340335066058755	0.00231784705085797
0.444942846341603	0.441814476966276	0.451063457198572	0.456242386849736	0.00517892965116373
0.561318566262861	0.562004851035016	0.250779108186766	0.257030178716696	0.00625107052993046
0.460417947270956	0.461112525829028	0.309845440806457	0.317456817077023	0.00761137627056596
0.466416839172759	0.461930907309351	0.501936915261092	0.504542319094826	0.00260540383373398
0.594392725443791	0.588567154886962	0.360451694878099	0.361312077982285	0.000860383104185847
0.474964885428798	0.470824978233098	0.511384714785302	0.515033652198887	0.00364893741358452
0.252597018573564	0.249336762514591	0.23934955409928	0.240063402715945	0.000713848616664653
0.332845163446271	0.328836721650169	0.33447287895164	0.335846881456937	0.00137400250529696
0.318213094294484	0.314192763942899	0.380316948633208	0.379808858706353	-0.00050808992685486
0.665747261161255	0.663174290589852	0.301270300522878	0.303605559633783	0.00233525911090543
0.518905312121643	0.514085921637515	0.413037890559007	0.414535938094831	0.00149804753582367
0.471787021027444	0.468839497481001	0.352537183396339	0.354056271827708	0.00151908843136889
0.62109093845652	0.615188724787838	0.485874194757773	0.489651951854187	0.00377775709641365
0.410680493209666	0.40748096962688	0.49996985678211	0.503335490311318	0.00336563352920799
0.351736985221575	0.347719584484844	0.41615676123426	0.418193065260267	0.00203630402600652
0.588650224433084	0.584124941644653	0.40004378258441	0.400334335500899	0.000290552916489606
0.350888388942988	0.347454633651722	0.456506986000489	0.455456500594547	-0.00105048540594188
0.433312529687321	0.42929406951251	0.284052004724085	0.284167805891626	0.000115801167541452
0.423826168077549	0.418427268856056	0.523475140669841	0.524057807674347	0.000582667004506709
0.428239929635934	0.425751182444569	0.328732394233296	0.331954058964597	0.00322166473130059
0.500146772976975	0.497295294700427	0.429210666852724	0.431753157043099	0.00254249019037472
0.651634233347073	0.645270718356115	0.45211883404547	0.452943344786394	0.000824510740923545
0.644342516467378	0.638225469047199	0.340280397013018	0.34297151456594	0.00269111755292156
0.502530735001021	0.497873028713719	0.56890431795177	0.569365330289448	0.00046101233767859
0.642630842870389	0.636424190827329	0.457962068267387	0.461507309189394	0.00354524092200714
0.324019224397644	0.320463976939151	0.302084651950397	0.302116689735914	0.0000320377855166365
0.408985406565671	0.406776043946313	0.225284320899599	0.227185752834421	0.00190143193482237
0.540189074527558	0.534143530806	0.504624544062526	0.502911770227161	-0.00171277383536572
0.336657235084319	0.333051346019822	0.395331051931343	0.395094021249693	-0.000237030681650041
0.363842226612701	0.360236129901822	0.431899548931339	0.433272865861016	0.00137331692967724
0.545245383032482	0.541656323434888	0.404255911754474	0.406769800232242	0.00251388847776751
0.49823590349385	0.496156545753586	0.342404543936873	0.345788877057558	0.00338433312068553
0.443321150216403	0.440999714121071	0.358837546205642	0.361531020776288	0.002693474570646
0.527603340938627	0.521489495776738	0.546241727093197	0.544694575363624	-0.00154715172957287
0.685445098282916	0.679176963996766	0.381693122669761	0.381707647312903	0.0000145246431419999
0.325308690770015	0.321904912192529	0.37046587440246	0.370160565694241	-0.000305308708218988
0.516801847427503	0.511665897615278	0.445395814052319	0.445748301664551	0.000352487612231944
0.386661214058591	0.38190581862385	0.46752590726536	0.466446331299446	-0.0010795759659139
0.455421963146905	0.450330419798151	0.546224476887524	0.545490946707203	-0.000733530180320296
0.383665978116819	0.379484095862101	0.428312449813235	0.428857818733334	0.000545368920098932
0.349915146397469	0.348009609198134	0.34137674248759	0.345582684772128	0.00420594228453869
0.524646515448694	0.52022688955792	0.416090065343385	0.417024417559392	0.000934352216006296
0.468403992794785	0.467732356754572	0.291271486924947	0.295537169847693	0.00426568292274587
0.587141819376981	0.583392470811788	0.364853087369694	0.369155357814104	0.00430227044440912
0.396129943710728	0.392857090658774	0.420986380746477	0.422317435017017	0.00133105427054026
0.429150738262446	0.4248077100138	0.514456945120884	0.514284669561495	-0.000172275559388702
0.49490923725286	0.489772994640197	0.465565953395903	0.465468077665429	-0.0000978757304738731
0.465402550350308	0.461345676073185	0.447800186660829	0.44908299327741	0.00128280661658103
0.448878120207949	0.446089499137949	0.309147572546129	0.310896812916462	0.00174924037033253
0.575175056634521	0.571288926010752	0.414371895461619	0.421863307380899	0.00749141191927938
0.434159119815058	0.43039891363062	0.558475656107446	0.558992285735943	0.0005166296284973
0.743755727572779	0.736280155698446	0.47063683176158	0.469968364619937	-0.000668467141643481
0.432356580238963	0.42972871898846	0.358843910490865	0.363579549527256	0.00473563903639124
0.343478241825631	0.340849067799964	0.388646455783105	0.389455867738111	0.000809411955006001
0.46085421918925	0.455739982397309	0.502927689765874	0.501839420338443	-0.00108826942743079
0.504104718336941	0.50156236938075	0.403390672644866	0.408192004775518	0.0048013321306522
0.599479783017274	0.593896340727759	0.420103817181873	0.422027472703735	0.00192365552186186
0.428105912512869	0.424896596399107	0.368299202745092	0.370454165858564	0.00215496311347235
0.514898208445728	0.510568872143224	0.507705127219556	0.508373010707352	0.000667883487796783
0.534437297350639	0.529214222902909	0.499386677621096	0.500281423510791	0.00089474588969457
0.570568615160648	0.565282730851294	0.423719119893866	0.424845464742194	0.00112634484832796
0.345805352692432	0.342182240562928	0.441720967174924	0.443723821997718	0.0020028548227945
0.361399174047081	0.356450275041626	0.466182437671874	0.46622555895247	0.0000431212805965253
