Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_meat_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_meat_R	Univariate_LR_delta_R2_meat_R
0.252822888747898	0.0131913735705525	0.368789023636137	0.376348630678739	0.00755960704260239
0.247473848662905	0.0124946561183588	0.421817038993794	0.417058129742424	-0.00475890925136996
0.380479470443741	0.0197099096518331	0.3391973633271	0.337636534839125	-0.00156082848797506
0.310712214180842	0.0159192840890664	0.354344415609404	0.349858565885701	-0.00448584972370297
0.298988015427191	0.0155309835967241	0.437976644060775	0.440747266389852	0.00277062232907671
0.267345390689427	0.0137106894532237	0.433198474638576	0.432375910311098	-0.000822564327477682
0.350741536185485	0.0182280758660287	0.505287945479096	0.510597892811792	0.00530994733269607
0.278111429007917	0.0144791685370143	0.382970644196461	0.387711876061114	0.00474123186465364
0.262087910305745	0.0136868009336568	0.576974486568237	0.58267975051166	0.00570526394342263
0.304124335413163	0.0159038833324707	0.470845210698148	0.476747316276468	0.00590210557832016
0.26692556817201	0.0138261228083672	0.380102217185966	0.380245786839951	0.000143569653985098
0.401660215394133	0.0208897607810751	0.315757146010503	0.327659342402299	0.0119021963917962
0.32588452605844	0.0168642694863322	0.359660377101355	0.365670729203687	0.00601035210233131
0.196294771657254	0.0103739479009637	0.300446294311194	0.311755425277385	0.011309130966191
0.249576724773144	0.0130233742170972	0.386564223855617	0.395456705002392	0.00889248114677471
0.322155378539188	0.0166164746624768	0.421784003702107	0.436130983528343	0.0143469798262367
0.272324153152448	0.0142119538521704	0.502102956467896	0.504465143932529	0.00236218746463313
0.252022463170609	0.0128873128180009	0.309953696399631	0.304549160185351	-0.00540453621428011
0.32573729859858	0.0169871159953203	0.362839078918357	0.365813723054923	0.00297464413656601
0.210480612320872	0.0111964701548007	0.455613870733381	0.449762756830745	-0.00585111390263576
0.270643460675934	0.0143865041382242	0.478181707981693	0.494747619373156	0.0165659113914627
0.267348415698836	0.014185286436432	0.173629556510744	0.187210630745115	0.0135810742343709
0.255279514501242	0.0118152606970992	0.363601861659133	0.321010390333871	-0.0425914713252615
0.269411190168636	0.0142233861810115	0.342087367039257	0.354731025555693	0.0126436585164367
0.295039506004624	0.0153492630117233	0.39423920330265	0.400389403865208	0.00615020056255866
0.36530824841802	0.0191275949083051	0.552368540710721	0.564508845186387	0.0121403044756659
0.285766371150613	0.0149408103150303	0.465120277436344	0.473183538443053	0.00806326100670879
0.29630158667067	0.0159200560221868	0.461432471914873	0.480186060641632	0.0187535887267586
0.281039256804562	0.0144237316581873	0.324370172155565	0.320033649291703	-0.00433652286386171
0.290134066952977	0.0153064869415152	0.424344059236217	0.430515467782559	0.00617140854634241
