Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_lake_river_reservoir_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_lake_river_reservoir_C	Univariate_LR_delta_R2_lake_river_reservoir_C
0.115175501740913	0.119307541532223	0.438280052686114	0.441443331449235	0.00316327876312122
0.117677233389475	0.121539863166196	0.404352475520988	0.407653883222358	0.00330140770136961
0.0871678636773959	0.0910243003702916	0.256518043789323	0.262248852321037	0.00573080853171382
0.132578063690766	0.136091284833571	0.393876286843974	0.392425278126455	-0.00145100871751963
0.148361908571459	0.153192087574599	0.442696501892419	0.442714184798764	1.76829063444073e-05
0.133059345339793	0.13554717407864	0.381137641209691	0.377195441352719	-0.00394219985697225
0.115280887922619	0.119364209839703	0.351437997110314	0.353295504917848	0.00185750780753424
0.183696425724865	0.186045988883994	0.499796538519041	0.4943206687655	-0.00547586975354103
0.16586862579374	0.168504211716622	0.430358054294178	0.424819334998905	-0.00553871929527294
0.113283955565216	0.117237605918448	0.410592867716501	0.413443987198134	0.00285111948163336
0.15224562042628	0.153894279089768	0.345274607851177	0.338717573516551	-0.00655703433462568
0.137794486054924	0.142714622917173	0.352482759955608	0.357138826509741	0.00465606655413359
0.123095216636265	0.125604592016628	0.331659504291989	0.328327301840654	-0.00333220245133525
0.133637220100116	0.137035895104473	0.332481498990924	0.329538881039821	-0.00294261795110384
0.122242128033875	0.125406551893956	0.318689215192691	0.321295896673533	0.00260668148084131
0.120496163244956	0.124995314786377	0.335753214759489	0.34005745765923	0.00430424289974146
0.13722257444532	0.140350298882618	0.452798218821597	0.444771810508919	-0.00802640831267831
0.178711881713771	0.18506822758384	0.475542436232579	0.481697382301917	0.00615494606933809
0.123322246070839	0.129214651165273	0.346661925621143	0.35687688023734	0.0102149546161972
0.124279681786005	0.131789813738933	0.406775454353056	0.416053116354369	0.00927766200131269
0.135830654159284	0.140036144060676	0.425985651287653	0.420486570045672	-0.00549908124198084
0.131345193517456	0.134950908930136	0.52595737351059	0.526142602540279	0.000185229029688538
0.112318909188853	0.116124694776493	0.330360925357459	0.328542878640275	-0.00181804671718389
0.121992474558882	0.126464412783488	0.381669225304199	0.386534482771432	0.00486525746723354
0.138838712084905	0.142094689525407	0.397113191528455	0.396069368962478	-0.00104382256597757
0.13149849526972	0.135871693532133	0.33125081696619	0.334775483789385	0.00352466682319585
0.110580113107625	0.113437374492762	0.327437118781315	0.322899741994866	-0.00453737678644922
0.125707223790639	0.128509819430906	0.410386671888949	0.409733939817641	-0.000652732071308837
0.139297485914638	0.143753593664927	0.442613717073891	0.444402965551777	0.00178924847788592
0.128207177271483	0.132097912638173	0.386081536053489	0.387663813777587	0.00158227772409886
0.138352393681899	0.141883131223887	0.437551084124623	0.440212209918337	0.00266112579371364
0.156306206832949	0.161483072646309	0.496619678050381	0.496795459004488	0.000175780954106697
0.152830980422082	0.156843388768804	0.493925520665032	0.49458026248389	0.000654741818858551
0.117340594295432	0.120869151993692	0.413595109744601	0.414779587512242	0.00118447776764136
0.134922878221597	0.139312859190012	0.408494849188798	0.410735769268463	0.00224092007966448
0.11333203008771	0.116091013822451	0.42794490438022	0.423619674989716	-0.00432522939050423
0.133849213473766	0.138853855764577	0.372434416577617	0.374062723447596	0.00162830686997939
0.129178672334723	0.134468545184024	0.4537475173009	0.460039477590242	0.00629196028934204
0.130917784590757	0.135540246305137	0.338579693797105	0.342352545048169	0.0037728512510643
0.126325944070198	0.130632828414133	0.409724282244662	0.413188529099679	0.00346424685501662
0.14417257915046	0.149350898166327	0.332801844040762	0.334068498516358	0.00126665447559521
0.139695654442077	0.142282031085413	0.375935626385541	0.371153253016321	-0.00478237336922016
0.136832968951474	0.141951038144469	0.410132866658084	0.409749607085991	-0.000383259572093175
0.142736534443259	0.145034719617094	0.438231626330301	0.432511080633916	-0.00572054569638564
