Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gcrop_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gcrop_R	Univariate_LR_delta_R2_gcrop_R
0.459422156617499	0.339570743382245	0.43399152296117	0.332375420185224	-0.101616102775946
0.250925461615483	0.188403109684356	0.274639844389712	0.228095322103301	-0.0465445222864117
0.218539362889769	0.167365040803275	0.11329977928515	0.100105072810531	-0.0131947064746193
0.379183007871704	0.326541234790705	0.45503270320628	0.415729316383328	-0.0393033868229526
0.312295425742977	0.265382408002352	0.278578059648626	0.257934500068046	-0.02064355958058
0.187279851952955	0.143938781605076	0.248456006330683	0.220005129194217	-0.0284508771364658
0.386742593527444	0.309731895288407	0.559847042504585	0.477500045051755	-0.0823469974528304
0.0816354334142884	0.054986062510298	0.0372522299117817	0.0242196385632496	-0.0130325913485321
0.205162809255206	0.175924373797094	0.127003939374187	0.127705569096039	0.000701629721852226
0.534877697540481	0.48293974276274	0.475234948018741	0.444889630207459	-0.0303453178112814
0.524443344329959	0.431495100884134	0.315890628503158	0.31502180154184	-0.000868826961318125
0.182624165442694	0.160038757871649	0.293236689272095	0.270581593610123	-0.0226550956619726
0.46536389790376	0.40262643347115	0.704730259953136	0.62293874825752	-0.0817915116956164
0.21080898835795	0.164661947532478	0.117591289382853	0.0981438513288875	-0.0194474380539651
0.351155648161095	0.265383388641349	0.286401072327671	0.246062723535277	-0.0403383487923936
0.327571675694138	0.273252683658091	0.533307636713373	0.5055362131833	-0.0277714235300722
0.233200568765292	0.174993805739504	0.133963699615823	0.104694124921805	-0.0292695746940176
0.482422767048615	0.396098160786966	0.534947914747182	0.504955407596745	-0.0299925071504362
0.116453351562414	0.0750981596729438	0.0207045032528459	0.0123183344348865	-0.00838616881795944
0.315935447005173	0.231746589912653	0.169484117342249	0.136036044059357	-0.0334480732828916
0.512148254079097	0.406220895529634	0.117654359147752	0.0929221524669113	-0.0247322066808403
0.38496430993838	0.308396229948219	0.158953400262828	0.150709434544416	-0.00824396571841271
0.0745262257121674	0.0491104731664258	0.0336399952140643	0.0203985496642063	-0.013241445549858
0.208847155635344	0.163055795013067	0.450123714677371	0.409845419959933	-0.0402782947174381
0.091711883034598	0.0684242177249636	0.0182531492605099	0.0143159607488174	-0.00393718851169255
0.266412811878833	0.206157206601311	0.148019450137879	0.124859131935185	-0.0231603182026944
0.150080250375363	0.112016196189881	0.0932652839737941	0.0769826782050058	-0.0162826057687883
0.797757940743428	0.625846635669933	0.585990322100777	0.498879840676482	-0.0871104814242954
0.179726118098721	0.143664110573515	0.162659229382207	0.130042583811072	-0.0326166455711353
0.139250232655665	0.104782838860356	0.129568073407926	0.110430532374099	-0.019137541033827
0.349366857097869	0.267221624447828	0.43853509312949	0.337444191922431	-0.10109090120706
0.548151276506386	0.460052385100088	0.308077163963569	0.28029260101877	-0.0277845629447989
0.205476477101373	0.158293963422588	0.0815720134127531	0.0651444740131892	-0.0164275393995639
0.284496549234635	0.212872479075694	0.144164848573463	0.112723868801252	-0.0314409797722113
0.444600130039371	0.353372914905456	0.105055517649688	0.0922878619854608	-0.0127676556642271
0.297562065011571	0.233939163377853	0.270657402677992	0.243325790448772	-0.0273316122292196
0.185649911898132	0.153934385680507	0.227488978116421	0.223248195434125	-0.00424078268229577
0.0695383293671997	0.0469524589347666	0.0108048581581946	0.00763837498207955	-0.00316648317611502
0.272103874215064	0.208899682006847	0.245951519491312	0.201506893573963	-0.0444446259173487
0.179020812311324	0.12567831557845	0.0687441199386095	0.0497191771936399	-0.0190249427449696
0.292483304093323	0.241528568596289	0.310364118465681	0.265559933255996	-0.0448041852096853
0.0723397597188497	0.0500607935245126	0.023930926219807	0.015876446322899	-0.00805447989690802
0.452441005660505	0.358143226256058	0.11312837263029	0.0941936047212593	-0.0189347679090309
0.200560304435114	0.187764328559148	0.208301946091325	0.22439241767624	0.0160904715849156
0.256869819384707	0.200925935676924	0.11461938815483	0.0899965501516076	-0.024622838003222
0.207897321498185	0.153785986101083	0.13102481403694	0.104066425048531	-0.0269583889884092
0.33624397018646	0.273391061175716	0.401306824480411	0.360284308672652	-0.041022515807759
0.589060614184412	0.485974066370335	0.448338841216864	0.393858152437401	-0.0544806887794632
0.146729605269791	0.10326268346879	0.0438009509916143	0.0293913186850405	-0.0144096323065738
0.291677921082665	0.211662287781492	0.217103056643822	0.164717903996882	-0.0523851526469399
0.257026795131185	0.189064438891998	0.155204793592837	0.120535516741239	-0.0346692768515973
