Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gurbn_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gurbn_R	Univariate_LR_delta_R2_gurbn_R
0.091711883034598	0.0897772339803503	0.0182531492605099	0.0177026804069312	-0.000550468853578776
0.265147435750628	0.258862424398319	0.142807577525689	0.140760938552393	-0.00204663897329638
0.150080250375363	0.148060868664092	0.0932652839737941	0.0917764676851064	-0.00148881628868767
0.385328710809806	0.379807123871958	0.44866046238431	0.445672625185143	-0.00298783719916684
0.179726118098721	0.17878925527413	0.162659229382207	0.162357261722623	-0.000301967659583707
0.154283752601972	0.151285138288015	0.301226000223682	0.297921513363968	-0.00330448685971385
0.347527665513773	0.342175644028747	0.440219990296655	0.436362112936473	-0.00385787736018245
0.548151276506386	0.542618881310146	0.308077163963569	0.30785120472771	-0.000225959235858997
0.201976700977572	0.197784263601513	0.0813037990993279	0.0805690993568738	-0.000734699742454104
0.283978033479617	0.282626049997686	0.144720670169647	0.145326443481552	0.000605773311905256
0.443233367479082	0.435908254233724	0.105735092200915	0.104716152285986	-0.00101893991492863
0.297562065011571	0.293045577685071	0.270657402677992	0.266603406747059	-0.0040539959309327
0.199590168620423	0.196512638199266	0.24769721728419	0.244150792866085	-0.00354642441810543
0.0695383293671997	0.0685934506727298	0.0108048581581946	0.0107586405721843	-0.0000462175860102693
0.271008587196162	0.268654439264006	0.245710437804042	0.247741580770872	0.0020311429668298
0.178139051056255	0.174360527389962	0.0685863695880878	0.0673454092294365	-0.00124096035865127
0.287081941805803	0.281676708381847	0.308405954994615	0.304194494520842	-0.00421146047377219
0.0723397597188497	0.0708849369899688	0.023930926219807	0.023403946301837	-0.000526979917970058
0.450372737307182	0.445974066982119	0.112996484015042	0.113071312350795	0.0000748283357529661
0.200560304435114	0.199277510937481	0.208301946091325	0.207081967942235	-0.00121997814909003
0.277553388520314	0.274855798267662	0.2741511605425	0.272693293067441	-0.00145786747505916
0.209761718179386	0.209230092567881	0.13121607959066	0.131648804164227	0.000432724573567272
0.331020067452087	0.324907245948859	0.395759411872017	0.390164237129269	-0.00559517474274812
0.57872235367151	0.572641130822242	0.441039868464249	0.443320535786292	0.00228066732204291
0.174876315279601	0.173647368396071	0.524687271221765	0.524972960290871	0.000285689069105866
0.264554100176326	0.26371552712166	0.248026029735406	0.248864500728361	0.000838470992954699
0.25804725122551	0.257214945598805	0.157718632078669	0.159534109021574	0.00181547694290501
