Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gsecd_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gsecd_C	Univariate_LR_delta_R2_gsecd_C
0.164516550807871	0.243159465792053	0.398229545449678	0.392062489111562	-0.00616705633811598
0.128529485068277	0.196012791003058	0.308367486609988	0.325024946696012	0.0166574600860238
0.116678355444994	0.178134609631764	0.24522814058283	0.26296778623382	0.0177396456509904
0.138825719796921	0.205614624375222	0.389492704390551	0.395254114201336	0.00576140981078543
0.147276902921486	0.214486137907202	0.431945154610262	0.411155167958914	-0.0207899866513473
0.130123660943006	0.19395913152645	0.377802715056061	0.365594936625355	-0.0122077784307058
0.128381053985146	0.183169576665816	0.418256084433854	0.410729145898503	-0.00752693853535119
0.129341129764886	0.186551612118366	0.443109278248909	0.446003437563194	0.00289415931428544
0.140733327238492	0.210441736827188	0.556004129907417	0.532054897594596	-0.0239492323128214
0.129607834256173	0.190678963248792	0.409368574888041	0.40554363687882	-0.0038249380092209
0.137703504654396	0.197224884134273	0.410167750547781	0.399986827432603	-0.0101809231151783
0.104801394527245	0.152718189909912	0.287285254424253	0.272489205658913	-0.0147960487653405
0.167174317588601	0.235123161031553	0.341025919299594	0.340942213458474	-8.37058411198854e-05
0.12730027966483	0.194440906529884	0.334713137238643	0.356732741151222	0.0220196039125787
0.1081132237092	0.159834993610752	0.340713748996775	0.344854755369669	0.00414100637289461
0.109772319157903	0.162702541707687	0.344956972434441	0.35105428880609	0.0060973163716489
0.10200738123783	0.14366980430742	0.303232283563617	0.278959498865652	-0.0242727846979652
0.115063078355839	0.174412265957621	0.325618866620299	0.362166129051547	0.0365472624312485
0.16098771583314	0.236668066225286	0.3925870828435	0.406398053831775	0.0138109709882751
0.168508375632228	0.246318230547411	0.369860938295555	0.37994869816844	0.0100877598728858
0.115524921683664	0.169729984039271	0.283221313477317	0.278631850078707	-0.0045894633986106
0.113222392683958	0.163389195711374	0.363338257183709	0.350699576785635	-0.0126386803980739
0.160074317167777	0.232862810863381	0.446458916200413	0.443801085021023	-0.00265783117938978
0.134538909177353	0.206640614275387	0.398434881653583	0.408009610563305	0.00957472890972283
0.154685758255744	0.230875017004701	0.407572357341492	0.408991642138977	0.00141928479748482
0.131499871809474	0.19858058541465	0.350865285964987	0.352156757673039	0.00129147170805194
0.179245833509231	0.261487028705517	0.523698251731677	0.530147539888937	0.00644928815726009
0.1416152926257	0.206566247677442	0.408746925156795	0.408045702564472	-0.000701222592322248
0.115175501740913	0.174325667924405	0.438280052686114	0.426396616858585	-0.0118834358275281
0.117677233389475	0.173580083199338	0.404352475520988	0.404185742321106	-0.000166733199881974
0.0871678636773959	0.124512829233641	0.256518043789323	0.22968957291287	-0.0268284708764528
0.132578063690766	0.18366485849502	0.393876286843974	0.378246821594308	-0.0156294652496658
0.148361908571459	0.220483023844845	0.442696501892419	0.435611824933943	-0.0070846769584762
0.133059345339793	0.196265232577627	0.381137641209691	0.376796628566305	-0.0043410126433866
0.115280887922619	0.168554391752868	0.351437997110314	0.34801000695271	-0.00342799015760409
0.183696425724865	0.267272868736956	0.499796538519041	0.496319476449115	-0.0034770620699261
0.16586862579374	0.243295460692253	0.430358054294178	0.437856925422081	0.00749887112790348
0.113283955565216	0.162523763168919	0.410592867716501	0.389011824093147	-0.0215810436233539
0.15224562042628	0.225414100407122	0.345274607851177	0.324196246629233	-0.0210783612219439
0.137794486054924	0.203082589474754	0.352482759955608	0.348381152688383	-0.00410160726722469
0.123095216636265	0.174680856328374	0.331659504291989	0.308152506914651	-0.0235069973773383
0.133637220100116	0.197257356939945	0.332481498990924	0.323537565951686	-0.00894393303923885
0.122242128033875	0.176742494088201	0.318689215192691	0.306022576817932	-0.012666638374759
0.120496163244956	0.168445980380213	0.335753214759489	0.294535316241924	-0.0412178985175644
0.13722257444532	0.191873838508445	0.452798218821597	0.44905251435482	-0.00374570446677719
0.178711881713771	0.260218871077733	0.475542436232579	0.467193714020629	-0.00834872221194954
0.123322246070839	0.180170920783672	0.346661925621143	0.354982771692363	0.00832084607122041
0.124279681786005	0.184375737345609	0.406775454353056	0.406452539777762	-0.000322914575293987
0.135830654159284	0.19305941588879	0.425985651287653	0.397536658243742	-0.028448993043911
0.131345193517456	0.195720892096167	0.52595737351059	0.507666493661558	-0.0182908798490321
0.112318909188853	0.169483448145446	0.330360925357459	0.330787374266461	0.000426448909002064
0.121992474558882	0.173444162800271	0.381669225304199	0.365526357110689	-0.0161428681935096
0.138838712084905	0.205873284036138	0.397113191528455	0.395692258204071	-0.00142093332438381
0.13149849526972	0.186907143669632	0.33125081696619	0.310956156742324	-0.0202946602238659
0.110580113107625	0.159064870337501	0.327437118781315	0.302830315932278	-0.0246068028490372
0.125707223790639	0.183676449235919	0.410386671888949	0.391812251079358	-0.0185744208095918
0.139297485914638	0.212918295320114	0.442613717073891	0.459359425192959	0.0167457081190676
0.128207177271483	0.186283122008803	0.386081536053489	0.377535298053077	-0.00854623800041193
0.138352393681899	0.204125229725885	0.437551084124623	0.440074017251101	0.0025229331264775
0.156306206832949	0.229616274540305	0.496619678050381	0.486750039577156	-0.00986963847322536
0.152830980422082	0.221619123258548	0.493925520665032	0.480092571073614	-0.0138329495914177
0.117340594295432	0.17579585554408	0.413595109744601	0.402537998228835	-0.0110571115157664
0.134922878221597	0.196715849075188	0.408494849188798	0.405159008091548	-0.00333584109725071
0.11333203008771	0.163772741846003	0.42794490438022	0.393250985570387	-0.0346939188098335
0.133849213473766	0.195180065400898	0.372434416577617	0.342927866716688	-0.0295065498609295
0.129178672334723	0.200372924712581	0.4537475173009	0.454674723901134	0.000927206600233821
0.130917784590757	0.195003226761039	0.338579693797105	0.339213621989972	0.000633928192866451
0.126325944070198	0.180955036701727	0.409724282244662	0.392999672119434	-0.0167246101252285
0.14417257915046	0.21223693564975	0.332801844040762	0.332087326589726	-0.000714517451036345
0.139695654442077	0.199908120786541	0.375935626385541	0.359158954792961	-0.0167766715925807
0.136832968951474	0.202375876793552	0.410132866658084	0.410375024103182	0.00024215744509859
0.142736534443259	0.209054181755988	0.438231626330301	0.41936076451591	-0.0188708618143912
