Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Shrubs_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Shrubs_C	Univariate_LR_delta_R2_Shrubs_C
0.638426167714997	0.751210899136607	0.464959786668546	0.473750798892333	0.00879101222378764
0.513830948050231	0.570166579073522	0.544148933071556	0.411156610866781	-0.132992322204775
0.421179212400409	0.457664900955053	0.234546411804383	0.194919993638191	-0.0396264181661918
0.539746120624576	0.578749557333987	0.503260395367419	0.375860376230478	-0.127400019136942
0.34639660261548	0.364672596002657	0.387718135533337	0.294823159120272	-0.092894976413065
0.359748207175915	0.399229650100833	0.422808190547482	0.350051404177922	-0.0727567863695598
0.529668199950621	0.539391555807331	0.393083571618718	0.29319916692913	-0.0998844046895876
0.503836443891332	0.547753364849011	0.349344634254206	0.265429548470566	-0.0839150857836403
0.445307776366745	0.437720747448376	0.357470915775356	0.263460128772671	-0.0940107870026856
0.50884391058068	0.535630788230908	0.523446213188807	0.37123666676966	-0.152209546419147
0.67850646384122	0.669338128464596	0.378321932931629	0.267111825318039	-0.11121010761359
0.334359137556116	0.365560017011178	0.360191090554627	0.313830852416923	-0.0463602381377036
0.472803191465967	0.495679722548488	0.441837458465318	0.349769464402488	-0.0920679940628303
0.50236130566053	0.567992285437407	0.603832337228195	0.510354260515988	-0.0934780767122073
0.460086833679272	0.514280189518744	0.551333522374054	0.430900946461076	-0.120432575912979
0.391380053180398	0.389332141154032	0.428815700396346	0.341242984950065	-0.0875727154462814
0.342679472505684	0.344889333226784	0.334598880793557	0.243718586022016	-0.0908802947715414
0.5275852124373	0.508668246453016	0.417158343587525	0.273864095350313	-0.143294248237212
0.455251986664696	0.537219360473846	0.285588959479963	0.287881642677001	0.00229268319703763
0.584060532421462	0.651778423554212	0.355745791257498	0.335350089035883	-0.0203957022216152
0.389236929323781	0.413760208545293	0.420850774510451	0.340823178983094	-0.0800275955273573
0.420039594786873	0.460145157190257	0.47948357380304	0.390455783490799	-0.0890277903122416
0.488550608495617	0.540955531309215	0.466594559314174	0.404982094752902	-0.0616124645612716
0.453982331995129	0.502959838694546	0.441314082723752	0.392616516470842	-0.0486975662529097
0.462943053530376	0.499656357947208	0.328487144577526	0.272892345013684	-0.0555947995638421
0.567516528937125	0.632979558796047	0.406199501875677	0.334449760289441	-0.0717497415862358
0.42945382695097	0.494960316180578	0.528035352090369	0.418801212537953	-0.109234139552416
0.714851037671424	0.715480674480259	0.453218623797789	0.297405290935006	-0.155813332862783
0.435837006556497	0.466995405435749	0.364510317224136	0.313815861942608	-0.0506944552815281
0.582217382621851	0.65242893030024	0.495971217759493	0.520661593393101	0.0246903756336079
0.468916651913795	0.50909820143256	0.516147330898754	0.375213954707495	-0.140933376191259
0.52092728559492	0.531045440308613	0.410231074621023	0.303959417396228	-0.106271657224796
0.583621869673265	0.603170343162829	0.406204166113235	0.261157948062506	-0.145046218050729
0.426030950138804	0.428975855095744	0.361963134362904	0.270351972043428	-0.0916111623194762
0.54210649647442	0.624765525394476	0.526602714433551	0.438016485666404	-0.0885862287671472
0.541082605889998	0.563179767617309	0.494019073613403	0.355233365000895	-0.138785708612508
0.596424577729177	0.614981062434985	0.430618977366973	0.308210163276138	-0.122408814090835
0.369138984006783	0.438215375984712	0.462742872421341	0.400528005718023	-0.0622148667033176
0.361349041988196	0.410828508413753	0.433871380690419	0.363322208930752	-0.0705491717596669
