Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_flood_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_flood_veg_C	Univariate_LR_delta_R2_flood_veg_C
0.349076385844539	0.356561109588663	0.328629981761808	0.328719216909005	8.92351471977193e-05
0.352169866054658	0.360365228942425	0.423838106044178	0.432207856002827	0.00836974995864875
0.637857495274072	0.643876559200243	0.306167313362339	0.300457823938595	-0.00570948942374483
0.518247310515415	0.544123304758522	0.408857281480034	0.416564380630985	0.00770709915095102
0.458480056801202	0.459938809858519	0.344433985112679	0.329835592618266	-0.0145983924944129
0.595715418574304	0.61897368553275	0.466525849208692	0.455838615497354	-0.0106872337113377
0.425908958064217	0.429229430653793	0.492623525085882	0.488864767742449	-0.00375875734343362
0.365895239883394	0.373789691124318	0.436113431006194	0.442095719577677	0.0059822885714827
0.523599875767326	0.537760718761644	0.371771529138599	0.377723654172894	0.00595212503429471
0.592195918894034	0.616178672555684	0.48605633152856	0.469111607886189	-0.016944723642371
0.433339764031122	0.438392234945377	0.295232197681011	0.293527483024416	-0.00170471465659539
0.41790951774112	0.428986771209032	0.528077663948426	0.527757595328385	-0.000320068620040859
0.425658940868453	0.437256101209008	0.32385053316737	0.323996165791439	0.000145632624068526
0.5183700882234	0.526299889644514	0.443814065198077	0.427048569593956	-0.0167654956041208
0.614880193416137	0.63841784856051	0.431971863847771	0.432500697862459	0.000528834014687729
0.624781515668878	0.640501734972444	0.328097817182146	0.3239721147241	-0.00412570245804605
0.492453529719684	0.50104533902812	0.544958969249247	0.541854344698924	-0.00310462455032223
0.638426167714997	0.633123859812652	0.464959786668546	0.433456865603481	-0.0315029210650648
0.513830948050231	0.524938837163888	0.544148933071556	0.55496605610119	0.0108171230296338
0.421179212400409	0.423970478966082	0.234546411804383	0.230514666395005	-0.00403174540937784
0.539746120624576	0.545448315697163	0.503260395367419	0.488668570742886	-0.0145918246245338
0.34639660261548	0.344835809142371	0.387718135533337	0.37687110578981	-0.0108470297435272
0.359748207175915	0.36892679337689	0.422808190547482	0.422327692041549	-0.000480498505933458
0.529668199950621	0.548299273935351	0.393083571618718	0.400187292751997	0.00710372113327934
0.503836443891332	0.5214588600915	0.349344634254206	0.351746852368303	0.00240221811409674
0.445307776366745	0.46098824091587	0.357470915775356	0.368653828700463	0.0111829129251069
0.50884391058068	0.514075539278695	0.523446213188807	0.502144366013654	-0.0213018471751532
0.67850646384122	0.688069683704295	0.378321932931629	0.36964423540603	-0.00867769752559927
0.334359137556116	0.342714824704232	0.360191090554627	0.36539162188148	0.005200531326853
0.472803191465967	0.474639792183324	0.441837458465318	0.421636094368066	-0.020201364097252
0.50236130566053	0.505475733802088	0.603832337228195	0.597354437198965	-0.00647790002922988
0.460086833679272	0.46889356563685	0.551333522374054	0.551668214605928	0.000334692231873213
0.391380053180398	0.398881950963703	0.428815700396346	0.42751740988808	-0.00129829050826608
0.342679472505684	0.347428983878811	0.334598880793557	0.331432946267289	-0.00316593452626845
0.5275852124373	0.534948172205824	0.417158343587525	0.405150146446597	-0.0120081971409277
0.455251986664696	0.466830056400133	0.285588959479963	0.28495155416645	-0.000637405313513251
0.584060532421462	0.578351956504608	0.355745791257498	0.334191343556057	-0.0215544477014411
0.389236929323781	0.399686092885199	0.420850774510451	0.427270139652811	0.00641936514236002
0.420039594786873	0.426537869369555	0.47948357380304	0.479418950801494	-6.46230015460825e-05
0.488550608495617	0.49457641344064	0.466594559314174	0.454590521081751	-0.0120040382324232
0.453982331995129	0.468594671518958	0.441314082723752	0.448191705941087	0.00687762321733482
0.462943053530376	0.474330403968645	0.328487144577526	0.323951077470784	-0.00453606710674209
0.567516528937125	0.581208287199266	0.406199501875677	0.411736524857365	0.00553702298168818
0.42945382695097	0.441317640935888	0.528035352090369	0.533605373529346	0.00557002143897634
0.714851037671424	0.724237386921546	0.453218623797789	0.452690484161296	-0.000528139636492286
0.435837006556497	0.439627289854446	0.364510317224136	0.360806952461832	-0.00370336476230382
0.582217382621851	0.597782431192882	0.495971217759493	0.467678444144756	-0.028292773614737
0.468916651913795	0.474297256382904	0.516147330898754	0.502388682968532	-0.0137586479302214
0.52092728559492	0.534286246636717	0.410231074621023	0.413747704224612	0.00351662960358895
0.583621869673265	0.597691113686553	0.406204166113235	0.412381157480756	0.0061769913675212
0.426030950138804	0.44157933242469	0.361963134362904	0.369309519211787	0.00734638484888295
0.54210649647442	0.558086606054411	0.526602714433551	0.501703976592879	-0.0248987378406714
0.541082605889998	0.55092815959516	0.494019073613403	0.484260744627963	-0.00975832898544021
0.596424577729177	0.618975221073556	0.430618977366973	0.4372374215717	0.00661844420472679
0.369138984006783	0.375093216270737	0.462742872421341	0.456085790434381	-0.00665708198695908
0.361349041988196	0.369511124130308	0.433871380690419	0.433620760473165	-0.000250620217254027
