Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gurbn_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gurbn_C	Univariate_LR_delta_R2_gurbn_C
0.524896620694632	0.554095791936896	0.253626730777584	0.257816672568954	0.00418994179137078
0.47236054689017	0.490425356251337	0.471043963700595	0.47549907273885	0.00445510903825491
0.18772525074897	0.196533538638908	0.0657697600598868	0.0672059779912143	0.0014362179313275
0.574142153865466	0.589751705461517	0.515919150649204	0.508730920317417	-0.00718823033178706
0.257420569318673	0.269109540635446	0.297651367200353	0.303439127632145	0.00578776043179202
0.238379672564856	0.24753620861767	0.0545208451450963	0.0542879643026946	-0.000232880842401695
0.335142575849845	0.359213429422222	0.167094094551386	0.175121350597049	0.00802725604566243
0.153367370637199	0.161934237180668	0.391032535200327	0.394572173300116	0.00353963809978941
0.289894739849803	0.307252290122935	0.365660757140382	0.377427848703416	0.0117670915630335
0.459422156617499	0.479229665848949	0.43399152296117	0.435131001323433	0.00113947836226336
0.253276962894819	0.26195442127545	0.274697725823321	0.279440335127439	0.00474260930411768
0.217632475534593	0.226289921443399	0.126798328864118	0.12706510301783	0.000266774153711957
0.393190424082084	0.409706796387032	0.509900576968159	0.520912388144342	0.0110118111761827
0.312295425742977	0.330474451584512	0.278578059648626	0.280945673089261	0.00236761344063541
0.187279851952955	0.197905346322921	0.248456006330683	0.257074886722426	0.00861888039174247
0.39512317490518	0.407946966964137	0.577863387611918	0.571333137168643	-0.00653025044327527
0.0903473957934924	0.0933660538499407	0.0885795513186558	0.0887821839886722	0.000202632670016412
0.205651369541394	0.21838424121213	0.127633393982663	0.130560640003125	0.00292724602046249
0.518815002228753	0.537858314404598	0.466276548065556	0.469169235460069	0.00289268739451287
0.520944929567821	0.546905089284692	0.314306475992547	0.320511657500643	0.0062051815080964
0.181064506706852	0.190884676316718	0.293399133174725	0.295385544634859	0.00198641146013401
0.377270517090785	0.390248739562353	0.534857010667098	0.525776958194363	-0.00908005247273447
0.210292749899526	0.2215503428789	0.117306370504001	0.120894864277581	0.00358849377358052
0.352529762843326	0.36707279700677	0.275594616482134	0.282247896966368	0.00665328048423341
0.327571675694138	0.337828763696053	0.533307636713373	0.538403116751693	0.00509548003832039
0.233200568765292	0.24215911532636	0.133963699615823	0.136442317357433	0.0024786177416101
0.480756374705909	0.502437501068408	0.53374682355326	0.540510729396941	0.00676390584368081
0.116776186103075	0.124000353476624	0.0211388264881319	0.0225148905458017	0.00137606405766978
0.315935447005173	0.332961968024234	0.169484117342249	0.17448645092074	0.00500233357849092
0.571964617797487	0.60630762999876	0.17944799226084	0.184680809897988	0.00523281763714795
0.38496430993838	0.408779736426292	0.158953400262828	0.168614135331091	0.00966073506826221
0.0730607544265514	0.0772466691202455	0.0332160383420865	0.0343503250681474	0.00113428672606088
0.207809989275962	0.216359205300407	0.449024656498236	0.455131605972896	0.00610694947465923
0.091711883034598	0.0965085644532725	0.0182531492605099	0.0188649737154246	0.000611824454914669
0.265147435750628	0.278756745846039	0.142807577525689	0.147113931630465	0.00430635410477562
0.150080250375363	0.159405668397423	0.0932652839737941	0.098264730318481	0.00499944634468689
0.385328710809806	0.400305196241801	0.44866046238431	0.459017264532815	0.0103568021485049
0.179726118098721	0.191032240103492	0.162659229382207	0.166238696433923	0.00357946705171611
0.154283752601972	0.162485932055873	0.301226000223682	0.307077990528725	0.00585199030504369
0.347527665513773	0.36137434801174	0.440219990296655	0.443973194954935	0.00375320465827972
0.548151276506386	0.582028656604776	0.308077163963569	0.317386583638638	0.0093094196750686
0.201976700977572	0.212800905649945	0.0813037990993279	0.0836396495703095	0.00233585047098162
0.283978033479617	0.296756997363991	0.144720670169647	0.14794708128672	0.00322641111707306
0.443233367479082	0.457517365484879	0.105735092200915	0.106057107101196	0.000322014900280623
0.297562065011571	0.312006449591079	0.270657402677992	0.280290559103941	0.00963315642594864
0.199590168620423	0.207681582812258	0.24769721728419	0.253189494538902	0.00549227725471146
0.0695383293671997	0.0758716494983737	0.0108048581581946	0.011980536904352	0.0011756787461574
0.271008587196162	0.28606197835023	0.245710437804042	0.253068459350195	0.0073580215461527
0.178139051056255	0.191793211722881	0.0685863695880878	0.072546630707791	0.0039602611197032
0.287081941805803	0.303048072601641	0.308405954994615	0.316752278493953	0.00834632349933861
0.0723397597188497	0.076864259258433	0.023930926219807	0.0249965928410332	0.00106566662122616
0.450372737307182	0.471329801706637	0.112996484015042	0.115450708302903	0.00245422428786103
0.200560304435114	0.216179892682728	0.208301946091325	0.214909287696686	0.00660734160536153
0.277553388520314	0.293408872338282	0.2741511605425	0.276981381290559	0.00283022074805872
0.209761718179386	0.21980602092975	0.13121607959066	0.134942635161689	0.00372655557102902
0.331020067452087	0.341793806041347	0.395759411872017	0.391698548862106	-0.00406086300991099
0.57872235367151	0.590789381656909	0.441039868464249	0.422276462398007	-0.0187634060662425
0.174876315279601	0.181399290230471	0.524687271221765	0.523992188659686	-0.000695082562079175
0.264554100176326	0.276029733223385	0.248026029735406	0.250927322603447	0.00290129286804108
0.25804725122551	0.274890121204099	0.157718632078669	0.16323045248454	0.00551182040587087
