Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_popcount_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_popcount_C	Univariate_LR_delta_R2_popcount_C
0.330703381930708	863.926653951597	0.305739072710277	0.0285523771823533	-0.277186695527924
0.226509123719329	2257.20653812241	0.296148230478894	0.0448529555292608	-0.251295274949633
0.256569911503551	2616.04488317984	0.400870862865342	0.061847134668829	-0.339023728196513
0.215572864145086	2159.19621835197	0.375663066856621	0.0483830393835913	-0.32728002747303
0.259766314529777	2425.53454788491	0.413493047112894	0.052066858954275	-0.361426188158619
0.212695326546727	2460.05239690678	0.30772664342743	0.0520674580789812	-0.255659185348449
0.224185323205157	3121.82227184205	0.520693693458427	0.101856277446889	-0.418837416011538
0.196721496523438	1584.98228421509	0.311549473878597	0.0249933936756195	-0.286556080202978
0.218851352881888	2278.63680172188	0.334846213067977	0.0444642370187279	-0.29038197604925
0.284930157741547	2461.88851704312	0.24701256164076	0.0271546653457704	-0.21985789629499
0.244070408196602	1883.74569951013	0.279615339155121	0.0244117232733413	-0.25520361588178
0.181267582231091	1838.67400223659	0.306483940565766	0.0371018346228061	-0.26938210594296
0.154492412966512	1520.44879778968	0.278127775230478	0.036276776016425	-0.241850999214053
0.246498786766735	2338.40948744003	0.349650740465462	0.0408447602368783	-0.308805980228583
0.216132539940552	2512.6407956537	0.393029549360567	0.0577195245267727	-0.335310024833794
0.191621189549722	2138.18374924991	0.28099374026961	0.0486543945393126	-0.232339345730297
0.261979933028248	2545.46458912281	0.315055565243102	0.0367785509158844	-0.278277014327218
0.164785472773131	1956.58155028271	0.401585290672353	0.0615576331513684	-0.340027657520984
0.196594328671446	2595.08957278559	0.370914675329688	0.0689090430948304	-0.302005632234857
0.19657080230659	1559.98033754056	0.157974725258909	0.0161163975516185	-0.141858327707291
0.184362308647805	1981.22651554057	0.284929880867685	0.0440406442716839	-0.240889236596001
0.226508413867639	2003.27302709527	0.322958984634207	0.0327394621404482	-0.290219522493759
0.21801413236367	2544.64572484821	0.326348009486062	0.0684588427068262	-0.257889166779236
0.261051242924666	2584.5430241246	0.412662848471569	0.0468400694991396	-0.36582277897243
0.222958312645524	2316.98981856941	0.410893456764181	0.0585454695531274	-0.352347987211053
0.217976015772145	2397.8511103239	0.358973706945648	0.0513297810905083	-0.307643925855139
0.204275821152812	1951.28648599673	0.25294783369389	0.034252967834689	-0.218694865859201
0.227846272354924	2549.54720615166	0.351866685326961	0.0540305721480329	-0.297836113178928
