Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gsecd_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gsecd_C	Univariate_LR_delta_R2_gsecd_C
0.41790951774112	0.622478194668302	0.528077663948426	0.497603834185967	-0.0304738297624584
0.425658940868453	0.626880326431268	0.32385053316737	0.303645295013918	-0.0202052381534517
0.5183700882234	0.739235115660065	0.443814065198077	0.401183275885811	-0.0426307893122664
0.614880193416137	0.881597362941373	0.431971863847771	0.376694545719369	-0.0552773181284018
0.624781515668878	0.90199936433022	0.328097817182146	0.30000969114844	-0.0280881260337062
0.492453529719684	0.702661066376019	0.544958969249247	0.48574839765003	-0.059210571599217
0.638426167714997	0.923164761691096	0.464959786668546	0.439315742174378	-0.025644044494168
0.513830948050231	0.767740284890327	0.544148933071556	0.545103437878992	0.000954504807435974
0.421179212400409	0.601410747564836	0.234546411804383	0.210408984192516	-0.0241374276118667
0.539746120624576	0.77099899091716	0.503260395367419	0.424279250224095	-0.078981145143324
0.34639660261548	0.51419172196434	0.387718135533337	0.378439702878981	-0.00927843265435568
0.359748207175915	0.528834510602789	0.422808190547482	0.398228964960392	-0.0245792255870904
0.529668199950621	0.765462154169869	0.393083571618718	0.355868202123393	-0.0372153694953243
0.503836443891332	0.706956641050098	0.349344634254206	0.306889778217622	-0.0424548560365841
0.445307776366745	0.61646972543303	0.357470915775356	0.313196781934828	-0.0442741338405287
0.50884391058068	0.739951337244434	0.523446213188807	0.469674507805092	-0.0537717053837154
0.67850646384122	0.955382906982569	0.378321932931629	0.325559082470924	-0.0527628504607051
0.334359137556116	0.502894370424429	0.360191090554627	0.359379163271098	-0.000811927283529246
0.472803191465967	0.698743327707292	0.441837458465318	0.405323862341493	-0.0365135961238252
0.50236130566053	0.747651871903379	0.603832337228195	0.588251760404119	-0.0155805768240757
0.460086833679272	0.678300742048323	0.551333522374054	0.513661716811814	-0.03767180556224
0.391380053180398	0.572208395032319	0.428815700396346	0.3961279946388	-0.0326877057575459
0.342679472505684	0.493030807427471	0.334598880793557	0.317480299401102	-0.0171185813924555
0.5275852124373	0.749385584455767	0.417158343587525	0.357278352942545	-0.05987999064498
0.455251986664696	0.667016855757718	0.285588959479963	0.274544248185173	-0.0110447112947905
0.584060532421462	0.865365130347042	0.355745791257498	0.334339171509335	-0.0214066197481628
0.389236929323781	0.568330238670059	0.420850774510451	0.393687559441825	-0.027163215068626
0.420039594786873	0.601526039953027	0.47948357380304	0.443274090799385	-0.0362094830036553
0.488550608495617	0.700289736272544	0.466594559314174	0.434052295823616	-0.0325422634905583
0.453982331995129	0.659563604347938	0.441314082723752	0.400879875203347	-0.0404342075204046
0.462943053530376	0.666067591591071	0.328487144577526	0.294077728965682	-0.034409415611844
0.567516528937125	0.843836815344849	0.406199501875677	0.394779310746033	-0.0114201911296445
0.42945382695097	0.639149749163217	0.528035352090369	0.499836355982438	-0.0281989961079319
0.714851037671424	1.02447577381953	0.453218623797789	0.40432897695728	-0.0488896468405084
0.435837006556497	0.615797660327744	0.364510317224136	0.330672213577338	-0.0338381036467984
0.582217382621851	0.849927601979908	0.495971217759493	0.544602466372881	0.048631248613388
0.468916651913795	0.665641434200108	0.516147330898754	0.463317145652006	-0.0528301852467475
0.52092728559492	0.748046773577585	0.410231074621023	0.375480329933136	-0.0347507446878877
0.583621869673265	0.876516212708458	0.406204166113235	0.377201987741901	-0.0290021783713339
0.426030950138804	0.613483080526978	0.361963134362904	0.323957734839802	-0.0380053995231018
0.54210649647442	0.776296215707798	0.526602714433551	0.472796000887282	-0.0538067135462687
0.541082605889998	0.788374600506318	0.494019073613403	0.4495772200095	-0.0444418536039025
0.596424577729177	0.854452181217284	0.430618977366973	0.393581186781106	-0.0370377905858673
0.369138984006783	0.538881303655607	0.462742872421341	0.430256854898472	-0.0324860175228688
0.361349041988196	0.538461416058252	0.433871380690419	0.409255184831803	-0.0246161958586155
