Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_livestock_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_livestock_R	Univariate_LR_delta_R2_livestock_R
0.391213536733366	0.000010328980658309	0.322278367875028	0.0114781531692432	-0.310800214705785
0.333795344617886	0.00000730720938784659	0.355186103004873	0.0114952731069005	-0.343690829897973
0.199038299081986	0.00000563882365028169	0.318256987573577	0.0118649840181369	-0.30639200355544
0.209106703622104	0.00000976209679328505	0.343667384724676	0.0461336690842811	-0.297533715640394
0.312814120875069	0.0000157852470219255	0.407675142740775	0.0385827238519611	-0.369092418888813
0.262260961951371	0.0000157285324874275	0.451752441691923	0.0668774564283277	-0.384874985263596
0.241435110620178	0.0000130598847740345	0.320411600090853	0.0341949634505092	-0.286216636640343
0.331643246396733	0.0000113604788520189	0.370866820479084	0.0215822858173689	-0.349284534661715
0.190221058197403	0.0000072698914999041	0.452463445780858	0.0294631170623316	-0.423000328718526
0.270717114561683	0.0000163437767929159	0.482497531150614	0.074490684002138	-0.408006847148476
0.256500271716303	0.00000853532951079441	0.18334395587044	0.0118937230672534	-0.171450232803186
0.274135916798359	0.00000911637994326388	0.385209655926435	0.0297501262394198	-0.355459529687016
0.259588961773496	0.0000106634648077105	0.340793897501261	0.0349023912645932	-0.305891506236668
0.260183792311758	0.00000479957826830413	0.349991665358852	0.00760173204850191	-0.34238993331035
0.349216861501711	0.0000162031190223792	0.518913647214399	0.051620915789099	-0.4672927314253
0.285432985427266	0.00000749702471370231	0.482860785534926	0.0210433349619518	-0.461817450572974
0.246333527448077	0.00000936631224142072	0.384303170249635	0.022429346271078	-0.361873823978557
0.272913302665749	0.00000391316884254776	0.308440319627352	0.0063379163019943	-0.302102403325358
0.282453982808151	0.0000232127621918844	0.400632491430731	0.107622257715602	-0.293010233715129
