Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Apod_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Apod_C	Univariate_LR_delta_R2_Flyway_Apod_C
0.269880938946026	0.265553661952479	0.383265300094942	0.346889409757621	-0.0363758903373212
0.180139242829934	0.180543953785908	0.171586484100425	0.168990499154392	-0.0025959849460325
0.243953345727508	0.241805473126433	0.291358036734729	0.273716449127642	-0.0176415876070873
0.247983374684704	0.245545022460825	0.271182892971096	0.255613366919754	-0.0155695260513424
0.25902912312164	0.258105682069154	0.385862743673191	0.372117046558169	-0.0137456971150211
0.258190676386045	0.258213175428276	0.303776104195299	0.290849191518126	-0.0129269126771724
0.209824007476643	0.212540206906014	0.279499323142856	0.273282305470431	-0.00621701767242555
0.211241343695487	0.214174858646134	0.383919859059414	0.37852146401744	-0.00539839504197354
0.244995465934506	0.243088976313597	0.342221800463975	0.327105409915096	-0.0151163905488784
0.212406899088952	0.212073032800888	0.324653368016391	0.305344995411036	-0.0193083726053554
0.296152762230786	0.290614838010956	0.412730472893574	0.363029921555195	-0.0497005513383791
0.206031280547657	0.20815396737623	0.286827253460397	0.281883212052328	-0.00494404140806953
0.192919142990522	0.193495446076982	0.340349651115775	0.322889027558245	-0.0174606235575303
0.217268529894743	0.218052268345274	0.368799706554374	0.35252567146543	-0.0162740350889443
0.268961936374793	0.270628937229712	0.364476340200711	0.345639760351411	-0.0188365798492995
0.202543594000953	0.202267277025255	0.236151733613559	0.225269793234944	-0.0108819403786151
0.232028090770477	0.230659068221835	0.24092683226158	0.228684639864473	-0.0122421923971073
0.256829553013413	0.256881661140068	0.279460861486918	0.269256600925172	-0.0102042605617462
0.211465873314549	0.213804104756033	0.307188606072213	0.302199815756095	-0.00498879031611799
0.193986060572579	0.194730380122688	0.233934824560764	0.228614449429279	-0.00532037513148462
0.217372388602555	0.218499105087261	0.315237320301329	0.308866812214055	-0.0063705080872733
0.179934712193924	0.178078479047058	0.224288964474718	0.208589402752292	-0.0156995617224259
0.166129126384747	0.166636981144513	0.177367080306322	0.168763910430259	-0.00860316987606277
0.183414410032738	0.179268648204763	0.357109990525493	0.321473614610257	-0.0356363759152368
0.214642925419474	0.213349535105855	0.284415416435326	0.275702649758701	-0.00871276667662518
0.235765476889799	0.240321920698682	0.538974373576413	0.532556349915396	-0.00641802366101685
0.209944538291596	0.206405087089135	0.406956290819143	0.382584635059903	-0.0243716557592402
0.233337623005543	0.233533079221205	0.333720817413073	0.318165295435829	-0.0155555219772437
0.281084677191373	0.28344971239716	0.46488923643515	0.459913910234419	-0.00497532620073099
0.37487579716325	0.367619566690284	0.429879352186057	0.390157918374607	-0.0397214338114503
0.263748099475411	0.266068461548557	0.339247272064378	0.324240813434651	-0.0150064586297272
0.220981228671124	0.220758419080557	0.216842294720352	0.207520186237056	-0.0093221084832962
0.22024732656777	0.218643836117451	0.331950054504101	0.308357024627989	-0.0235930298761117
0.239251232648356	0.240193946428559	0.373276718942098	0.354945395244676	-0.0183313236974226
0.229548574240751	0.232821348684012	0.379035292163742	0.377318741536864	-0.00171655062687892
0.268206167264813	0.269457747770491	0.381251202024942	0.366434449858929	-0.014816752166013
0.2848875578817	0.287279883493805	0.291753496388956	0.291882562037078	0.000129065648121929
0.167877490337337	0.1681063025243	0.285655277571106	0.277286377828742	-0.0083688997423646
0.320386189329167	0.327948638924289	0.31513640709585	0.3125418398934	-0.00259456720244938
0.187798072898109	0.186504909904031	0.35037866682321	0.335313769308258	-0.0150648975149523
0.240182755564461	0.234355762493725	0.405881069958382	0.372832087722339	-0.0330489822360431
0.237115674083162	0.241610295116464	0.374696809338991	0.369071989183072	-0.00562482015591925
0.146454929562371	0.146019184132877	0.197883217055999	0.191122781334675	-0.00676043572132407
0.204459721141792	0.203827484774989	0.264640227175977	0.256824089506078	-0.00781613766989875
0.176855149231057	0.17867293630861	0.176388633541358	0.171883274794461	-0.00450535874689781
0.177930168023543	0.174167861324062	0.217822114114552	0.199101825857627	-0.0187202882569259
0.184740446488914	0.187299301233226	0.290424205338617	0.281280587392654	-0.00914361794596236
0.218383892309887	0.22057180114508	0.36905611801325	0.3585290402111	-0.0105270778021496
0.331058115474386	0.34470759602308	0.305403533804577	0.312651153350039	0.00724761954546166
0.226509123719329	0.223395449169246	0.296148230478894	0.279867844062889	-0.0162803864160046
0.256569911503551	0.260855503793977	0.400870862865342	0.394516458394379	-0.00635440447096314
0.215572864145086	0.215481626628194	0.375663066856621	0.365805714221412	-0.00985735263520926
0.265001766795531	0.263569344559984	0.416688327579464	0.393482977812362	-0.0232053497671018
0.212695326546727	0.216271525900907	0.30772664342743	0.29955071796938	-0.00817592545805024
0.223156575126236	0.22735999955739	0.510665076616354	0.487644230123798	-0.023020846492556
0.217057209772791	0.216738315103641	0.335122734599639	0.313034919419434	-0.0220878151802055
0.218660779852592	0.218461578059976	0.322847896914338	0.307157463503599	-0.0156904334107396
0.275818064093814	0.264671381319148	0.240004119704913	0.20601361211984	-0.0339905075850734
0.244070408196603	0.244127700808912	0.279615339155121	0.270130299658775	-0.00948503949634649
0.182109855758879	0.178516844085839	0.307519095655317	0.276276116419489	-0.0312429792358283
0.181152648543087	0.179318064377049	0.286809759606973	0.269415307084385	-0.0173944525225878
0.246498786766735	0.248034801349015	0.349650740465462	0.335919436809048	-0.0137313036564136
0.219743240129023	0.222979967806089	0.391451138493332	0.385455527573862	-0.0059956109194701
0.189692625288812	0.18693381519645	0.272504010882626	0.2565084566648	-0.0159955542178261
0.260599408411358	0.261237009283949	0.313878215861824	0.30929889649176	-0.00457931937006412
0.16906711314208	0.171023775582281	0.403680516064048	0.396205445770526	-0.00747507029352212
0.196138361639848	0.196058058636603	0.365216662922906	0.351906437867093	-0.0133102250558131
0.199510880302591	0.196438912934874	0.162701380267353	0.151044472743157	-0.0116569075241959
0.17108605712449	0.172245142242851	0.263788154726978	0.255481721412537	-0.00830643331444075
0.225725933895176	0.227968414640581	0.315847562688074	0.303447392501014	-0.0124001701870606
0.222295271800955	0.223578874486356	0.331926744610458	0.320258157096041	-0.0116685875144171
0.261051242924666	0.264746150438538	0.41266284847157	0.402419628686614	-0.0102432197849557
0.228167162972808	0.230464634391787	0.405739620601347	0.392802487310096	-0.0129371332912519
0.236507440578315	0.237199633541269	0.381168339506244	0.367909547896741	-0.0132587916095027
0.21021384109126	0.207339234981141	0.271693212493876	0.252403058424013	-0.0192901540698623
0.237234984589285	0.242287427974817	0.369376270419768	0.363155519288015	-0.00622075113175269
