Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Shrubs_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Shrubs_R	Univariate_LR_delta_R2_Shrubs_R
0.211465873314549	0.234482097153569	0.307188606072213	0.431215967217906	0.124027361145693
0.193986060572579	0.192313235603669	0.233934824560764	0.239058246700584	0.00512342213981998
0.217372388602555	0.219142747361855	0.315237320301329	0.32153905728467	0.00630173698334119
0.179934712193924	0.171750689071218	0.224288964474718	0.209247753230031	-0.015041211244687
0.166129126384747	0.163530743271261	0.177367080306322	0.177970601983531	0.000603521677209062
0.183414410032738	0.18270050685582	0.357109990525493	0.356401951253223	-0.000708039272270755
0.214642925419474	0.217060496840547	0.284415416435326	0.292099315434476	0.00768389899914962
0.235765476889799	0.234261469901243	0.538974373576413	0.535872780625564	-0.00310159295084922
0.209944538291596	0.191489953739776	0.406956290819143	0.382024587862636	-0.0249317029565068
0.233337623005543	0.234639785254433	0.333720817413073	0.353370889602097	0.0196500721890245
0.281084677191373	0.280580701241899	0.46488923643515	0.465779055194913	0.000889818759762517
0.37487579716325	0.334530856538298	0.429879352186057	0.394001205803828	-0.0358781463822294
0.263748099475411	0.263398158567839	0.339247272064378	0.340270246958731	0.00102297489435277
0.220981228671124	0.20967848051226	0.216842294720352	0.221137486766904	0.00429519204655135
0.22024732656777	0.215405090319274	0.331950054504101	0.319203420771557	-0.0127466337325444
0.239251232648356	0.223690336164517	0.373276718942098	0.355998330666846	-0.0172783882752526
0.229548574240751	0.22237661669348	0.379035292163742	0.439255077380006	0.0602197852162636
0.268206167264813	0.267468525375629	0.381251202024942	0.379812415467428	-0.0014387865575145
0.2848875578817	0.277889363800818	0.291753496388956	0.296013972987826	0.00426047659886986
0.167877490337337	0.161174911117896	0.285655277571106	0.302435326298776	0.01678004872767
0.320386189329167	0.298265309498169	0.31513640709585	0.308422790112266	-0.00671361698358369
0.187798072898109	0.188126596942597	0.35037866682321	0.354081863753153	0.00370319692994286
0.240182755564461	0.212987041764993	0.405881069958382	0.371868830395148	-0.0340122395632343
0.237115674083162	0.233868351382978	0.374696809338991	0.37477300906652	0.000076199727528703
0.146454929562371	0.142738565314191	0.197883217055999	0.224623116467271	0.0267398994112716
0.204459721141792	0.184169453470644	0.264640227175977	0.2532873665214	-0.011352860654577
0.176855149231057	0.179451337690494	0.176388633541358	0.184019868457801	0.00763123491644296
0.177930168023543	0.185937664294789	0.217822114114552	0.239167344352003	0.0213452302374503
0.184740446488914	0.17936547546607	0.290424205338617	0.312910039741078	0.0224858344024609
0.218383892309887	0.219555549297641	0.36905611801325	0.374465585544832	0.00540946753158184
0.331058115474386	0.329783741570691	0.305403533804577	0.312204600614283	0.00680106680970555
0.226509123719329	0.228097133173332	0.296148230478894	0.302894798502935	0.006746568024041
0.256569911503551	0.254254477834518	0.400870862865342	0.394179346361687	-0.00669151650365474
0.215572864145086	0.215784371568188	0.375663066856621	0.377523072733912	0.00186000587729085
0.265001766795531	0.245115829649149	0.416688327579464	0.389080510950302	-0.0276078166291619
0.212695326546727	0.213050314087553	0.30772664342743	0.309335608304441	0.00160896487701112
0.223156575126236	0.2212231667609	0.510665076616354	0.514298405158421	0.00363332854206655
0.217057209772791	0.206773074685549	0.335122734599639	0.318682655979627	-0.0164400786200128
0.218660779852592	0.188965758207602	0.322847896914338	0.276483729126402	-0.046364167787936
0.275818064093814	0.275485128053967	0.240004119704913	0.239413264897119	-0.000590854807794028
0.244070408196603	0.236017781254387	0.279615339155121	0.271195916491331	-0.00841942266379042
0.182109855758879	0.175058598179748	0.307519095655317	0.303719083802024	-0.00380001185329326
0.181152648543087	0.181168417634615	0.286809759606973	0.286625873874055	-0.000183885732917666
0.246498786766735	0.246247192612329	0.349650740465462	0.349769708269987	0.000118967804525028
0.219743240129023	0.21949346177241	0.391451138493332	0.391017178516265	-0.000433959977067133
0.189692625288812	0.187754850419407	0.272504010882626	0.270142377980687	-0.00236163290193836
0.260599408411358	0.239798255681751	0.313878215861824	0.285060721328836	-0.0288174945329876
0.16906711314208	0.163142257232359	0.403680516064048	0.39043013606594	-0.0132503799981084
0.196138361639848	0.195984540734028	0.365216662922906	0.365137890599694	-0.000078772323212184
0.199510880302591	0.197550287108796	0.162701380267353	0.161452193977993	-0.00124918628936024
0.17108605712449	0.169764127028528	0.263788154726978	0.261809103104454	-0.00197905162252365
0.225725933895176	0.225013826096015	0.315847562688074	0.314634086181403	-0.00121347650667142
0.222295271800955	0.22632390895034	0.331926744610458	0.401765231286012	0.0698384866755536
0.261051242924666	0.261145289246106	0.41266284847157	0.415686010881735	0.00302316241016587
0.228167162972808	0.228628453923999	0.405739620601347	0.409358408139211	0.0036187875378636
0.236507440578315	0.215009902100772	0.381168339506244	0.348137983707575	-0.0330303557986693
0.21021384109126	0.210254776650627	0.271693212493876	0.272432712964618	0.000739500470742616
0.237234984589285	0.236526919116115	0.369376270419768	0.364626264830998	-0.00475000558876992
