Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Mixed_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Mixed_R	Univariate_LR_delta_R2_Mixed_R
0.458480056801202	0.0421328279217059	0.344433985112679	0.0370811202056048	-0.307352864907074
0.595715418574304	0.0460368415077258	0.466525849208692	0.0507350877598278	-0.415790761448864
0.425908958064217	0.0337831897104783	0.492623525085882	0.0550284426495853	-0.437595082436297
0.365895239883394	0.0132733129253514	0.436113431006194	0.0137241173755225	-0.422389313630672
0.523599875767326	0.0469169405634705	0.371771529138599	0.0655689718070483	-0.306202557331551
0.592195918894034	0.0432963491710894	0.48605633152856	0.0380923947055374	-0.447963936823023
0.433339764031122	0.03876571601146	0.295232197681011	0.0580055623059749	-0.237226635375036
0.41790951774112	0.02928681079522	0.528077663948426	0.0556619467643469	-0.472415717184079
0.425658940868453	0.0440081551322068	0.32385053316737	0.0690254579181979	-0.254825075249172
0.5183700882234	0.0420269548620607	0.443814065198077	0.0756737960713296	-0.368140269126748
0.614880193416137	0.030138172547047	0.431971863847771	0.0279735111323079	-0.403998352715463
0.624781515668878	0.0387660360198113	0.328097817182146	0.031221475440243	-0.296876341741903
0.492453529719684	0.0334071820554549	0.544958969249247	0.0737451276043288	-0.471213841644918
0.638426167714997	0.0353643824100285	0.464959786668546	0.0329763639848691	-0.431983422683677
0.513830948050231	0.0645656876415439	0.544148933071556	0.132784415647265	-0.411364517424292
0.421179212400409	0.0157846603124905	0.234546411804383	0.00923320106673915	-0.225313210737644
0.539746120624576	0.0667324927518651	0.503260395367419	0.141609603686183	-0.361650791681236
0.34639660261548	0.0220603676099126	0.387718135533337	0.0334397839067329	-0.354278351626604
0.359748207175915	0.0422574703540498	0.422808190547482	0.0976181873551769	-0.325190003192305
0.529668199950621	0.0400654872185723	0.393083571618718	0.0427517607399608	-0.350331810878757
0.503836443891332	0.0342482173498986	0.349344634254206	0.0443954580855617	-0.304949176168644
0.445307776366745	0.0296204917747524	0.357470915775356	0.0298983604172953	-0.327572555358061
0.50884391058068	0.0663326958106575	0.523446213188807	0.200583084983676	-0.322863128205131
0.67850646384122	0.0603592745587118	0.378321932931629	0.0621386442630604	-0.316183288668569
0.334359137556116	0.0227628891429801	0.360191090554627	0.0421878826452293	-0.318003207909398
0.472803191465967	0.0438739765421074	0.441837458465318	0.0776982527076531	-0.364139205757665
0.50236130566053	0.0416312564846142	0.603832337228195	0.0936835667357855	-0.510148770492409
0.460086833679272	0.0404991939773121	0.551333522374054	0.0879288093598565	-0.463404713014198
0.391380053180398	0.0169885501767571	0.428815700396346	0.0267150964905059	-0.40210060390584
0.342679472505684	0.0164394354294755	0.334598880793557	0.0181721797238717	-0.316426701069686
0.5275852124373	0.0517172934909846	0.417158343587525	0.0730916800198343	-0.34406666356769
0.455251986664696	0.0709761830147419	0.285588959479963	0.117924021803648	-0.167664937676315
0.584060532421462	0.0582102472056493	0.355745791257498	0.0645745970276334	-0.291171194229864
0.389236929323781	0.0392375673856398	0.420850774510451	0.0863079141804057	-0.334542860330046
0.420039594786873	0.0415046496376445	0.47948357380304	0.081814728207415	-0.397668845595625
0.488550608495617	0.0248920973536061	0.466594559314174	0.0350908192376032	-0.431503740076571
0.453982331995129	0.0593700005195474	0.441314082723752	0.109844077302101	-0.331470005421651
0.462943053530376	0.0447305442124235	0.328487144577526	0.052961294724629	-0.275525849852897
0.567516528937125	0.0609816830040939	0.406199501875677	0.0737444810507623	-0.332455020824915
0.42945382695097	0.0502755888323164	0.528035352090369	0.112241337929465	-0.415794014160904
0.714851037671424	0.0693819618625995	0.453218623797789	0.1420420804397	-0.311176543358089
0.435837006556497	0.0482088849393776	0.364510317224136	0.0832698986866922	-0.281240418537444
0.582217382621851	0.0609507483651043	0.495971217759493	0.0827097655714071	-0.413261452188086
0.468916651913795	0.038713088819664	0.516147330898754	0.0754322134602522	-0.440715117438502
0.52092728559492	0.0458994416519706	0.410231074621023	0.0906598103963014	-0.319571264224722
0.583621869673265	0.0675565184806435	0.406204166113235	0.105650751194958	-0.300553414918277
0.426030950138804	0.0240290193230482	0.361963134362904	0.0226484669547593	-0.339314667408145
0.54210649647442	0.0392477838279406	0.526602714433551	0.0732459815237217	-0.453356732909829
0.541082605889998	0.0355449003513631	0.494019073613403	0.0596930532288101	-0.434326020384593
0.596424577729177	0.0388711435400207	0.430618977366973	0.0504860007603978	-0.380132976606575
0.369138984006783	0.0277100301105989	0.462742872421341	0.0572508728304337	-0.405491999590907
0.361349041988196	0.0274257123937513	0.433871380690419	0.0528974806921031	-0.380973899998316
