Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Apod_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Apod_C	Univariate_LR_delta_R2_Flyway_Apod_C
0.128529485068277	0.137364611619864	0.308367486609988	0.262048307243621	-0.0463191793663669
0.116678355444994	0.123325272743727	0.24522814058283	0.235254784459097	-0.00997335612373243
0.138825719796921	0.15113672519913	0.389492704390551	0.356395198342305	-0.0330975060482457
0.147276902921486	0.160453175599974	0.431945154610262	0.393546917514224	-0.0383982370960374
0.130123660943006	0.143345939920735	0.377802715056061	0.342755158875661	-0.0350475561804003
0.128381053985146	0.140585192398485	0.418256084433854	0.42577939235681	0.00752330792295641
0.129341129764886	0.134308459574494	0.443109278248909	0.412424050540379	-0.0306852277085302
0.140733327238492	0.163820702745892	0.556004129907417	0.516525003354853	-0.0394791265525647
0.129607834256173	0.141663717434031	0.409368574888041	0.39625971116017	-0.0131088637278702
0.137703504654396	0.147074795001226	0.410167750547781	0.399036586659238	-0.011131163888543
0.104801394527245	0.112040924040978	0.287285254424253	0.272937097702283	-0.0143481567219699
0.167174317588601	0.175226153999286	0.341025919299594	0.323667250914108	-0.0173586683854858
0.12730027966483	0.135565021457349	0.334713137238643	0.318201294225013	-0.0165118430136301
0.1081132237092	0.127097666964342	0.340713748996775	0.345327761211723	0.00461401221494812
0.109772319157903	0.114159990899803	0.344956972434441	0.317802889520777	-0.0271540829136641
0.10200738123783	0.112114644752086	0.303232283563617	0.286887491848346	-0.0163447917152713
0.115063078355839	0.119580269123854	0.325618866620299	0.305409240609	-0.0202096260112989
0.16098771583314	0.163073077701666	0.3925870828435	0.323947101079003	-0.0686399817644965
0.168508375632228	0.188295981410323	0.369860938295555	0.363000010363161	-0.00686092793239396
0.115524921683664	0.124503660669506	0.283221313477317	0.268527957528888	-0.0146933559484291
0.113222392683958	0.120874297892345	0.363338257183709	0.333975902388473	-0.0293623547952365
0.160074317167777	0.164114022969301	0.446458916200413	0.396013488587647	-0.0504454276127662
0.134538909177353	0.145204807017987	0.398434881653583	0.360522165689494	-0.0379127159640882
0.154685758255744	0.167768667758576	0.407572357341492	0.361936848548593	-0.0456355087928993
0.131499871809474	0.139230529768949	0.350865285964987	0.320049563084795	-0.0308157228801916
0.179245833509231	0.183675575048316	0.523698251731677	0.468411903383098	-0.0552863483485792
0.1416152926257	0.150788064162962	0.408746925156795	0.386218819535435	-0.0225281056213596
0.115175501740913	0.136945052474285	0.438280052686114	0.445814858163508	0.00753480547739455
0.117677233389475	0.130270105587563	0.404352475520988	0.386233508261988	-0.0181189672590004
0.0871678636773959	0.0968906609004053	0.256518043789323	0.242674502237846	-0.0138435415514774
0.132578063690766	0.140731945149748	0.393876286843974	0.36906889027875	-0.0248073965652238
0.148361908571459	0.165782990607265	0.442696501892419	0.402390258540967	-0.0403062433514524
0.133059345339793	0.143033958939694	0.381137641209691	0.365810881037503	-0.0153267601721883
0.115280887922619	0.127026491881642	0.351437997110314	0.338412672894984	-0.0130253242153298
0.183696425724865	0.188798643857369	0.499796538519041	0.442121384396339	-0.0576751541227026
0.16586862579374	0.180361615202568	0.430358054294178	0.400440889675983	-0.0299171646181952
0.113283955565216	0.121922019908183	0.410592867716501	0.364465075015155	-0.0461277927013455
0.15224562042628	0.171001531411266	0.345274607851177	0.341218471332502	-0.00405613651867426
0.137794486054924	0.152044703885344	0.352482759955608	0.331196854390243	-0.0212859055653641
0.123095216636265	0.13886326288392	0.331659504291989	0.330370553839178	-0.00128895045281141
0.133637220100116	0.147459112476408	0.332481498990924	0.335621276279943	0.0031397772890186
0.122242128033875	0.141781188046095	0.318689215192691	0.326907448320574	0.00821823312788239
0.120496163244956	0.133760918423328	0.335753214759489	0.32581286250763	-0.0099403522518588
0.13722257444532	0.148955108039034	0.452798218821597	0.445863862434617	-0.0069343563869802
0.178711881713771	0.197528999605877	0.475542436232579	0.446626434299936	-0.0289160019326434
0.123322246070839	0.133717808591091	0.346661925621143	0.331706946030541	-0.0149549795906019
0.124279681786005	0.143697649790747	0.406775454353056	0.416070809933023	0.00929535557996675
0.135830654159284	0.153049337647575	0.425985651287653	0.380563679356004	-0.0454219719316486
0.131345193517456	0.146349821388065	0.52595737351059	0.498119695998336	-0.0278376775122538
0.112318909188853	0.119095750953528	0.330360925357459	0.292244486534545	-0.0381164388229134
0.121992474558882	0.127864673591471	0.381669225304199	0.364355219229732	-0.0173140060744668
0.138838712084905	0.146068147867731	0.397113191528455	0.348532988013726	-0.0485802035147286
0.13149849526972	0.145398769123723	0.33125081696619	0.328814272646652	-0.0024365443195381
0.110580113107625	0.121197015675056	0.327437118781315	0.30906032199877	-0.0183767967825449
0.125707223790639	0.132151815772142	0.410386671888949	0.383112576575496	-0.027274095313453
0.139297485914638	0.156344677507183	0.442613717073891	0.418659947405932	-0.0239537696679592
0.128207177271483	0.132456003823946	0.386081536053489	0.347223609527288	-0.0388579265262003
0.138352393681899	0.146665355148117	0.437551084124623	0.387371216505451	-0.0501798676191723
0.156306206832949	0.172504861731042	0.496619678050381	0.46121391011263	-0.0354057679377507
0.152830980422082	0.173832757352235	0.493925520665032	0.495521647724907	0.00159612705987566
0.117340594295432	0.124046685782843	0.413595109744601	0.373466861418375	-0.0401282483262259
0.134922878221597	0.151163954566113	0.408494849188798	0.390538141293813	-0.0179567078949856
0.11333203008771	0.119360349368137	0.42794490438022	0.395500277155011	-0.0324446272252092
0.133849213473766	0.146850404620298	0.372434416577617	0.358816896214786	-0.0136175203628311
0.129178672334723	0.152794677130295	0.4537475173009	0.424932098012817	-0.0288154192880823
0.130917784590757	0.140832611673735	0.338579693797105	0.330749193087464	-0.00783050070964081
0.126325944070198	0.135264066106374	0.409724282244662	0.360063896139752	-0.0496603861049099
0.14417257915046	0.156205217103106	0.332801844040762	0.307668902182809	-0.0251329418579532
0.139695654442077	0.152391153488376	0.375935626385541	0.36537093493275	-0.0105646914527915
0.136832968951474	0.145671228020237	0.410132866658084	0.360465911876417	-0.0496669547816669
0.142736534443259	0.150110903124824	0.438231626330301	0.403762298348583	-0.0344693279817188
