Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_popcount_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_popcount_R	Univariate_LR_delta_R2_popcount_R
0.352529762843326	0.000000434154664719476	0.275594616482134	0.00121775244288877	-0.274376864039245
0.327571675694138	0.00000233419882909433	0.533307636713373	0.0499925054313054	-0.483315131282067
0.233200568765292	0.00000120243849809832	0.133963699615823	0.0143224725079567	-0.119641227107866
0.480756374705909	0.00000588417531693915	0.53374682355326	0.206432275406745	-0.327314548146515
0.116776186103075	0.000000860520895616134	0.0211388264881319	0.0051738678795358	-0.0159649586085961
0.315935447005173	0.00000120694521642972	0.169484117342249	0.00625455586547719	-0.163229561476772
0.571964617797487	0.00000540564291995012	0.17944799226084	0.0495261470132724	-0.129921845247568
0.38496430993838	-0.0000000789252786326421	0.158953400262828	0.0000161291464015397	-0.158937271116427
0.0730607544265514	0.000000631326890479341	0.0332160383420865	0.0105928061521314	-0.0226232321899552
0.207809989275962	0.00000149560862990999	0.449024656498236	0.063518493876614	-0.385506162621623
0.091711883034598	0.000000620948163770657	0.0182531492605099	0.00268739780554364	-0.0155657514549663
0.265147435750628	0.00000128342750975129	0.142807577525689	0.017216796433394	-0.125590781092295
0.150080250375363	0.000000470121553255829	0.0932652839737941	0.00203155588774647	-0.0912337280860476
0.385328710809806	0.00000281878528771475	0.44866046238431	0.0850059192865019	-0.363654543097808
0.179726118098721	0.00000300754532105942	0.162659229382207	0.048683980349962	-0.113975249032245
0.154283752601972	0.00000115398233883639	0.301226000223682	0.0726521381844027	-0.228573862039279
0.347527665513773	0.00000316297438598879	0.440219990296655	0.121289867802679	-0.318930122493976
0.548151276506386	0.0000047622301909245	0.308077163963569	0.0733675517569244	-0.234709612206645
0.201976700977572	0.00000114477850211474	0.0813037990993279	0.0151817515978948	-0.0661220475014331
0.283978033479617	0.00000350226621441258	0.144720670169647	0.0444719796059972	-0.10024869056365
0.443233367479082	0.00000394555130116209	0.105735092200915	0.0255330757103476	-0.0802020164905673
0.297562065011571	0.000000785849127905179	0.270657402677992	0.00693581751436558	-0.263721585163626
0.185649911898132	0.000000379993525953855	0.227488978116421	0.00409821860849032	-0.22339075950793
0.0695383293671997	0.000000435272422293897	0.0108048581581946	0.00208393491161732	-0.00872092324657725
0.271008587196162	0.00000220493031924691	0.245710437804042	0.0556472511883781	-0.190063186615664
0.178139051056255	0.000000755872744001711	0.0685863695880878	0.00508584565096721	-0.0635005239371206
0.287081941805803	0.00000154151584287187	0.308405954994615	0.0400541922679889	-0.268351762726626
0.0723397597188497	0.000000384176976973358	0.023930926219807	0.00183483994735862	-0.0220960862724484
0.450372737307182	0.00000512781229268242	0.112996484015042	0.045586316786801	-0.0674101672282409
0.200560304435114	0.00000217809513454858	0.208301946091325	0.0283568578664192	-0.179945088224905
0.274266930291221	0.00000177128193508886	0.130747262068443	0.009757165243624	-0.120990096824819
0.209761718179386	0.00000130681762503687	0.13121607959066	0.0174597685086952	-0.113756311081965
0.331020067452087	0.00000124989206844574	0.395759411872017	0.0248044532535715	-0.370954958618446
0.57872235367151	0.00000497262016562937	0.441039868464249	0.103844698683582	-0.337195169780667
0.174876315279601	0.00000169378785888536	0.524687271221765	0.171053637203674	-0.353633634018092
0.264554100176326	0.00000251251119831602	0.248026029735406	0.0677508184994289	-0.180275211235977
0.25804725122551	0.0000039106164549649	0.157718632078669	0.098968304443324	-0.0587503276353452
