Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gurbn_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gurbn_R	Univariate_LR_delta_R2_gurbn_R
0.208314543930319	0.204290283237594	0.463856944082705	0.459925335926061	-0.00393160815664367
0.271084198188121	0.264432758260793	0.48086202489422	0.475461300574189	-0.00540072432003152
0.254349384309667	0.2510210201708	0.188418462056919	0.18960180856265	0.00118334650573179
0.260630485404401	0.255789638249303	0.368104330832772	0.36392923576717	-0.00417509506560154
0.270685011887759	0.264256010172806	0.362400444416552	0.359674231622345	-0.00272621279420732
0.271617721069713	0.262719499899817	0.377531598304481	0.367872647686263	-0.00965895061821853
0.350453082733392	0.341577999013164	0.520767480713136	0.518151476297823	-0.00261600441531329
0.285432985427266	0.278777589409049	0.482860785534926	0.477911955781087	-0.0049488297538387
0.256283469916901	0.24978063541766	0.397190573614519	0.391633397058702	-0.00555717655581645
0.274145945260047	0.268346169574751	0.309531644453273	0.305132411585484	-0.00439923286778959
0.280171473648869	0.275362125536605	0.399223255484209	0.396498845303547	-0.00272441018066211
