Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Needle_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Needle_R	Univariate_LR_delta_R2_Needle_R
0.40823964259397	0.0987833589160914	0.421260825303892	0.134391653577875	-0.286869171726018
0.362557138031507	0.0419618885760315	0.39535641686789	0.0566215761098379	-0.338734840758052
0.350429342803703	0.0912444104888335	0.408250401668753	0.167369024935744	-0.240881376733009
0.38654895135973	0.0930686828483534	0.468821021312595	0.127452896165052	-0.341368125147543
0.350262757682986	0.0578297000577317	0.426564492835173	0.0966235096471185	-0.329940983188055
0.384003525015585	0.0606699126886561	0.460603493204345	0.102105367829966	-0.35849812537438
0.782976204893794	0.239915857586411	0.517983684916841	0.159522043647382	-0.358461641269459
0.429921587824571	0.124764218705602	0.42763785839022	0.19897009108202	-0.2286677673082
0.601550419709332	0.0866664537970506	0.271673010477295	0.0579063986162779	-0.213766611861017
0.437938487407643	0.0679111034215937	0.350973545675491	0.0517293895126914	-0.2992441561628
0.463057526076243	0.0811795815729257	0.49810171486629	0.107380781839828	-0.390720933026462
0.570633711838618	0.107810647048975	0.367523319253551	0.0791036130434484	-0.288419706210103
0.471344825821115	0.0986155458744004	0.504167203690353	0.114555681436313	-0.389611522254039
0.291484590419602	0.0587589269800727	0.278041608887947	0.0671779311482192	-0.210863677739728
0.349076385844539	0.0564722573869767	0.328629981761808	0.0685158072063795	-0.260114174555428
0.352169866054658	0.0785666963020941	0.423838106044178	0.137569757733501	-0.286268348310677
0.637857495274072	0.119224218394751	0.306167313362339	0.0757900092702537	-0.230377304092086
0.518247310515415	0.086986729261261	0.408857281480034	0.0682464956742759	-0.340610785805758
0.458480056801202	0.0990637826129078	0.344433985112679	0.0659320101958091	-0.27850197491687
0.595715418574304	0.155273473310585	0.466525849208692	0.146648325263345	-0.319877523945346
0.425908958064217	0.0909345453964712	0.492623525085882	0.112432509349979	-0.380191015735903
0.365895239883394	0.062718580431316	0.436113431006194	0.079517175920588	-0.356596255085606
0.523599875767326	0.083162967473697	0.371771529138599	0.0683581259262662	-0.303413403212333
0.592195918894034	0.0606444673904465	0.48605633152856	0.0459515820752147	-0.440104749453346
0.433339764031122	0.0701508673557545	0.295232197681011	0.0609003603933774	-0.234331837287634
0.41790951774112	0.066528511086508	0.528077663948426	0.103657655225387	-0.424420008723039
0.425658940868453	0.0534932165984464	0.32385053316737	0.0455506456332685	-0.278299887534102
0.5183700882234	0.121427145742824	0.443814065198077	0.141243535541938	-0.302570529656139
0.614880193416137	0.0697781116645507	0.431971863847771	0.060431684992426	-0.371540178855345
0.624781515668878	0.0606050439760674	0.328097817182146	0.0341016255538423	-0.293996191628304
0.492453529719684	0.0968572772008544	0.544958969249247	0.123307974736983	-0.421650994512264
0.638426167714997	0.0677127397561191	0.464959786668546	0.0446546120044653	-0.42030517466408
0.513830948050231	0.0894316814676721	0.544148933071556	0.125241026903144	-0.418907906168412
0.421179212400409	0.0381326099955078	0.234546411804383	0.0214078340677003	-0.213138577736683
0.539746120624576	0.113236022504102	0.503260395367419	0.108996542208083	-0.394263853159336
0.34639660261548	0.0982462047568477	0.387718135533337	0.19305104312675	-0.194667092406587
0.359748207175915	0.0809438244149553	0.422808190547482	0.146094619220973	-0.276713571326509
0.529668199950621	0.0653130369442211	0.393083571618718	0.056105075920039	-0.336978495698679
0.503836443891332	0.0509938721802662	0.349344634254206	0.051888056328389	-0.297456577925817
0.445307776366745	0.0760449022354726	0.357470915775356	0.0949057634057445	-0.262565152369612
0.50884391058068	0.108742780129302	0.523446213188807	0.129860614081065	-0.393585599107742
0.67850646384122	0.117041087634097	0.378321932931629	0.101674235197398	-0.276647697734231
0.334359137556116	0.0612870042059633	0.360191090554627	0.0846819429192505	-0.275509147635377
0.472803191465967	0.11923673084568	0.441837458465318	0.132478431028161	-0.309359027437158
0.50236130566053	0.114201543034254	0.603832337228195	0.179209654673006	-0.424622682555189
0.460086833679272	0.0541823982519703	0.551333522374054	0.0841636619138104	-0.467169860460244
0.391380053180398	0.050167050016863	0.428815700396346	0.0496651556585255	-0.379150544737821
0.342679472505684	0.0765825255942169	0.334598880793557	0.0692020057667916	-0.265396875026766
0.5275852124373	0.129160270657762	0.417158343587525	0.120045937365128	-0.297112406222396
0.455251986664696	0.0636427814018671	0.285588959479963	0.0438921971757122	-0.241696762304251
0.584060532421462	0.0891882003619026	0.355745791257498	0.0721482825871922	-0.283597508670306
0.389236929323781	0.0735288911080563	0.420850774510451	0.105742064318993	-0.315108710191458
0.420039594786873	0.0530746415642081	0.47948357380304	0.0681046795358282	-0.411378894267212
0.488550608495617	0.0358339311777656	0.466594559314174	0.0343226190174597	-0.432271940296714
0.453982331995129	0.17204919336095	0.441314082723752	0.197827809820892	-0.24348627290286
0.462943053530376	0.141066267062232	0.328487144577526	0.123417935499264	-0.205069209078262
0.567516528937125	0.0592361909671114	0.406199501875677	0.0366589758425253	-0.369540526033152
0.42945382695097	0.126181194040629	0.528035352090369	0.186380883407558	-0.341654468682811
0.714851037671424	0.183174625060214	0.453218623797789	0.206309791786833	-0.246908832010956
0.435837006556497	0.0523482171846896	0.364510317224136	0.0448038678571154	-0.319706449367021
0.582217382621851	0.0891610438516574	0.495971217759493	0.0901758553506923	-0.405795362408801
0.468916651913795	0.0936036683161679	0.516147330898754	0.168270017216419	-0.347877313682335
0.52092728559492	0.113028523994712	0.410231074621023	0.157257095841842	-0.252973978779182
0.583621869673265	0.0527967607657998	0.406204166113235	0.0364171796443776	-0.369786986468858
0.426030950138804	0.109850688678392	0.361963134362904	0.0935248129165552	-0.268438321446349
0.54210649647442	0.100447875504444	0.526602714433551	0.125859199212501	-0.40074351522105
0.541082605889998	0.0918974494056719	0.494019073613403	0.182676995423256	-0.311342078190147
0.596424577729177	0.050666250162225	0.430618977366973	0.0270938376482239	-0.403525139718749
0.369138984006783	0.0862464964363476	0.462742872421341	0.120778271617178	-0.341964600804163
0.361349041988196	0.0432007247210085	0.433871380690419	0.0634693473297248	-0.370402033360694
