Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_GDP_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_GDP_C	Univariate_LR_delta_R2_GDP_C
0.116306417155587	11038206.4470152	0.343461800556391	0.203588835005791	-0.1398729655506
0.181309581408449	16391043.8533831	0.496973646922126	0.288296273262027	-0.208677373660099
0.166614157588502	12988945.7676191	0.427966960489965	0.234218183641243	-0.193748776848721
0.11217115866292	10998531.9471892	0.40619987914513	0.235970153115951	-0.170229726029179
0.151833001313039	10509639.283657	0.340274846088486	0.108856796028539	-0.231418050059947
0.136403500858624	14207455.2653896	0.348641642649928	0.233498635024237	-0.115143007625691
0.124280591984046	9450110.34468487	0.336235478912367	0.15016458427286	-0.186070894639507
0.133658570275105	5847722.71504973	0.338975152182006	0.0537095401672357	-0.28526561201477
0.122309859023104	8070235.18245961	0.318009561510396	0.102964779352014	-0.215044782158382
0.120594164190763	7248632.89828117	0.337110155902211	0.0752807235432825	-0.261829432358929
0.10988246395864	7721922.09665304	0.326260303655521	0.101458393872994	-0.224801909782527
0.181431125387418	14711017.7634581	0.474818025108958	0.226165044345794	-0.248652980763164
0.126464293363937	8415421.02081957	0.343526096858037	0.131908288775206	-0.211617808082831
0.124021955971828	10561292.6357992	0.406529202316523	0.163994826564961	-0.242534375751562
0.148108423294679	20909003.5322466	0.429185476535025	0.293685745378529	-0.135499731156496
0.131053557451559	10274763.1245082	0.525473678779346	0.202542049160174	-0.322931629619172
0.112173518597445	10681710.988676	0.331096656576973	0.180231340910525	-0.150865315666449
0.121186606515327	8778757.08445418	0.381437265448479	0.150465913466087	-0.230971351982392
0.138685400897895	11923837.9894306	0.392712456250276	0.208470112805341	-0.184242343444934
0.132024449623663	9200743.19437684	0.325445237787266	0.135025982159156	-0.19041925562811
0.113625817065911	9775661.5194927	0.332670855908199	0.170968138491317	-0.161702717416882
0.12501055948187	12058998.4705947	0.409708474576891	0.196919469162913	-0.212789005413977
0.139233850957772	13826262.4805999	0.442967889843031	0.280067863194052	-0.162900026648978
0.127589206721079	11943985.9096889	0.385290629182971	0.229189329178011	-0.15610130000496
0.137800698400502	11124926.5016006	0.4375015323781	0.213988536569668	-0.223512995808432
0.155315213129564	12410688.6810682	0.498118640674109	0.202915856467509	-0.295202784206599
0.152445185199669	11130659.2977464	0.493640084198474	0.180692993903175	-0.312947090295299
0.116582560003466	11494263.0416066	0.417031646838128	0.208585344218721	-0.208446302619408
0.127958896704205	10096058.8962513	0.359036306361122	0.174654621606891	-0.18438168475423
0.112853472383674	8278882.26476609	0.430738219415419	0.131870894614457	-0.298867324800962
0.135476171534611	12515997.5881534	0.379699593699088	0.165830776278088	-0.213868817421
0.128509597102329	10968683.4360596	0.451686968572446	0.1893107314423	-0.262376237130146
0.130340435279284	11628883.6085649	0.33795476752737	0.15871439592861	-0.17924037159876
0.122844059939147	11558532.7735102	0.401227224872315	0.248218022454725	-0.15300920241759
0.146437519152071	15239510.0779898	0.323240179001803	0.230156292533371	-0.0930838864684322
0.135341960705121	10509474.7889908	0.354682132901557	0.133717568311382	-0.220964564590175
0.136406630473655	12808546.3088712	0.408736759287579	0.202415958703618	-0.20632080058396
0.142793317506704	12587565.8449639	0.434057314961103	0.207703384873737	-0.226353930087366
