Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_open_water_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_open_water_C	Univariate_LR_delta_R2_open_water_C
0.131796710628302	0.183029649388572	0.412682574149289	0.329698428930475	-0.0829841452188148
0.115786231625102	0.180371230771751	0.410285761144215	0.330964892191169	-0.0793208689530458
0.163143613161208	0.251485880016536	0.473531814679412	0.415418577427025	-0.0581132372523873
0.13198902519245	0.17897634806108	0.313350476519462	0.258676070075006	-0.0546744064444554
0.164516550807871	0.221831245055411	0.398229545449678	0.325142452355009	-0.0730870930946691
0.128529485068277	0.175919112968451	0.308367486609988	0.253823554245867	-0.0545439323641213
0.116678355444994	0.145090147486964	0.24522814058283	0.169838090713964	-0.0753900498688656
0.138825719796921	0.212544617704997	0.389492704390551	0.310643364775702	-0.0788493396148486
0.147276902921486	0.200041051676692	0.431945154610262	0.304424264227406	-0.127520890382855
0.130123660943006	0.167179164664339	0.377802715056061	0.302780684759947	-0.0750220302961135
0.128381053985146	0.152835992085453	0.418256084433854	0.235851478458104	-0.18240460597575
0.129341129764886	0.176519874305703	0.443109278248909	0.357228515308322	-0.0858807629405864
0.140733327238492	0.198675491502588	0.556004129907417	0.380833205596742	-0.175170924310675
0.129607834256173	0.172718565634381	0.409368574888041	0.338577870299792	-0.0707907045882484
0.137703504654396	0.203978866122976	0.410167750547781	0.344975017067988	-0.0651927334797934
0.104801394527245	0.161653591572539	0.287285254424253	0.219758115997033	-0.0675271384272202
0.167174317588601	0.211369039208248	0.341025919299594	0.252348385836651	-0.0886775334629435
0.12730027966483	0.184928454185216	0.334713137238643	0.244715046976693	-0.0899980902619499
0.1081132237092	0.15760918478649	0.340713748996775	0.268045825946974	-0.0726679230498011
0.109772319157903	0.182141555205959	0.344956972434441	0.295313039382505	-0.049643933051936
0.10200738123783	0.165046175701504	0.303232283563617	0.255689226157944	-0.047543057405673
0.115063078355839	0.178787641878677	0.325618866620299	0.205967391734268	-0.11965147488603
0.16098771583314	0.224174505851426	0.3925870828435	0.333520529719462	-0.0590665531240376
0.168508375632228	0.253199474568183	0.369860938295555	0.382602977363397	0.0127420390678424
0.115524921683664	0.192779014864867	0.283221313477317	0.283490593419921	0.000269279942603728
0.113222392683958	0.176288515512105	0.363338257183709	0.289572378026347	-0.073765879157362
0.160074317167777	0.258992353934827	0.446458916200413	0.411409064713218	-0.0350498514871949
0.134538909177353	0.203041674253072	0.398434881653583	0.36131956068319	-0.0371153209703929
0.154685758255744	0.275382539020519	0.407572357341492	0.384195400391995	-0.023376956949497
0.131499871809474	0.20966033206796	0.350865285964987	0.32264073406447	-0.0282245519005164
0.179245833509231	0.250127360670944	0.523698251731677	0.415474144126459	-0.108224107605217
0.1416152926257	0.220137779835829	0.408746925156795	0.285348322935591	-0.123398602221204
0.115175501740913	0.166302755052582	0.438280052686114	0.274421355680359	-0.163858697005754
0.117677233389475	0.212000731690092	0.404352475520988	0.411500830106664	0.00714835458567631
0.0871678636773959	0.125571985020372	0.256518043789323	0.203441252293999	-0.0530767914953243
0.132578063690766	0.199275032891566	0.393876286843974	0.291762355537105	-0.102113931306869
0.148361908571459	0.19408314043221	0.442696501892419	0.331033098083	-0.111663403809419
0.133059345339793	0.153023540284127	0.381137641209691	0.244669660345246	-0.136467980864445
0.115280887922619	0.176148309551839	0.351437997110314	0.263252358568377	-0.0881856385419374
0.183696425724865	0.245458480158836	0.499796538519041	0.385177120166553	-0.114619418352488
0.16586862579374	0.222658652038244	0.430358054294178	0.365509454454984	-0.0648485998391942
0.113283955565216	0.166914644853213	0.410592867716501	0.306435075941787	-0.104157791774714
0.15224562042628	0.193173450885456	0.345274607851177	0.210808235942761	-0.134466371908416
0.137794486054924	0.235613880815331	0.352482759955608	0.320676906670929	-0.0318058532846783
0.123095216636265	0.165678287471122	0.331659504291989	0.240475933128583	-0.091183571163406
0.133637220100116	0.138381404587001	0.332481498990924	0.14618700282245	-0.186294496168474
0.122242128033875	0.16675663122757	0.318689215192691	0.247229444277673	-0.071459770915018
0.120496163244956	0.191494581742753	0.335753214759489	0.277088432886569	-0.0586647818729198
0.13722257444532	0.16539399704291	0.452798218821597	0.19613881266669	-0.256659406154907
0.178711881713771	0.259820743226168	0.475542436232579	0.426079747335547	-0.0494626888970316
0.123322246070839	0.196220804088447	0.346661925621143	0.267417303301326	-0.0792446223198173
0.124279681786005	0.219736227536109	0.406775454353056	0.366687123766499	-0.0400883305865574
0.135830654159284	0.199980991583338	0.425985651287653	0.294045000632022	-0.13194065065563
0.131345193517456	0.166629148840254	0.52595737351059	0.303013202872564	-0.222944170638026
0.112318909188853	0.183164587390777	0.330360925357459	0.301710645670686	-0.0286502796867726
0.121992474558882	0.169631091662515	0.381669225304199	0.262917115774394	-0.118752109529805
0.138838712084905	0.195703080675343	0.397113191528455	0.29949859773205	-0.0976145937964046
0.13149849526972	0.189753534227185	0.33125081696619	0.294749931178522	-0.0365008857876675
0.110580113107625	0.156317123729364	0.327437118781315	0.250999459070654	-0.0764376597106612
0.125707223790639	0.190941442634271	0.410386671888949	0.335631583251828	-0.0747550886371209
0.139297485914638	0.217176768606124	0.442613717073891	0.318260922937905	-0.124352794135986
0.128207177271483	0.167514042909432	0.386081536053489	0.247834877535651	-0.138246658517838
0.138352393681899	0.182540911820251	0.437551084124623	0.342937020603821	-0.0946140635208023
0.156306206832949	0.23748385520053	0.496619678050381	0.388525474432922	-0.108094203617459
0.152830980422082	0.214578662787674	0.493925520665032	0.339940472219179	-0.153985048445853
0.117340594295432	0.172035115664817	0.413595109744601	0.306546422830908	-0.107048686913692
0.134922878221597	0.216393136124452	0.408494849188798	0.337289071535665	-0.0712057776531335
0.11333203008771	0.152991567058562	0.42794490438022	0.285988230807253	-0.141956673572967
0.133849213473766	0.218918582922814	0.372434416577617	0.338782532728198	-0.0336518838494194
0.129178672334723	0.213468363533174	0.4537475173009	0.341052573552215	-0.112694943748685
0.130917784590757	0.211425643975089	0.338579693797105	0.338800215016776	0.00022052121967131
0.126325944070198	0.187602648367296	0.409724282244662	0.319929430794282	-0.0897948514503797
0.14417257915046	0.230597429429317	0.332801844040762	0.325019397944601	-0.00778244609616108
0.139695654442077	0.19596669870859	0.375935626385541	0.264642380888852	-0.111293245496689
0.136832968951474	0.219430399056202	0.410132866658084	0.309116795470314	-0.10101607118777
0.142736534443259	0.197943900588083	0.438231626330301	0.395527246972541	-0.0427043793577603
