Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_bird_richness_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_bird_richness_R	Univariate_LR_delta_R2_bird_richness_R
0.264942515692911	0.00171420436304555	0.491101765533999	0.48957614006414	-0.00152562546985863
0.173953875297784	0.00114726613921181	0.116832347125749	0.130214181324947	0.013381834199198
0.277736392557488	0.00175832032044774	0.321749088171718	0.320421868781682	-0.00132721939003688
0.328744988751261	0.00213964756451919	0.433061175805186	0.436969171607054	0.00390799580186757
0.547520536020684	0.00334647246445164	0.551217611839817	0.54119937542188	-0.010018236417937
0.484257175039221	0.00319667249687765	0.487087712990287	0.487882127216942	0.000794414226655271
0.34284798880337	0.00215434885015554	0.600397812166994	0.587101441551384	-0.0132963706156096
0.255575891956676	0.00163125996140129	0.315320281537149	0.327130775425344	0.0118104938881953
0.287359238654011	0.00178028082676944	0.290877475147837	0.296850946758598	0.00597347161076117
0.406789396233742	0.00244133627403462	0.472913331793935	0.427055428687495	-0.0458579031064396
0.428946182822983	0.00291668317544354	0.292447529246697	0.307541430810734	0.0150939015640378
0.648042283322667	0.00415640325427961	0.469346850178309	0.463202628555573	-0.00614422162273581
0.249013336384748	0.00152639814084624	0.228936119169243	0.222411219618894	-0.00652489955034979
0.624117087282601	0.00372804665054456	0.193158191919324	0.174470597839658	-0.0186875940796653
0.362517156168027	0.00230836287802136	0.444059282904977	0.457681306089017	0.01362202318404
0.423055718948474	0.00268050092000094	0.523713565107503	0.530767025286744	0.00705346017924102
0.224446454619672	0.00144928154097276	0.182683052497496	0.189436290016231	0.00675323751873591
0.250366886507578	0.00168203594908584	0.268132418003667	0.274697509393536	0.00656509138986883
0.450144858773086	0.00284234750245346	0.427096285197196	0.40985419510139	-0.0172420900958054
0.259377735878584	0.00161654800970841	0.103025122360525	0.0974848586497539	-0.00554026371077147
0.226205112576184	0.00141101775193171	0.186852169556964	0.180968961828926	-0.00588320772803821
0.352055382566653	0.0022695294834138	0.372180569611526	0.367132461392684	-0.00504810821884177
0.284922882468161	0.00172699420666003	0.208473230882032	0.199522188363299	-0.00895104251873294
0.386794913383328	0.00249284657964145	0.246611865393323	0.244837322358394	-0.00177454303492999
0.596573898870119	0.00387809132226234	0.511737646583582	0.513046439831181	0.00130879324759847
0.285353553196195	0.00176176415410953	0.24185503957896	0.238509188613144	-0.00334585096581594
0.308228983083751	0.00201411709565725	0.447280913144599	0.461861428158975	0.014580515014376
0.319636840741571	0.00212035610975884	0.356597224658992	0.370648898063023	0.0140516734040316
0.317512684816421	0.00205974327364364	0.25295133103437	0.257939912730427	0.00498858169605715
0.224826756719595	0.00142648085046771	0.331211165530989	0.326319217463538	-0.00489194806745141
0.35646849787393	0.00229965530950618	0.34194166962616	0.364967715588502	0.0230260459623425
0.286000547578929	0.00188177168757751	0.302148738749959	0.305072005128463	0.0029232663785041
0.193520691506459	0.00128050701768811	0.0784362781312803	0.0875811324413232	0.00914485431004285
0.373811209719463	0.00242267550993264	0.352577566779616	0.357418302486504	0.00484073570688809
0.323917052649183	0.00212099716762809	0.448905779945527	0.452653090741986	0.00374731079645896
0.264945117173021	0.00173162009507919	0.360918656964627	0.378248948335369	0.0173302913707421
0.488810817005627	0.00317492163175388	0.558125989363016	0.554102706548814	-0.00402328281420117
0.330068034844175	0.00214513190602582	0.274995685912563	0.271373144997286	-0.00362254091527775
0.16651564783138	0.00110449409999934	0.231609649548701	0.233424170156285	0.00181452060758366
0.309549500028299	0.00207750660019747	0.123496132474426	0.136447455436339	0.0129513229619131
0.244649404664617	0.00157444547126309	0.500507967784397	0.515051475123325	0.0145435073389283
0.436578190810556	0.00283508733303394	0.453621702670605	0.462026127290571	0.00840442461996616
0.371603692390191	0.00240340803220561	0.332699760152314	0.336935135569921	0.00423537541760688
0.211531274010292	0.00128913045895372	0.140476046002591	0.1284853155511	-0.0119907304514911
0.668798154042763	0.00422141884937261	0.517901507836924	0.515374536994558	-0.00252697084236631
0.357527203945409	0.00217154074152364	0.423464945929801	0.407532616357403	-0.0159323295723982
0.313207177243525	0.00198139626222769	0.412833748256015	0.408767742074063	-0.00406600618195269
0.290974856373503	0.0018716192136091	0.226872790909549	0.221895213211962	-0.00497757769758694
0.347001490693329	0.00209271301416607	0.298300249387805	0.278350373848218	-0.0199498755395867
0.37352349313151	0.00234795867794701	0.376236556240504	0.364148664798424	-0.0120878914420798
0.314687564718639	0.00204731872277692	0.293202571781812	0.308838259198382	0.0156356874165697
