Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gurbn_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gurbn_C	Univariate_LR_delta_R2_gurbn_C
0.460417947270956	0.464660835856325	0.309845440806457	0.298408285431832	-0.0114371553746254
0.466416839172759	0.481365530695348	0.501936915261092	0.499456436865199	-0.00248047839589305
0.594392725443791	0.608414098501309	0.360451694878099	0.355594566695604	-0.00485712818249495
0.474964885428798	0.489231965143168	0.511384714785302	0.506082959195199	-0.00530175559010293
0.252597018573564	0.260040815585706	0.23934955409928	0.23826377912385	-0.00108577497542994
0.332845163446271	0.340774247599046	0.33447287895164	0.328980893825809	-0.00549198512583093
0.318213094294484	0.32766481179881	0.380316948633208	0.37602527362785	-0.00429167500535771
0.665747261161255	0.678386647494822	0.301270300522878	0.29337024023392	-0.00790006028895729
0.518905312121643	0.532518293300498	0.413037890559007	0.404483607705363	-0.00855428285364379
0.471787021027444	0.48655779389963	0.352537183396339	0.346871289952408	-0.00566589344393092
0.62109093845652	0.640756529005125	0.485874194757773	0.487009626913092	0.00113543215531858
0.410680493209666	0.420325111265199	0.49996985678211	0.492056091577656	-0.0079137652044533
0.351736985221575	0.360861807456173	0.41615676123426	0.40999559312135	-0.00616116811291079
0.588650224433084	0.603576485090052	0.40004378258441	0.395335262633006	-0.00470851995140398
0.350888388942988	0.361446084566772	0.456506986000489	0.45913004533641	0.00262305933592061
0.433312529687321	0.445853429582082	0.284052004724085	0.28200415692455	-0.00204784779953449
0.423826168077549	0.435976874012592	0.523475140669841	0.515971279520077	-0.00750386114976354
0.428239929635934	0.440345114986209	0.328732394233296	0.321956890642873	-0.00677550359042317
0.500146772976975	0.510050383898834	0.429210666852724	0.419060541395495	-0.0101501254572295
0.651634233347073	0.668505968609984	0.45211883404547	0.443313759039998	-0.00880507500547162
0.644342516467378	0.656212635627129	0.340280397013018	0.327786886819636	-0.0124935101933828
0.502530735001021	0.51765346743387	0.56890431795177	0.562008838661098	-0.00689547929067191
0.642630842870389	0.657365224425074	0.457962068267387	0.444787448748396	-0.013174619518991
0.324019224397644	0.332908916902693	0.302084651950397	0.299462958480832	-0.00262169346956542
0.408985406565671	0.419172776293473	0.225284320899599	0.220621960154042	-0.00466236074555657
0.540189074527558	0.557538499411903	0.504624544062526	0.499653539685367	-0.0049710043771593
0.336657235084319	0.347160026618511	0.395331051931343	0.390595343907193	-0.00473570802415002
0.363842226612701	0.376788922850093	0.431899548931339	0.42878488142089	-0.00311466751044903
0.545245383032482	0.56193819445577	0.404255911754474	0.397427995475412	-0.00682791627906221
0.49823590349385	0.514084087930728	0.342404543936873	0.337474122785027	-0.00493042115184561
0.443321150216403	0.453769402217096	0.358837546205642	0.349350476036747	-0.00948707016889466
0.527603340938627	0.546169460892051	0.546241727093197	0.542655849860581	-0.00358587723261539
0.685445098282916	0.701809529087159	0.381693122669761	0.376217643813757	-0.00547547885600469
0.325308690770015	0.335151132475085	0.37046587440246	0.366713975701264	-0.0037518987011963
0.516801847427503	0.528900097827927	0.445395814052319	0.437828371044885	-0.00756744300743462
0.386661214058591	0.398847799169562	0.46752590726536	0.467546200887005	2.02936216455174e-05
0.455421963146905	0.468021115566406	0.546224476887524	0.542656400957601	-0.00356807592992248
0.383665978116819	0.395690253820453	0.428312449813235	0.423829254658576	-0.00448319515465856
0.349915146397469	0.357854666249025	0.34137674248759	0.333525060456137	-0.00785168203145314
0.524646515448694	0.539799901703779	0.416090065343385	0.405851124297827	-0.0102389410455583
0.468403992794785	0.473440388712776	0.291271486924947	0.276663202201198	-0.0146082847237494
0.587141819376981	0.601927366371717	0.364853087369694	0.356815122571518	-0.00803796479817614
0.396129943710728	0.404476506664025	0.420986380746477	0.41680093500415	-0.00418544574232677
0.429150738262446	0.441308620439285	0.514456945120884	0.50884186986313	-0.00561507525775395
0.49490923725286	0.505909340788588	0.465565953395903	0.456747065616921	-0.00881888777898249
0.465402550350308	0.478187069106531	0.447800186660829	0.442040006810542	-0.00576017985028671
0.448878120207949	0.457648890333272	0.309147572546129	0.302334339978993	-0.00681323256713601
0.575175056634521	0.594283561598458	0.414371895461619	0.411845011284163	-0.00252688417745589
0.434159119815058	0.449772161756581	0.558475656107446	0.552888539931461	-0.00558711617598506
0.743755727572779	0.766811862822447	0.47063683176158	0.470590867711265	-4.59640503151504e-05
0.432356580238963	0.443278991600912	0.358843910490865	0.352886021860643	-0.00595788863022223
0.343478241825631	0.353133245410269	0.388646455783105	0.387440022805578	-0.00120643297752782
0.46085421918925	0.476438542497656	0.502927689765874	0.498991388531564	-0.00393630123430988
0.504104718336941	0.516841924016375	0.403390672644866	0.397666148810333	-0.00572452383453348
0.599479783017274	0.61662472318319	0.420103817181873	0.410842773712607	-0.00926104346926598
0.428105912512869	0.437478088005699	0.368299202745092	0.35700340946983	-0.0112957932752624
0.514898208445728	0.530422382192278	0.507705127219556	0.503556861581109	-0.00414826563844617
0.534437297350639	0.549039154936461	0.499386677621096	0.489327650124944	-0.0100590274961526
0.570568615160648	0.588311315859106	0.423719119893866	0.424109580952008	0.000390461058141889
0.345805352692432	0.355276542932575	0.441720967174924	0.436139918649751	-0.0055810485251726
0.361399174047081	0.371463696716836	0.466182437671874	0.460328839120997	-0.00585359855087664
