Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflsu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflsu_C	Univariate_LR_delta_R2_gflsu_C
0.275818064093814	0.27589169452571	0.240004119704913	0.239952011721546	-5.21079833676885e-05
0.244070408196603	0.244019135484854	0.279615339155121	0.279282094083749	-0.000333245071372112
0.182109855758879	0.182193729211678	0.307519095655317	0.307554479257659	3.53836023423981e-05
0.181152648543087	0.181208476017329	0.286809759606973	0.286797193135002	-1.25664719710095e-05
0.246498786766735	0.246559242746697	0.349650740465462	0.349603299340173	-4.74411252887053e-05
0.219743240129023	0.219832220258928	0.391451138493332	0.39148909022325	3.79517299178844e-05
0.189692625288812	0.189725158961594	0.272504010882626	0.272435334796517	-6.86760861085545e-05
0.260599408411358	0.260569819611652	0.313878215861824	0.313587496015982	-0.000290719845841669
0.16906711314208	0.169115096500593	0.403680516064048	0.40367394974272	-6.56632132789436e-06
0.196138361639848	0.196216228212056	0.365216662922906	0.36525775840028	4.10954773736316e-05
0.199510880302591	0.199550438739431	0.162701380267353	0.162677216389932	-2.41638774213238e-05
0.17108605712449	0.171112083076265	0.263788154726978	0.263663391514136	-0.000124763212842383
0.225725933895176	0.225784216342627	0.315847562688074	0.315809750810262	-3.7811877812266e-05
0.222295271800955	0.222380922301421	0.331926744610458	0.331979070450153	5.23258396949999e-05
0.261051242924666	0.261153586978969	0.41266284847157	0.412614345119011	-4.85033525590706e-05
0.228167162972808	0.228239620532443	0.405739620601347	0.405597934559344	-0.000141686042003375
0.236507440578315	0.236559312855075	0.381168339506244	0.381056834364726	-0.000111505141518198
0.21021384109126	0.210267458626908	0.271693212493876	0.271660021326612	-3.31911672637464e-05
0.237234984589285	0.237275745899941	0.369376270419768	0.369243828214771	-0.000132442204996974
