Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpast_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpast_C	Univariate_LR_delta_R2_gpast_C
0.543467409014854	0.676954137524659	0.353862621749971	0.371131241681237	0.0172686199312655
0.532350643706609	0.607394060533672	0.474401068708889	0.436279871143045	-0.0381211975658433
0.0956356568589826	0.106245066458703	0.0352525975724388	0.0331502568267132	-0.00210234074572559
0.410587611235948	0.463279447463998	0.460330754989065	0.435838998390428	-0.0244917565986379
0.45643201535401	0.507122167346912	0.347806990861149	0.33433760431537	-0.013469386545779
0.2267030072019	0.264306664787971	0.152422384347048	0.148755719845226	-0.00366666450182143
0.272262424192691	0.29977605080236	0.179146411499781	0.165148841800498	-0.0139975696992825
0.169519492866542	0.213663543440467	0.0629110608516909	0.0673082672423399	0.00439720639064899
0.205512425829247	0.235252307774732	0.0271402170780602	0.0273668452527503	0.000226628174690144
0.411730807170089	0.474859719432073	0.573260957959234	0.547254146022761	-0.0260068119364733
0.742662107165122	0.851250611322203	0.632117567918354	0.607457455868998	-0.0246601120493559
0.253939159458204	0.281495577092252	0.0630191665679134	0.0592583945803084	-0.00376077198760492
0.205016294734511	0.241550151823682	0.112754797957632	0.11264797153922	-0.000106826418411657
0.288165709335759	0.316877201089989	0.179372333072955	0.173103093246648	-0.006269239826307
0.318677493092491	0.396868146516927	0.345777667103719	0.357569435191666	0.0117917680879467
0.337823212762906	0.407981539086614	0.194656666488565	0.197615488641123	0.00295882215255872
0.512546259455603	0.60872475384858	0.236034445797476	0.252938636795101	0.016904190997625
0.465287785152358	0.512018855125896	0.474044921078902	0.435912303278042	-0.0381326178008606
0.179382993457596	0.209629593330341	0.0586173811693954	0.0648881347272195	0.00627075355782413
0.527047809155911	0.609365517264111	0.366630750289874	0.373111177090367	0.00648042680049332
0.257420569318673	0.287366662726957	0.297651367200353	0.281011308819784	-0.0166400583805681
0.288293723783326	0.312906196783729	0.0828206745148953	0.0794677030248006	-0.00335297149009464
0.28465415537388	0.34379043618144	0.11248343066316	0.117267780129323	0.00478434946616335
0.125700427714017	0.143912777345259	0.065873302570368	0.0667429757019182	0.000869673131550217
0.292531297135728	0.341467817819267	0.389610179216604	0.383244820925573	-0.00636535829103069
0.459422156617499	0.499160561380348	0.43399152296117	0.39194883908602	-0.0420426838751502
0.250925461615483	0.286994579630565	0.274639844389712	0.265984293472493	-0.00865555091721909
0.218539362889769	0.241913138502218	0.11329977928515	0.111552442328135	-0.00174733695701557
0.379183007871704	0.441092925620948	0.45503270320628	0.466633700508168	0.0116009973018875
0.312295425742977	0.381873065543717	0.278578059648626	0.278803313282492	0.000225253633866107
0.187279851952955	0.209411205297848	0.248456006330683	0.234018443611873	-0.0144375627188106
0.386742593527444	0.439903928068926	0.559847042504585	0.532807544254764	-0.0270394982498208
0.0816354334142884	0.0944274691430028	0.0372522299117817	0.0406019383669218	0.00334970845514012
0.205162809255206	0.249143369381339	0.127003939374187	0.130797385011068	0.00379344563688122
0.534877697540481	0.607835028439967	0.475234948018741	0.464768917936752	-0.0104660300819885
0.524443344329959	0.574186999482558	0.315890628503158	0.288382611084486	-0.0275080174186719
0.182624165442694	0.220855267526007	0.293236689272095	0.295393297781089	0.00215660850899413
0.46536389790376	0.554030362297643	0.704730259953136	0.670657700067762	-0.0340725598853741
0.21080898835795	0.227987199539842	0.117591289382853	0.110165283734024	-0.00742600564882825
0.351155648161095	0.397778279195289	0.286401072327671	0.278009962484422	-0.00839110984324909
0.327571675694138	0.377552028705895	0.533307636713373	0.517398000533543	-0.0159096361798297
0.233200568765292	0.275537640879047	0.133963699615823	0.143375720635001	0.0094120210191784
0.482422767048615	0.532343116999463	0.534947914747182	0.512785351012679	-0.0221625637345028
0.116453351562414	0.131605388318564	0.0207045032528459	0.0210509321847995	0.000346428931953566
0.315935447005173	0.361347372628309	0.169484117342249	0.16306910785185	-0.00641500949039922
0.512148254079097	0.599500922179527	0.117654359147752	0.11696603625273	-0.000688322895021326
0.38496430993838	0.417043333061148	0.158953400262828	0.140010078655124	-0.0189433216077045
0.0745262257121674	0.0819920955052565	0.0336399952140643	0.0308822581742215	-0.00275773703984282
0.208847155635344	0.233301607018242	0.450123714677371	0.439150132533379	-0.0109735821439913
0.091711883034598	0.101093094545222	0.0182531492605099	0.0165952243789784	-0.00165792488153158
0.266412811878833	0.306192004255922	0.148019450137879	0.15338809048506	0.00536864034718113
0.150080250375363	0.165756459061305	0.0932652839737941	0.0877316845622316	-0.00553359941156256
0.797757940743428	0.91799075471	0.585990322100777	0.600729871413795	0.014739549313018
0.179726118098721	0.216519732022291	0.162659229382207	0.160017649619292	-0.00264157976291529
0.139250232655665	0.156463276283675	0.129568073407926	0.131220630634755	0.00165255722682978
0.349366857097869	0.384022057352301	0.43853509312949	0.425085671293259	-0.0134494218362313
0.548151276506386	0.642003535899163	0.308077163963569	0.308169760380572	9.25964170024329e-05
0.205476477101373	0.222827944145678	0.0815720134127531	0.0752063313880107	-0.00636568202474243
0.284496549234635	0.330497973851067	0.144164848573463	0.151877232346826	0.00771238377336322
0.444600130039371	0.477617965388069	0.105055517649688	0.0929651497444375	-0.0120903679052504
0.297562065011571	0.314727288624438	0.270657402677992	0.244434714959537	-0.0262226877184552
0.185649911898132	0.208220898132839	0.227488978116421	0.219939701646854	-0.00754927646956696
0.0695383293671997	0.0610064509412767	0.0108048581581946	0.00640987249287394	-0.00439498566532063
0.272103874215064	0.320761404338868	0.245951519491312	0.26188075631379	0.0159292368224787
0.179020812311324	0.19849478696285	0.0687441199386095	0.0673417811552192	-0.00140233878339024
0.292483304093323	0.321635517030445	0.310364118465681	0.297832348896122	-0.0125317695695593
0.0723397597188497	0.08323383890171	0.023930926219807	0.0239215671972082	-9.35902259880175e-06
0.452441005660505	0.545984621385846	0.11312837263029	0.118683153585318	0.00555478095502777
0.200560304435114	0.245044405469837	0.208301946091325	0.20670365650134	-0.00159828958998506
0.256869819384707	0.320900108134183	0.11461938815483	0.120251317396224	0.00563192924139493
0.207897321498185	0.246805313978948	0.13102481403694	0.132851587884891	0.00182677384795096
0.33624397018646	0.370545665842992	0.401306824480411	0.390982164208617	-0.0103246602717936
0.589060614184412	0.657969520507281	0.448338841216864	0.435548796504834	-0.0127900447120294
0.146729605269791	0.18022743194391	0.0438009509916143	0.0520490292786237	0.00824807828700937
0.291677921082665	0.352666763080921	0.217103056643822	0.236728684675746	0.0196256280319237
0.257026795131185	0.282475348888694	0.155204793592837	0.144013987671637	-0.0111908059212
