Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Deciduous_broad_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Deciduous_broad_R	Univariate_LR_delta_R2_Deciduous_broad_R
0.124279681786005	0.0577322744777237	0.406775454353056	0.303514294718278	-0.103261159634778
0.135830654159284	0.0339462974839292	0.425985651287653	0.136090980937568	-0.289894670350084
0.131345193517456	0.0381805986281639	0.52595737351059	0.239261334984058	-0.286696038526532
0.112318909188853	0.0506998597926376	0.330360925357459	0.264974567071419	-0.0653863582860399
0.121992474558882	0.0404107530911931	0.381669225304199	0.240951578236045	-0.140717647068154
0.138838712084905	0.0512460014331542	0.397113191528455	0.223881207877236	-0.173231983651219
0.13149849526972	0.0417174916488828	0.33125081696619	0.194014229794424	-0.137236587171765
0.110580113107625	0.0469590174866185	0.327437118781315	0.221868629307187	-0.105568489474129
0.125707223790639	0.0434367935429973	0.410386671888949	0.200552905486343	-0.209833766402606
0.139297485914638	0.0384929179064131	0.442613717073891	0.170049036217963	-0.272564680855928
0.128207177271483	0.0381309991632212	0.386081536053489	0.139926063449547	-0.246155472603941
0.138352393681899	0.049477319199139	0.437551084124623	0.239298849512551	-0.198252234612072
0.156306206832949	0.0337567714184562	0.496619678050381	0.133600876081038	-0.363018801969343
0.152830980422082	0.0516064227730675	0.493925520665032	0.242399424164724	-0.251526096500307
0.117340594295432	0.0489994992900622	0.413595109744601	0.283850854562299	-0.129744255182302
0.134922878221597	0.0499537304408541	0.408494849188798	0.189115185101703	-0.219379664087095
0.11333203008771	0.0381935625518774	0.42794490438022	0.240066725155345	-0.187878179224875
0.133849213473766	0.0601188192941991	0.372434416577617	0.310054236415536	-0.0623801801620809
0.129178672334723	0.0460321503318113	0.4537475173009	0.223685523296858	-0.230061994004042
0.130917784590757	0.0502557444250511	0.338579693797105	0.165809812996334	-0.172769880800771
0.126325944070198	0.0366194657161867	0.409724282244662	0.157152910615761	-0.252571371628901
0.14417257915046	0.0467458743350803	0.332801844040762	0.207444600954843	-0.125357243085919
0.139695654442077	0.0531329591245895	0.375935626385541	0.235592320717587	-0.140343305667954
0.136832968951474	0.0422520632563822	0.410132866658084	0.155902228387648	-0.254230638270436
0.142736534443259	0.0408522818279797	0.438231626330301	0.191583285778623	-0.246648340551678
