Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_unifre_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_unifre_R	Univariate_LR_delta_R2_unifre_R
0.311199388106674	0.000681115999901715	0.41277033381506	0.121882500884077	-0.290887832930983
0.227890617212938	0.0004843043472145	0.252597230175783	0.0678240346121526	-0.184773195563631
0.180638383369219	0.000367402706189133	0.153914166529207	0.0337777184997716	-0.120136448029436
0.253789967109821	0.000516113800598126	0.460565841698607	0.131431045050403	-0.329134796648203
0.292210351598041	0.000593315291703207	0.346868212550071	0.112983279445664	-0.233884933104406
0.27860497956932	0.000670150014176812	0.615377543144408	0.208549287100636	-0.406828256043773
0.272307184134317	0.000609993159723086	0.469878957984442	0.161481931919172	-0.30839702606527
0.30774646112674	0.000627638368652484	0.417838363566215	0.092848167889148	-0.324990195677067
0.376602389229779	0.000650931943214406	0.597001217588583	0.077905799805007	-0.519095417783576
0.494118229682049	0.000708488624796368	0.539061096076007	0.0600755288395468	-0.478985567236461
0.330262813203342	0.000855461506539801	0.380952114783675	0.159560926887519	-0.221391187896156
0.289455282688802	0.000607961256249663	0.272173820301914	0.0642010498108324	-0.207972770491081
0.293266438999808	0.000583483220791987	0.39780316674279	0.123463816041183	-0.274339350701607
0.311047642043601	0.00069595456695523	0.46153927150783	0.11892954807271	-0.34260972343512
0.263368529806414	0.000712527279785962	0.404792194801954	0.134499121155854	-0.2702930736461
0.371372544708753	0.000630241866452633	0.489899930581447	0.0852610714053797	-0.404638859176067
0.37036845963276	0.000795167267774946	0.355314161030165	0.0953407691993229	-0.259973391830842
0.223996962189433	0.000676205121141788	0.331950075664408	0.146694163447559	-0.18525591221685
0.40858633933029	0.000727364735955541	0.379802781632781	0.0638761277622269	-0.315926653870554
0.26461890493214	0.000710798949505509	0.448724398151317	0.165424709890025	-0.283299688261292
0.33005119551661	0.000481595124931351	0.523773566515616	0.0605375249328728	-0.463236041582743
0.314832538324166	0.000869027340582941	0.463469721084445	0.16157231700033	-0.301897404084115
0.172818776840519	0.000326481707124188	0.205394745197339	0.0609976166536838	-0.144397128543655
0.293653063879251	0.000558224161568262	0.351505163515792	0.0784784731868954	-0.273026690328896
0.221464156570921	0.000371213649455656	0.16312532548432	0.0337522446280017	-0.129373080856318
0.237397219601059	0.000414642538259503	0.258211469222609	0.0394501618987382	-0.218761307323871
0.250633929115608	0.000545085202315116	0.363650938779568	0.0895390908752003	-0.274111847904368
0.249664900894143	0.000679539516544566	0.420841075199648	0.215495587897087	-0.205345487302561
0.388479346938784	0.00079497922170072	0.346340725750067	0.0832069600865284	-0.263133765663539
0.310712214180842	0.000622745470428163	0.354344415609404	0.0873725475272297	-0.266971868082174
0.296952336857108	0.00069053881148735	0.437614085423332	0.134183847228988	-0.303430238194343
0.265858140513789	0.000638316413961686	0.425297627698287	0.153341630725453	-0.271955996972834
0.348662208482943	0.000816296295251302	0.506650927926428	0.185159058672311	-0.321491869254117
0.276359652422383	0.000661180141717302	0.378015886235393	0.115151054255564	-0.262864831979828
0.256203481473392	0.000800558811320426	0.564433434941175	0.194465435211095	-0.369967999730079
0.304834429998044	0.000718979634358703	0.470398492557068	0.172249589141896	-0.298148903415172
0.26864750365142	0.000444650609374884	0.378150075380044	0.0739652512270033	-0.304184824153041
0.401660215394133	0.000838701151027623	0.315757146010503	0.0707750353342816	-0.244982110676221
0.336435095998499	0.000406083412061421	0.352039005662622	0.0376272182783783	-0.314411787384243
0.198004148793525	0.000529361500141532	0.305161416216871	0.127635154111157	-0.177526262105714
0.246096218876044	0.000556376811495499	0.36709664882139	0.126384296679355	-0.240712352142035
0.312046000729546	0.000740363960031975	0.402424135831636	0.136911028630216	-0.265513107201421
0.266244673469028	0.000674365849135346	0.465472039421332	0.126006051927984	-0.339465987493347
0.248818246151923	0.00040539163709781	0.300701552449338	0.052219162515207	-0.248482389934131
0.326008673835082	0.000707443284796365	0.363430580392191	0.105380945183925	-0.258049635208266
0.210480612320872	0.000617307595713287	0.455613870733381	0.168045980731694	-0.287567890001686
0.272152990838502	0.000463739353883477	0.481668430288686	0.0742384203262485	-0.407430009962437
0.26745848850362	0.000386859819559028	0.194001468927244	0.0291868675980184	-0.164814601329225
0.261975868598079	0.000439684209135788	0.369142474037172	0.0658681520557471	-0.303274321981425
0.271172191239056	0.00053500352425676	0.349561233781597	0.0944425648446271	-0.25511866893697
0.295039506004624	0.000511393177010903	0.39423920330265	0.0731238285376058	-0.321115374765044
0.366891831405043	0.000749250680176886	0.548588411447482	0.118858730673799	-0.429729680773683
0.281407421289374	0.000680361106078243	0.470423357351139	0.152255040226136	-0.318168317125003
0.29376903470919	0.000588625432585688	0.436159281506773	0.0969104944402627	-0.339248787066511
0.281422229544885	0.000694374548727809	0.325116472823426	0.113720984181755	-0.211395488641671
0.290284657333686	0.000727242000201972	0.424178951120801	0.167050449020294	-0.257128502100507
