Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpri_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpri_C	Univariate_LR_delta_R2_gpri_C
0.624781515668878	0.646441556190016	0.328097817182146	0.338940348738117	0.0108425315559713
0.492453529719684	0.500825448949755	0.544958969249247	0.539760721320489	-0.00519824792875778
0.638426167714997	0.692998073104935	0.464959786668546	0.499091852574071	0.0341320659055256
0.513830948050231	0.537983692165538	0.544148933071556	0.565756869372515	0.021607936300959
0.421179212400409	0.459847324579736	0.234546411804383	0.251010018272143	0.01646360646776
0.539746120624576	0.567489477953961	0.503260395367419	0.518500318930311	0.0152399235628915
0.34639660261548	0.369871153634172	0.387718135533337	0.405581976485823	0.0178638409524858
0.359748207175915	0.384597920660188	0.422808190547482	0.440611791416383	0.017803600868901
0.529668199950621	0.551104078244927	0.393083571618718	0.404818748406676	0.0117351767879587
0.503836443891332	0.526774615183371	0.349344634254206	0.357972202528215	0.00862756827400951
0.445307776366745	0.467739176595824	0.357470915775356	0.370575179376218	0.013104263600862
0.50884391058068	0.53085604704353	0.523446213188807	0.535375346095847	0.0119291329070398
0.67850646384122	0.72797530662706	0.378321932931629	0.394163405995836	0.0158414730642066
0.334359137556116	0.355195413353199	0.360191090554627	0.372940423896435	0.0127493333418079
0.472803191465967	0.501174862037055	0.441837458465318	0.464650752852279	0.0228132943869604
0.50236130566053	0.515280220245153	0.603832337228195	0.60608619104482	0.00225385381662502
0.460086833679272	0.482073771416868	0.551333522374054	0.566300297352258	0.0149667749782031
0.391380053180398	0.412625825751628	0.428815700396346	0.446593036956701	0.0177773365603547
0.342679472505684	0.367147016456953	0.334598880793557	0.353288826031308	0.0186899452377507
0.5275852124373	0.551006727590506	0.417158343587525	0.4308570156058	0.013698672018275
0.455251986664696	0.489610866341441	0.285588959479963	0.304760776938282	0.019171817458319
0.584060532421462	0.648149211962636	0.355745791257498	0.39020888907351	0.0344630978160125
0.389236929323781	0.408846682066217	0.420850774510451	0.439970104211359	0.019119329700908
0.420039594786873	0.440082068918445	0.47948357380304	0.497076294877733	0.0175927210746931
0.488550608495617	0.526832534379182	0.466594559314174	0.489523465972915	0.0229289066587407
0.453982331995129	0.483129696433458	0.441314082723752	0.458910030697599	0.0175959479738467
0.462943053530376	0.494129059418247	0.328487144577526	0.344941853818793	0.0164547092412665
0.567516528937125	0.589135534037228	0.406199501875677	0.414549134379689	0.00834963250401172
0.42945382695097	0.449444603940209	0.528035352090369	0.54366605440608	0.0156307023157108
0.714851037671424	0.740528687370709	0.453218623797789	0.46442029597694	0.011201672179151
0.435837006556497	0.478397679987664	0.364510317224136	0.386935823703869	0.0224255064797334
0.582217382621851	0.610305697500646	0.495971217759493	0.511003289496858	0.0150320717373645
0.468916651913795	0.499613047977225	0.516147330898754	0.543066145343608	0.0269188144448538
0.52092728559492	0.541073721660127	0.410231074621023	0.420228484264059	0.0099974096430353
0.583621869673265	0.62501770631199	0.406204166113235	0.430756853893218	0.0245526877799824
0.426030950138804	0.445910955247978	0.361963134362904	0.376363981656946	0.0144008472940422
0.54210649647442	0.561525443006071	0.526602714433551	0.528819988595298	0.002217274161747
0.541082605889998	0.578895206032454	0.494019073613403	0.518994982034147	0.024975908420744
0.596424577729177	0.619640948005264	0.430618977366973	0.446174320718387	0.0155553433514136
0.369138984006783	0.377315608893564	0.462742872421341	0.461930922648154	-0.000811949773186882
0.361349041988196	0.369545217641412	0.433871380690419	0.438643451421996	0.00477207073157704
