Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_new_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_new_R	Univariate_LR_delta_R2_wetland_new_R
0.337089331473337	0.33826415216648	0.415938471639318	0.411563691849842	-0.0043747797894767
0.250150185334312	0.310737401483895	0.0625533002044267	0.112206100706529	0.0496528005021021
0.202830817776919	0.194194139535036	0.109845456484572	0.099788784825665	-0.0100566716589071
0.284155006076386	0.38380999402573	0.177210891296207	0.384477142506031	0.207266251209824
0.317637021015228	0.290610003283552	0.345891871856241	0.314206412693377	-0.0316854591628647
0.33695001409723	0.325508423897191	0.195707554606502	0.192195322831961	-0.00351223177454135
0.524896620694632	0.481764222045686	0.253626730777584	0.223352579726368	-0.0302741510512155
0.465287785152358	0.43296539931571	0.474044921078902	0.448415542817059	-0.0256293782618433
0.18772525074897	0.336650720398194	0.0657697600598868	0.249826162945061	0.184056402885174
0.455446120388298	0.388953708529527	0.509885459818839	0.498096780652078	-0.0117886791667614
0.257420569318673	0.296020730362489	0.297651367200353	0.51793855508617	0.220287187885818
0.276023589325219	0.212094113759965	0.0833665178205201	0.0586354988817719	-0.0247310189387482
0.335142575849845	0.48452498795774	0.167094094551386	0.408659799762092	0.241565705210706
0.153367370637199	0.152100624462103	0.391032535200327	0.388198554119819	-0.00283398108050803
0.289894739849803	0.298839296550825	0.365660757140382	0.451673906519537	0.0860131493791547
0.459422156617499	0.43392969644127	0.43399152296117	0.400542025786143	-0.0334494971750268
0.250925461615483	0.287904337409192	0.274639844389712	0.471642856716842	0.197003012327129
0.217632475534593	0.293835869894512	0.126798328864118	0.252270530060192	0.125472201196073
0.393190424082084	0.348872854594872	0.509900576968159	0.47519842084995	-0.0347021561182089
0.312295425742977	0.345031696738379	0.278578059648626	0.346068890275689	0.0674908306270633
0.187279851952955	0.179895081941627	0.248456006330683	0.236134343712501	-0.0123216626181827
0.386742593527444	0.355302783263292	0.559847042504585	0.500761035247534	-0.0590860072570514
0.0903473957934924	0.122572228221757	0.0885795513186558	0.175238195379656	0.0866586440610002
0.205651369541394	0.291839786702246	0.127633393982663	0.26815411422991	0.140520720247247
0.518815002228753	0.573319392614939	0.466276548065556	0.646985506108491	0.180708958042935
0.520944929567821	0.612718238805036	0.314306475992547	0.544108680007052	0.229802204014505
0.181064506706852	0.178313609360979	0.293399133174725	0.303855446617668	0.0104563134429435
0.377270517090785	0.366470063497229	0.534857010667098	0.518791552769095	-0.0160654578980025
0.210292749899526	0.301687662497346	0.117306370504001	0.279811528052379	0.162505157548379
0.352529762843326	0.394010503102774	0.275594616482134	0.449584897214702	0.173990280732567
0.327571675694138	0.297330022431786	0.533307636713373	0.496648033466456	-0.0366596032469165
0.233200568765292	0.344038834828175	0.133963699615823	0.360705422029103	0.22674172241328
0.485015634603098	0.49031591753971	0.531239737279387	0.675479624470808	0.144239887191421
0.116776186103075	0.223960203914396	0.0211388264881319	0.0851067311222483	0.0639679046341164
0.315935447005173	0.400795502323998	0.169484117342249	0.319360947341715	0.149876829999466
0.571964617797487	0.555681196477816	0.17944799226084	0.174658563573359	-0.00478942868748089
0.38496430993838	0.399290463457746	0.158953400262828	0.184127175035874	0.025173774773046
0.0730607544265514	0.131644939046935	0.0332160383420865	0.115794484958091	0.0825784466160043
0.207809989275962	0.197153933559823	0.449024656498236	0.466788689806742	0.0177640333085058
0.091711883034598	0.223688133025357	0.0182531492605099	0.115370486244757	0.0971173369842472
0.265147435750628	0.400078528647562	0.142807577525689	0.405962584683786	0.263155007158097
0.150080250375363	0.161828117603487	0.0932652839737941	0.110810471918833	0.0175451879450386
0.385328710809806	0.390719927283015	0.44866046238431	0.446229164597097	-0.0024312977872129
0.179726118098721	0.215270154715964	0.162659229382207	0.246439460087178	0.0837802307049713
0.154283752601972	0.152075934459106	0.301226000223682	0.294572905602695	-0.00665309462098618
0.347527665513773	0.283716476488345	0.440219990296655	0.505181095770682	0.0649611054740272
0.548151276506386	0.637700616032506	0.308077163963569	0.483372069961783	0.175294905998214
0.201976700977572	0.162851873386781	0.0813037990993279	0.0652631927218624	-0.0160406063774655
0.283978033479617	0.371987444824706	0.144720670169647	0.281360845749122	0.136640175579476
0.443233367479082	0.380330541937325	0.105735092200915	0.0910466485480278	-0.0146884436528871
0.297562065011571	0.357439669949025	0.270657402677992	0.487709723626808	0.217052320948817
0.185649911898132	0.237688611214044	0.227488978116421	0.461909880100661	0.234420901984241
0.0695383293671997	0.109320337350028	0.0108048581581946	0.0322415439359421	0.0214366857777475
0.271008587196162	0.253042799734364	0.245710437804042	0.377116666768888	0.131406228964846
0.178139051056255	0.155406496087753	0.0685863695880878	0.0558278318399526	-0.0127585377481352
0.287081941805803	0.251563991838186	0.308405954994615	0.285237293279496	-0.0231686617151186
0.0723397597188497	0.191786735246248	0.023930926219807	0.193146952672362	0.169216026452555
0.450372737307182	0.654914440018421	0.112996484015042	0.272280367788525	0.159283883773483
0.200560304435114	0.238655634851414	0.208301946091325	0.321838760299813	0.113536814208488
0.274266930291221	0.377786336000535	0.130747262068443	0.267255347460599	0.136508085392156
0.209761718179386	0.248451825398759	0.13121607959066	0.211729882579276	0.0805138029886158
0.331020067452087	0.297016774270779	0.395759411872017	0.394073752863603	-0.00168565900841494
0.57872235367151	0.575791617506183	0.441039868464249	0.545673978313324	0.104634109849075
0.174876315279601	0.177869290442348	0.524687271221765	0.539839768850217	0.0151524976284517
0.264554100176326	0.294237665224029	0.248026029735406	0.358261428884566	0.11023539914916
0.25804725122551	0.249565692082795	0.157718632078669	0.15762872340649	-0.0000899086721792841
