Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_lake_river_reservoir_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_lake_river_reservoir_R	Univariate_LR_delta_R2_lake_river_reservoir_R
0.458480056801202	0.458435387971126	0.344433985112679	0.344244896198292	-0.000189088914386903
0.595715418574304	0.595629724606771	0.466525849208692	0.46594042971145	-0.00058541949724189
0.425908958064217	0.425769299660859	0.492623525085882	0.492290590535947	-0.000332934549935937
0.365895239883394	0.365895239883394	0.436113431006194	0.436113431006194	0
0.523599875767326	0.524027022953358	0.371771529138599	0.371815288766523	0.000043759627923412
0.592195918894034	0.592195918894034	0.48605633152856	0.48605633152856	0
0.433339764031122	0.433339764031122	0.295232197681011	0.295232197681011	0
0.41790951774112	0.417504959968488	0.528077663948426	0.528381720874756	0.000304056926329732
0.425658940868453	0.424927981536862	0.32385053316737	0.32325070909699	-0.000599824070379951
0.5183700882234	0.518878249068187	0.443814065198077	0.444405610849111	0.000591545651034142
0.614880193416137	0.614880193416137	0.431971863847771	0.431971863847771	0
0.624781515668878	0.623801866786804	0.328097817182146	0.327856500489509	-0.000241316692637217
0.492453529719684	0.492323558828808	0.544958969249247	0.545082082549182	0.000123113299935751
0.638426167714997	0.638426167714997	0.464959786668546	0.464959786668546	0
0.513830948050231	0.513830948050231	0.544148933071556	0.544148933071556	0
0.421179212400409	0.420163168716593	0.234546411804383	0.234025085745978	-0.000521326058404714
0.539746120624576	0.539594312452074	0.503260395367419	0.502660194951039	-0.000600200416379981
0.34639660261548	0.346594756867657	0.387718135533337	0.3881985753727	0.000480439839363134
0.359748207175915	0.359406500951083	0.422808190547482	0.422188589398291	-0.000619601149191018
0.529668199950621	0.529668199950621	0.393083571618718	0.393083571618718	0
0.503836443891332	0.503802814936279	0.349344634254206	0.349066664063217	-0.000277970190988408
0.445307776366745	0.445336793450763	0.357470915775356	0.35717237184871	-0.000298543926646688
0.50884391058068	0.50884391058068	0.523446213188807	0.523446213188807	0
0.67850646384122	0.67850646384122	0.378321932931629	0.378321932931629	0
0.334359137556116	0.33402086856451	0.360191090554627	0.359695788815442	-0.00049530173918555
0.472803191465967	0.472516664848634	0.441837458465318	0.441095185325691	-0.000742273139627103
0.50236130566053	0.501494589650138	0.603832337228195	0.603017123412812	-0.000815213815383409
0.460086833679272	0.460086833679272	0.551333522374054	0.551333522374054	0
0.391380053180398	0.391380053180398	0.428815700396346	0.428815700396346	0
0.342679472505684	0.343543546271698	0.334598880793557	0.337337249926211	0.00273836913265335
0.5275852124373	0.5275852124373	0.417158343587525	0.417158343587525	0
0.455251986664696	0.455253346296421	0.285588959479963	0.285471047982713	-0.0001179114972506
0.584060532421462	0.584011537380416	0.355745791257498	0.35594583219831	0.000200040940811996
0.389236929323781	0.389236929323781	0.420850774510451	0.420850774510451	0
0.420039594786873	0.419625631139929	0.47948357380304	0.478716530459818	-0.000767043343222085
0.488550608495617	0.488485035468005	0.466594559314174	0.466771716632933	0.000177157318759058
0.453982331995129	0.453982331995129	0.441314082723752	0.441314082723752	0
0.462943053530376	0.463015850105401	0.328487144577526	0.328459317563926	-0.0000278270136006564
0.567516528937125	0.56757913831698	0.406199501875677	0.405798080905427	-0.000401420970249755
0.42945382695097	0.429489033797703	0.528035352090369	0.527802554033155	-0.000232798057214878
0.714851037671424	0.715548153249902	0.453218623797789	0.453589081586123	0.000370457788333944
0.435837006556497	0.435837006556497	0.364510317224136	0.364510317224136	0
0.582217382621851	0.582217382621851	0.495971217759493	0.495971217759493	0
0.468916651913795	0.467789907863116	0.516147330898754	0.516088108169018	-0.0000592227297362413
0.52092728559492	0.520941699172949	0.410231074621023	0.410081400751094	-0.000149673869929257
0.583621869673265	0.583621869673265	0.406204166113235	0.406204166113235	0
0.426030950138804	0.42399660049185	0.361963134362904	0.359793389252613	-0.00216974511029144
0.54210649647442	0.541931657855408	0.526602714433551	0.525980238838016	-0.0006224755955343
0.541082605889998	0.540605881244809	0.494019073613403	0.49345209991194	-0.000566973701462581
0.596424577729177	0.596351570558303	0.430618977366973	0.430491655897944	-0.000127321469028885
0.369138984006783	0.369138984006783	0.462742872421341	0.462742872421341	0
0.361349041988196	0.361349041988196	0.433871380690419	0.433871380690419	0
