Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_bird_richness_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_bird_richness_C	Univariate_LR_delta_R2_bird_richness_C
0.317253529719302	52.0336573385435	0.212725425152465	0.223119498701848	0.0103940735493825
0.317053875563305	50.8897783348576	0.186832814966356	0.182880661695964	-0.003952153270392
0.610388614400052	97.3854138875067	0.39671469048533	0.394513171911689	-0.00220151857364059
0.313994566980008	48.9635790469312	0.272295471541256	0.27256743036965	0.00027195882839387
0.212817112117507	34.4709695231092	0.194045421041191	0.199937196883422	0.00589177584223027
0.305068816522337	47.6827662907088	0.250509103073548	0.239029278278824	-0.0114798247947241
0.366794311566203	58.8011920367494	0.186263201701726	0.189758664500611	0.00349546279888469
0.237183699885226	35.7890199722552	0.107032682897082	0.0982751299140918	-0.00875755298299012
0.419314173289721	65.5189052288283	0.354581645540173	0.350422497257716	-0.004159148282457
0.24895007150382	38.7323248943805	0.14616117915791	0.138830230453371	-0.00733094870453949
0.481903946892529	73.7489947667855	0.341963161296203	0.32889941231301	-0.0130637489831922
0.44647719287911	71.9334442985452	0.268238181996554	0.290421382431558	0.022183200435003
0.313279012048454	50.4857565293394	0.253924827061709	0.260975373706601	0.0070505466448928
0.40978539832045	65.9210833722772	0.282121646922268	0.289688850436981	0.00756720351471279
0.30572426278672	46.9692010508244	0.180401457175541	0.159310983781927	-0.0210904733936139
0.406756078329185	63.91488017034	0.329457181560746	0.327657120389105	-0.00180006117164089
0.345257403409954	54.9264723415355	0.288089672370894	0.292670094833082	0.00458042246218748
0.344131993709695	54.1739760173668	0.298325826257655	0.286660727127746	-0.0116650991299088
0.223853655846461	36.0117934055257	0.113516312172836	0.1182320194689	0.00471570729606428
0.234558861328151	36.697674812175	0.0869993473458085	0.0849315214612773	-0.00206782588453119
0.312252777258638	48.2693627584507	0.215049978849462	0.200934641766205	-0.0141153370832572
0.246848180463354	38.8750855051179	0.235380997116599	0.214342040591489	-0.0210389565251092
0.471008537196098	74.4400799464148	0.310863671406293	0.31163095985486	0.000767288448567549
0.229992452183799	34.3118750726662	0.0926998620875239	0.0782809615973712	-0.0144189004901528
0.368699741172324	56.9746017096754	0.278863875437949	0.259608074888473	-0.0192558005494766
0.288311429412888	48.3498855105785	0.180212001075294	0.189546082988086	0.00933408191279209
0.322874903182335	51.7759578862159	0.208332810083129	0.223540235629175	0.0152074255460462
0.341553436687201	54.1279711630854	0.242693148291575	0.237867339340802	-0.00482580895077378
0.30366878683465	49.843260260636	0.293169316294875	0.292062717313712	-0.00110659898116305
0.291535479120553	46.3245128093828	0.150255215138663	0.153981131502001	0.00372591636333727
0.330096292548165	50.3537708835976	0.259780426509497	0.24930410463015	-0.0104763218793474
0.20280413551139	33.9394654323497	0.092745478412877	0.0995913111782193	0.00684583276534224
0.383379574160569	59.0072030270125	0.414982230392362	0.415970156677044	0.000987926284682195
0.403642703737393	64.1281523908781	0.342320506405197	0.34069169561605	-0.0016288107891469
0.346331984436971	54.7794030012898	0.350167662930157	0.341231185231326	-0.00893647769883138
0.26791301930508	42.9584721996732	0.218957921814824	0.209926152695946	-0.00903176911887846
0.628844199261274	98.2740374780633	0.461858555657151	0.446837506130328	-0.015021049526823
0.443657696048006	68.6361198409874	0.327000440484342	0.32156352660515	-0.00543691387919143
0.438919429889499	70.1212751618465	0.191297230853926	0.185317094769946	-0.00598013608398057
0.277992077790168	45.4580667615696	0.185985460576075	0.194912982215551	0.00892752163947602
0.209502822039491	33.7736107273833	0.0954462015852633	0.0973060321521771	0.00185983056691377
0.334078234704962	56.2136140134521	0.170448726633693	0.191607803502141	0.0211590768684481
0.253923495745506	39.1344945966917	0.169260337570851	0.162168032122398	-0.00709230544845324
0.209147791204621	32.871573522826	0.169981789878454	0.157295825167922	-0.0126859647105323
0.326653807302459	53.9023970792059	0.149681158064385	0.162036913993791	0.0123557559294052
0.530729770098692	88.213986046773	0.26687898448002	0.273979222670622	0.00710023819060246
0.332847774181783	51.5419491749176	0.271245431864763	0.257028192359858	-0.0142172395049044
0.384870339947694	59.4707374225095	0.186483251270814	0.18038212203198	-0.00610112923883416
0.29679361943813	48.1429921917132	0.212618086166003	0.217764080151473	0.00514599398547058
0.316157005046567	48.0127551175399	0.223631811451846	0.213648922997701	-0.00998288845414566
0.331957391516462	49.5361771754479	0.274819131299503	0.234180149505373	-0.0406389817941293
0.464033708916227	71.6461089408603	0.414700144447073	0.413614646836571	-0.00108549761050225
0.372541965029967	56.5113589911945	0.1811719311173	0.167168515610303	-0.014003415506997
0.33781737927339	55.7715935996769	0.310157370219312	0.318000343649587	0.00784297343027529
0.274486632091356	41.7753115742147	0.161828924292566	0.159317309794408	-0.00251161449815848
0.288078971582688	47.8566698502311	0.1846676960932	0.194290978951831	0.00962328285863095
0.275886227493651	44.7531849349685	0.121179495368828	0.128389622047282	0.00721012667845433
0.384552161798368	62.4373108221876	0.302744428231207	0.311107062011867	0.00836263378065932
0.346660142062756	52.8877880451388	0.170252550992602	0.161505547704555	-0.00874700328804665
0.449862731749109	71.3808916134756	0.444885797312974	0.436575973840207	-0.00830982347276765
0.263318709591265	40.8536346600922	0.214164666476423	0.202105178123363	-0.0120594883530601
0.529163124605928	84.7607634285794	0.349609681971421	0.351080533306831	0.00147085133541025
0.392458282983617	61.6634027229736	0.265358764685643	0.262970629087226	-0.002388135598417
0.431190300278231	67.3928914141861	0.33920413900235	0.330513482369064	-0.00869065663328517
0.322483797360523	52.5633790108233	0.244865476413149	0.255172522896953	0.0103070464838042
0.404274609149806	62.7201336651677	0.312451551851447	0.305363565106679	-0.00708798674476785
0.345178374317687	57.3548145883237	0.243338768936429	0.239844780114887	-0.00349398882154234
0.362212352220575	58.9330530291609	0.186942819712667	0.187077537630825	0.000134717918157778
0.282757112467398	45.3696316410946	0.196777241231891	0.208231026102523	0.0114537848706311
0.28251632929581	46.0836072800676	0.159465018173523	0.157415486201406	-0.00204953197211721
0.235010295246729	35.9451923385714	0.17201910155544	0.158585226510636	-0.0134338750448046
0.435081439873382	69.7755462502252	0.32505498448489	0.328390240029931	0.00333525554504044
0.318228965711199	49.868771636524	0.230665117122283	0.229443043871032	-0.00122207325125115
0.275520601601024	42.9735234230899	0.273869492457531	0.256136635653146	-0.0177328568043846
0.228556015454743	34.9436131821867	0.331493216257029	0.310994584009316	-0.0204986322477131
