Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gcrop_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gcrop_R	Univariate_LR_delta_R2_gcrop_R
0.240182755564461	0.199183425750227	0.405881069958382	0.385910248794605	-0.0199708211637771
0.237115674083162	0.199961073858986	0.374696809338991	0.362899341798878	-0.011797467540113
0.146454929562371	0.124069828633765	0.197883217055999	0.196571650416067	-0.00131156663993234
0.204459721141792	0.177944919497284	0.264640227175977	0.255746552957912	-0.00889367421806503
0.176855149231057	0.151902644425887	0.176388633541358	0.175273518299336	-0.00111511524202204
0.177930168023543	0.151300917393773	0.217822114114552	0.218344185840118	0.000522071725565121
0.184740446488914	0.157133981986043	0.290424205338617	0.281926599643461	-0.00849760569515567
0.218383892309887	0.172915349285654	0.36905611801325	0.343708303462316	-0.025347814550934
0.331058115474386	0.277852486527229	0.305403533804577	0.302111665061466	-0.00329186874311116
0.226509123719329	0.188614225821474	0.296148230478894	0.295470740369102	-0.000677490109791345
0.256569911503551	0.212822742166274	0.400870862865342	0.387859340221576	-0.0130115226437662
0.215572864145086	0.17528875332027	0.375663066856621	0.369800281682374	-0.0058627851742476
0.265001766795531	0.218485626621176	0.416688327579464	0.397716872177232	-0.0189714554022317
0.212695326546727	0.184921664193276	0.30772664342743	0.312489751342989	0.00476310791555917
0.223156575126236	0.187352181609862	0.510665076616354	0.464677232285368	-0.0459878443309857
0.217057209772791	0.187645870188052	0.335122734599639	0.335166100106744	0.000043365507104931
0.218660779852592	0.184093090992944	0.322847896914338	0.314697258926075	-0.00815063798826321
0.275818064093814	0.23050750170838	0.240004119704913	0.227387281055039	-0.0126168386498743
0.244070408196603	0.199363455776348	0.279615339155121	0.263481217778549	-0.0161341213765718
0.182109855758879	0.156752446499457	0.307519095655317	0.314092912585101	0.00657381692978437
0.181152648543087	0.154383861816919	0.286809759606973	0.299073034676617	0.0122632750696435
0.246498786766735	0.207715213883455	0.349650740465462	0.34580744306882	-0.00384329739664141
0.219743240129023	0.18507036609135	0.391451138493332	0.386552247660148	-0.00489889083318396
0.189692625288812	0.156849132443583	0.272504010882626	0.26090242694036	-0.0116015839422653
0.260599408411358	0.215114171164643	0.313878215861824	0.292949709525312	-0.0209285063365121
0.16906711314208	0.142518464284567	0.403680516064048	0.389529094503913	-0.0141514215601348
0.196138361639848	0.168716425937894	0.365216662922906	0.365896561968975	0.000679899046069132
0.199510880302591	0.172779436716278	0.162701380267353	0.171382818009417	0.00868143774206401
0.17108605712449	0.144078233473451	0.263788154726978	0.255850350961518	-0.00793780376546044
0.225725933895176	0.191409334545668	0.315847562688074	0.325894997239858	0.0100474345517839
0.222295271800955	0.185371344873242	0.331926744610458	0.315857096426666	-0.0160696481837918
0.261051242924666	0.218377332362521	0.41266284847157	0.401396172091653	-0.0112666763799166
0.228167162972808	0.188948492843436	0.405739620601347	0.383556486844252	-0.0221831337570953
0.236507440578315	0.202054160344469	0.381168339506244	0.371411955194407	-0.00975638431183723
0.21021384109126	0.18676303133771	0.271693212493876	0.286519056730117	0.0148258442362414
0.237234984589285	0.205042818112638	0.369376270419768	0.375513203824755	0.00613693340498755
