Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_unifre_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_unifre_R	Univariate_LR_delta_R2_unifre_R
0.136005363349228	0.000450162074929362	0.427464003137494	0.341354128622575	-0.0861098745149192
0.102940438784764	0.000341585942837109	0.278084330428965	0.193949827615992	-0.0841345028129731
0.192838201752211	0.000529339252169896	0.354646417851115	0.232792667485097	-0.121853750366018
0.124130632022141	0.000445648186259016	0.330791932681614	0.24263534947378	-0.0881565832078339
0.108745291688001	0.000362823560657285	0.347489380740546	0.257378498885721	-0.0901108818548249
0.119676863031598	0.000382677982301429	0.350727907959231	0.25594343996137	-0.0947844679978618
0.101490921030255	0.000327597249994215	0.302656355462663	0.200292646499132	-0.102363708963531
0.107781912530562	0.000372581393706839	0.346254424295972	0.315566465529819	-0.0306879587661528
0.159405422188934	0.000507490261395465	0.393791646411556	0.281069729293216	-0.112721917118341
0.170935613512118	0.000579560928718012	0.374700463804888	0.322059450728589	-0.0526410130762993
0.115448862396009	0.000440802591093139	0.286207571351174	0.282664433184638	-0.00354313816653506
0.110834458459554	0.000358670753382612	0.352382126832287	0.258946474920702	-0.0934356519115849
0.166658622741108	0.000517422362728668	0.448769347795867	0.323741831124016	-0.125027516671851
0.133862216418389	0.000472649938838275	0.399290126899407	0.292472817607246	-0.106817309292161
0.171806165954539	0.00066174429335314	0.42990886907425	0.399077811445164	-0.0308310576290867
0.130742557815785	0.000439312885642272	0.357760608722194	0.266597894183335	-0.0911627145388589
0.172181494629647	0.000539568194947413	0.506968753279195	0.383677859830581	-0.123290893448614
0.140047437450932	0.00049167116549449	0.418466708438324	0.340076773578532	-0.0783899348597922
0.113331636865117	0.00041428644391811	0.448643646523167	0.318925924980967	-0.129717721542199
0.11912671164082	0.000462069935919092	0.417250365886677	0.348138961977754	-0.0691114039089228
0.0831263966846029	0.000311195589857718	0.248078359676965	0.244366100608084	-0.00371225906888159
0.121276330196593	0.00039879856477471	0.368240749685964	0.269489046789561	-0.0987517028964031
0.148289121939142	0.000508760040724256	0.448080755953434	0.325630392316536	-0.122450363636898
0.133494533329756	0.000381071421109028	0.392213832247767	0.25595201771075	-0.136261814537017
0.113735801462692	0.000426664586158433	0.339054265272399	0.290819865560009	-0.0482343997123899
0.187290153349899	0.000521103314254751	0.513151032775369	0.2973231958245	-0.215827836950869
0.16245639248085	0.000525442081172239	0.424323514670522	0.325617036710095	-0.0987064779604265
0.121934410639751	0.000450649123973887	0.464511265294061	0.407413674923943	-0.0570975903701177
0.150981752199734	0.00051621050781182	0.348032491917115	0.238223079450564	-0.109809412466551
0.141853735383348	0.000523618558351055	0.371831137874231	0.317991338064624	-0.0538397998096066
0.124760240178242	0.000392286668225832	0.345189854467143	0.253759894145209	-0.0914299603219341
0.131668669993509	0.000346022692090639	0.340366716772773	0.172948001071634	-0.167418715701139
0.126708248934053	0.00037680413289322	0.33154778834657	0.222829200882427	-0.108718587464143
0.120330174516941	0.000469593297301778	0.362808031641967	0.313075402341934	-0.0497326293000328
0.114381097397459	0.000376605765170016	0.358000954682878	0.228729640821084	-0.129271313861793
0.176019603600438	0.000585934812151629	0.482041376892643	0.368466601078267	-0.113574775814376
0.124673457047739	0.000409810773580451	0.351019533288332	0.234250873966724	-0.116768659321608
0.126473336197689	0.000427849444817372	0.400471781872381	0.295612434844198	-0.104859347028183
0.149626499911724	0.000473225211039435	0.44020062816136	0.270519086369825	-0.169681541791535
0.133053908893603	0.000439477457385624	0.542654328612969	0.319621450181332	-0.223032878431637
0.113578996117004	0.000367876330894519	0.341625309645386	0.221943071769264	-0.119682237876122
0.124077884036232	0.000395517215051771	0.402662131612742	0.290040801285649	-0.112621330327093
0.137025066237263	0.00044506996447428	0.395123297532701	0.297605589995537	-0.0975177075371637
0.132257305366	0.000445346419540071	0.341934152500067	0.244542814228225	-0.0973913382718422
0.11202593208568	0.0003761880199094	0.319213537200119	0.227683833684659	-0.0915297035154604
0.127424595034358	0.000432359194930005	0.411294737350815	0.309890389650944	-0.101404347699871
0.13714369927766	0.000486066370905828	0.436272924199282	0.339524706358657	-0.0967482178406249
0.133621309255663	0.000456637055516748	0.413613976584028	0.308851177931258	-0.10476279865277
0.138135286303983	0.000474200784539262	0.451939269620451	0.383753752649858	-0.068185516970593
0.15794582475491	0.000539017666522381	0.508234155967781	0.377771042203989	-0.130463113763792
0.162160390831844	0.000477618816986537	0.544987831654534	0.343475548192316	-0.201512283462218
0.117666011173412	0.000386167646616561	0.42516906810857	0.285663771165527	-0.139505296943043
0.125048382621581	0.000398694204423555	0.35237880607997	0.252694956266655	-0.0996838498133158
0.115217146170357	0.000337389496294235	0.450807845905507	0.253231701189777	-0.19757614471573
0.138639599795635	0.000438351628259638	0.398294241397518	0.2228148376677	-0.175479403729818
0.128224411230825	0.000471126532516376	0.453788091737297	0.319499629827416	-0.134288461909881
0.135931598197975	0.000463350200769137	0.354980183376018	0.294569823788979	-0.0604103595870387
0.122370775704039	0.000434699060823133	0.406622378557364	0.304838641105666	-0.101783737451698
0.146993443770855	0.000573657968609165	0.328044110477332	0.280875574098085	-0.0471685363792466
0.139618927193419	0.00051327134669754	0.380093119231356	0.335097022317469	-0.0449960969138868
0.139990581608477	0.000479052202468203	0.435837468902138	0.31355030938683	-0.122287159515308
0.142483774341667	0.000439220974616792	0.435490150024292	0.29309696918378	-0.142393180840512
