Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_elevation_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_elevation_C	Univariate_LR_delta_R2_elevation_C
0.115280887922619	0.252263796412157	0.351437997110314	0.00772033463004296	-0.343717662480271
0.183696425724865	0.527463100974073	0.499796538519041	0.00615515766188944	-0.493641380857152
0.16586862579374	0.304743159674608	0.430358054294178	0.00480377341759899	-0.425554280876579
0.113283955565216	0.331238164041341	0.410592867716501	0.0112395236788209	-0.39935334403768
0.15224562042628	0.387852733521737	0.345274607851177	0.00480635810261229	-0.340468249748564
0.137794486054924	0.0868851540516327	0.352482759955608	0.000489056968855812	-0.351993702986752
0.123095216636265	-0.0211496040773254	0.331659504291989	0.000153448898119522	-0.33150605539387
0.133637220100116	0.457620368127668	0.332481498990924	0.0149714583594902	-0.317510040631434
0.122242128033875	0.150986326291725	0.318689215192691	0.000947757495619468	-0.317741457697072
0.120496163244956	0.317625355971086	0.335753214759489	0.00562987187140995	-0.330123342888079
0.13722257444532	1.32199249276841	0.452798218821597	0.122070265261166	-0.330727953560431
0.178711881713771	0.356377614673942	0.475542436232579	0.00507032463956784	-0.470472111593011
0.123322246070839	0.286383919461997	0.346661925621143	0.0054038049946488	-0.341258120626494
0.124279681786005	0.376842946920066	0.406775454353056	0.00557093977633824	-0.401204514576718
0.135830654159284	1.05456198819758	0.425985651287653	0.048388276147915	-0.377597375139738
0.131345193517456	1.72862072227325	0.52595737351059	0.0547001702311404	-0.47125720327945
0.112318909188853	0.487434491891916	0.330360925357459	0.00662235017464876	-0.32373857518281
0.121992474558882	0.63504081634629	0.381669225304199	0.017163513176107	-0.364505712128092
0.138838712084905	0.000830387405259221	0.397113191528455	2.83725713755502e-08	-0.397113163155884
0.13149849526972	0.800715339041343	0.33125081696619	0.0191343849850595	-0.31211643198113
0.110580113107625	0.110642954766721	0.327437118781315	0.00199698638009547	-0.32544013240122
0.125707223790639	0.706391399211463	0.410386671888949	0.0166974528408039	-0.393689219048145
0.139297485914638	0.578107873678793	0.442613717073891	0.0126222824428162	-0.429991434631075
0.128207177271483	0.895013498905916	0.386081536053489	0.0336323406692322	-0.352449195384256
0.138352393681899	0.307706989755187	0.437551084124623	0.012016578867005	-0.425534505257618
0.156306206832949	1.35006389597933	0.496619678050381	0.0264422992707514	-0.47017737877963
0.152830980422082	0.495798897817439	0.493925520665032	0.0140671290982752	-0.479858391566756
0.117340594295432	0.0829152556504468	0.413595109744601	0.00211491650145451	-0.411480193243146
0.134922878221597	0.422683925719338	0.408494849188798	0.0151209106027852	-0.393373938586013
0.11333203008771	0.214373298911259	0.42794490438022	0.00613344994051266	-0.421811454439707
0.133849213473766	0.102995803336777	0.372434416577617	0.00194075514689019	-0.370493661430727
0.129178672334723	0.270435417536883	0.4537475173009	0.00259945162953707	-0.451148065671363
0.130917784590757	0.34949304135042	0.338579693797105	0.00346377025488957	-0.335115923542216
0.126325944070198	0.501310172408479	0.409724282244662	0.0225114302026711	-0.387212852041991
0.14417257915046	0.151938536995699	0.332801844040762	0.000932561166468823	-0.331869282874294
0.139695654442077	0.298632623907936	0.375935626385541	0.00553621912773133	-0.37039940725781
0.136832968951474	0.280164928187517	0.410132866658084	0.00289312822759342	-0.40723973843049
0.142736534443259	0.184138300728192	0.438231626330301	0.00240707711290057	-0.435824549217401
